,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2017.0,6.0,1.0,7.7,17.0,10.6,10.6,24.0
1,2017.0,6.0,2.0,7.4,12.3,9.3,9.3,24.0
2,2017.0,6.0,3.0,7.4,13.6,9.2,9.2,24.0
3,2017.0,6.0,4.0,4.7,13.8,7.5,7.5,24.0
4,2017.0,6.0,5.0,4.6,11.3,6.8,6.8,24.0
5,2017.0,6.0,6.0,9.3,11.9,10.8,10.8,24.0
6,2017.0,6.0,7.0,9.4,10.6,9.8,9.8,24.0
7,2017.0,6.0,8.0,5.5,10.8,7.8,7.8,24.0
8,2017.0,6.0,9.0,10.4,12.6,11.4,11.4,24.0
9,2017.0,6.0,10.0,9.2,12.4,10.7,10.7,24.0
10,2017.0,6.0,11.0,5.2,15.7,7.8,7.8,24.0
11,2017.0,6.0,12.0,7.0,10.9,8.8,8.8,24.0
12,2017.0,6.0,13.0,6.2,10.5,8.3,8.3,24.0
13,2017.0,6.0,14.0,8.7,12.8,10.8,10.8,24.0
14,2017.0,6.0,15.0,5.2,6.8,7.7,7.7,24.0
15,2017.0,6.0,16.0,4.1,8.4,5.5,5.5,24.0
16,2017.0,6.0,17.0,2.5,12.0,5.3,5.3,24.0
17,2017.0,6.0,18.0,1.6,9.7,4.7,4.7,24.0
18,2017.0,6.0,19.0,2.9,9.6,5.7,5.7,24.0
19,2017.0,6.0,20.0,3.9,7.1,6.1,6.1,24.0
20,2017.0,6.0,21.0,6.5,12.8,8.7,8.7,24.0
21,2017.0,6.0,22.0,7.3,12.9,10.5,10.5,24.0
22,2017.0,6.0,23.0,6.4,15.8,9.0,9.0,24.0
23,2017.0,6.0,24.0,7.3,8.2,7.4,7.4,24.0
24,2017.0,6.0,25.0,7.2,11.3,9.4,9.4,24.0
25,2017.0,6.0,26.0,7.3,11.5,8.9,8.9,24.0
26,2017.0,6.0,27.0,6.8,11.0,8.5,8.5,24.0
27,2017.0,6.0,28.0,6.3,10.1,8.1,8.1,24.0
28,2017.0,6.0,29.0,8.5,12.3,10.2,10.2,24.0
29,2017.0,6.0,30.0,8.3,12.4,10.0,10.0,24.0
0,2017.0,7.0,1.0,9.3,16.5,11.5,11.5,24.0
1,2017.0,7.0,2.0,7.8,13.5,10.3,10.3,24.0
2,2017.0,7.0,3.0,10.6,13.7,11.8,11.8,24.0
3,2017.0,7.0,4.0,5.8,15.4,8.9,8.9,24.0
4,2017.0,7.0,5.0,5.1,11.9,7.6,7.6,24.0
5,2017.0,7.0,6.0,3.4,11.6,6.8,6.8,24.0
6,2017.0,7.0,7.0,2.9,10.1,5.6,5.6,24.0
7,2017.0,7.0,8.0,3.7,11.6,8.1,8.1,24.0
8,2017.0,7.0,9.0,3.8,13.3,6.4,6.4,24.0
9,2017.0,7.0,10.0,2.4,14.0,5.8,5.8,24.0
10,2017.0,7.0,11.0,2.4,13.9,5.7,5.7,24.0
11,2017.0,7.0,12.0,4.4,14.2,7.5,7.5,24.0
12,2017.0,7.0,13.0,6.4,10.4,8.3,8.3,24.0
13,2017.0,7.0,14.0,4.9,6.8,6.6,6.6,24.0
14,2017.0,7.0,15.0,0.9,10.6,4.7,4.7,24.0
15,2017.0,7.0,16.0,-0.3,12.7,4.1,4.1,24.0
16,2017.0,7.0,17.0,2.9,11.7,5.9,5.9,24.0
17,2017.0,7.0,18.0,2.7,15.2,6.4,6.4,24.0
18,2017.0,7.0,19.0,7.5,11.2,9.6,9.6,24.0
19,2017.0,7.0,20.0,10.3,13.8,11.0,11.0,24.0
20,2017.0,7.0,21.0,9.9,12.2,10.6,10.6,24.0
21,2017.0,7.0,22.0,8.8,11.2,9.7,9.7,24.0
22,2017.0,7.0,23.0,7.2,13.9,9.4,9.4,24.0
23,2017.0,7.0,24.0,6.6,15.6,10.2,10.2,24.0
24,2017.0,7.0,25.0,5.8,15.9,9.5,9.5,24.0
25,2017.0,7.0,26.0,10.1,12.8,11.1,11.1,24.0
26,2017.0,7.0,27.0,9.4,12.5,10.8,10.8,24.0
27,2017.0,7.0,28.0,6.7,12.6,8.1,8.1,24.0
28,2017.0,7.0,29.0,3.4,11.1,6.6,6.6,24.0
29,2017.0,7.0,30.0,2.1,13.8,6.7,6.7,24.0
30,2017.0,7.0,31.0,3.5,15.2,7.5,7.5,24.0
0,2017.0,8.0,1.0,3.5,16.0,7.4,7.4,24.0
1,2017.0,8.0,2.0,5.1,15.7,8.0,8.0,24.0
2,2017.0,8.0,3.0,3.2,15.4,7.2,7.2,24.0
3,2017.0,8.0,4.0,5.1,12.2,7.6,7.6,24.0
4,2017.0,8.0,5.0,7.7,13.3,10.0,10.0,24.0
5,2017.0,8.0,6.0,7.7,14.1,9.9,9.9,24.0
6,2017.0,8.0,7.0,6.1,11.2,8.2,8.2,24.0
7,2017.0,8.0,8.0,10.3,12.7,11.3,11.3,24.0
8,2017.0,8.0,9.0,8.4,14.0,10.0,10.0,24.0
9,2017.0,8.0,10.0,5.9,10.4,8.0,8.0,24.0
10,2017.0,8.0,11.0,5.3,11.3,7.0,7.0,24.0
11,2017.0,8.0,12.0,6.3,11.2,8.0,8.0,24.0
12,2017.0,8.0,13.0,7.4,11.6,8.8,8.8,24.0
13,2017.0,8.0,14.0,7.2,11.4,8.8,8.8,24.0
14,2017.0,8.0,15.0,7.2,15.0,9.9,9.9,24.0
15,2017.0,8.0,16.0,5.5,10.1,7.9,7.9,24.0
16,2017.0,8.0,17.0,9.6,11.2,10.4,10.4,24.0
17,2017.0,8.0,18.0,7.3,12.3,9.4,9.4,24.0
18,2017.0,8.0,19.0,5.0,12.1,7.5,7.5,24.0
19,2017.0,8.0,20.0,4.8,12.6,7.7,7.7,24.0
20,2017.0,8.0,21.0,7.7,11.2,9.0,9.0,24.0
21,2017.0,8.0,22.0,5.6,11.6,9.2,9.2,24.0
22,2017.0,8.0,23.0,6.0,9.9,7.9,7.9,24.0
23,2017.0,8.0,24.0,5.6,13.6,8.2,8.2,24.0
24,2017.0,8.0,25.0,3.2,13.5,7.2,7.2,24.0
25,2017.0,8.0,26.0,7.1,9.8,9.0,9.0,24.0
26,2017.0,8.0,27.0,5.7,13.0,7.6,7.6,24.0
27,2017.0,8.0,28.0,2.1,11.6,6.2,6.2,24.0
28,2017.0,8.0,29.0,4.2,14.0,7.6,7.6,24.0
29,2017.0,8.0,30.0,2.4,13.0,6.4,6.4,24.0
30,2017.0,8.0,31.0,7.8,10.4,9.3,9.3,24.0
0,2017.0,9.0,1.0,8.0,13.6,9.1,9.1,24.0
1,2017.0,9.0,2.0,6.2,15.0,8.8,8.8,24.0
2,2017.0,9.0,3.0,6.0,12.2,8.0,8.0,24.0
3,2017.0,9.0,4.0,2.7,16.5,6.7,6.7,24.0
4,2017.0,9.0,5.0,6.7,10.3,8.1,8.1,24.0
5,2017.0,9.0,6.0,4.0,14.0,8.0,8.0,24.0
6,2017.0,9.0,7.0,4.3,8.8,6.6,6.6,24.0
7,2017.0,9.0,8.0,4.1,13.8,7.3,7.3,24.0
8,2017.0,9.0,9.0,1.3,16.0,6.3,6.4,22.0
9,2017.0,9.0,10.0,2.6,9.9,5.9,5.9,24.0
10,2017.0,9.0,11.0,5.9,15.5,8.8,8.8,24.0
11,2017.0,9.0,12.0,3.7,14.0,8.1,8.1,24.0
12,2017.0,9.0,13.0,7.3,10.2,8.6,8.6,24.0
13,2017.0,9.0,14.0,4.7,11.9,7.6,7.6,24.0
14,2017.0,9.0,15.0,2.6,13.3,7.1,7.1,24.0
15,2017.0,9.0,16.0,4.8,15.8,8.5,8.5,24.0
16,2017.0,9.0,17.0,6.9,17.4,10.9,10.9,24.0
17,2017.0,9.0,18.0,6.7,15.4,9.3,9.3,24.0
18,2017.0,9.0,19.0,5.4,13.1,9.3,7.3,16.0
19,2017.0,9.0,20.0,7.1,16.0,9.7,9.7,24.0
20,2017.0,9.0,21.0,6.4,13.2,9.2,9.2,24.0
21,2017.0,9.0,22.0,9.1,16.0,11.2,11.2,24.0
22,2017.0,9.0,23.0,6.7,13.9,9.7,9.7,24.0
23,2017.0,9.0,24.0,8.1,16.0,10.7,10.7,24.0
24,2017.0,9.0,25.0,4.6,15.6,8.6,8.6,24.0
25,2017.0,9.0,26.0,2.9,15.8,8.1,8.1,24.0
26,2017.0,9.0,27.0,4.5,17.1,9.3,9.3,24.0
27,2017.0,9.0,28.0,8.1,18.3,11.5,11.5,24.0
28,2017.0,9.0,29.0,9.1,13.5,10.5,10.5,24.0
29,2017.0,9.0,30.0,9.0,14.5,10.9,10.9,24.0
0,2017.0,10.0,1.0,8.4,12.0,9.4,9.4,24.0
1,2017.0,10.0,2.0,7.7,10.8,8.9,8.9,23.0
2,2017.0,10.0,3.0,6.7,11.3,9.4,9.4,24.0
3,2017.0,10.0,4.0,9.4,10.2,9.6,9.6,24.0
4,2017.0,10.0,5.0,7.8,12.5,9.2,9.2,24.0
5,2017.0,10.0,6.0,5.5,18.9,10.0,10.0,24.0
6,2017.0,10.0,7.0,5.9,11.7,8.6,8.6,24.0
7,2017.0,10.0,8.0,8.1,15.2,10.4,10.4,24.0
8,2017.0,10.0,9.0,6.5,16.1,9.5,9.5,24.0
9,2017.0,10.0,10.0,5.9,16.1,8.8,8.8,24.0
10,2017.0,10.0,11.0,4.0,19.1,9.8,9.8,24.0
11,2017.0,10.0,12.0,6.5,17.0,10.7,10.7,24.0
12,2017.0,10.0,13.0,6.2,15.9,10.3,10.3,24.0
13,2017.0,10.0,14.0,8.8,17.0,11.6,11.6,24.0
14,2017.0,10.0,15.0,7.4,17.8,11.9,11.9,24.0
15,2017.0,10.0,16.0,9.3,12.0,10.2,10.2,24.0
16,2017.0,10.0,17.0,9.2,12.3,9.8,9.8,24.0
17,2017.0,10.0,18.0,7.0,16.0,10.5,10.5,24.0
18,2017.0,10.0,19.0,6.6,16.4,9.2,9.2,24.0
19,2017.0,10.0,20.0,6.0,15.1,9.8,9.8,24.0
20,2017.0,10.0,21.0,4.3,15.8,9.3,9.3,24.0
21,2017.0,10.0,22.0,6.4,19.9,11.2,11.2,24.0
22,2017.0,10.0,23.0,9.9,15.6,11.3,11.3,24.0
23,2017.0,10.0,24.0,9.0,15.8,10.7,10.7,24.0
24,2017.0,10.0,25.0,8.6,16.9,10.8,10.8,24.0
25,2017.0,10.0,26.0,9.5,18.6,12.0,12.0,24.0
26,2017.0,10.0,27.0,8.8,15.0,11.0,11.0,24.0
27,2017.0,10.0,28.0,5.8,13.5,8.9,8.9,24.0
28,2017.0,10.0,29.0,5.7,10.1,8.3,8.3,24.0
29,2017.0,10.0,30.0,7.7,16.0,9.8,9.8,24.0
30,2017.0,10.0,31.0,8.2,13.9,9.6,9.6,24.0
0,2017.0,11.0,1.0,9.0,16.1,11.6,11.6,24.0
1,2017.0,11.0,2.0,8.0,15.3,10.5,10.5,24.0
2,2017.0,11.0,3.0,7.0,17.5,11.4,11.4,24.0
3,2017.0,11.0,4.0,7.3,16.0,10.7,10.7,24.0
4,2017.0,11.0,5.0,10.8,18.2,12.5,12.5,24.0
5,2017.0,11.0,6.0,8.2,21.0,12.7,12.7,24.0
6,2017.0,11.0,7.0,10.6,17.3,12.9,12.9,24.0
7,2017.0,11.0,8.0,5.3,19.5,10.9,10.9,24.0
8,2017.0,11.0,9.0,7.2,18.5,11.4,11.4,24.0
9,2017.0,11.0,10.0,5.9,18.3,11.5,11.5,24.0
10,2017.0,11.0,11.0,7.6,21.4,13.4,13.4,24.0
11,2017.0,11.0,12.0,12.3,19.9,14.0,14.0,24.0
12,2017.0,11.0,13.0,12.4,17.5,13.6,13.6,24.0
13,2017.0,11.0,14.0,6.8,16.6,10.4,10.4,24.0
14,2017.0,11.0,15.0,6.7,16.4,10.2,10.2,24.0
15,2017.0,11.0,16.0,10.4,12.9,11.5,11.5,24.0
16,2017.0,11.0,17.0,8.0,14.8,10.4,10.4,24.0
17,2017.0,11.0,18.0,5.5,12.7,9.3,9.3,24.0
18,2017.0,11.0,19.0,5.9,15.0,10.2,10.2,24.0
19,2017.0,11.0,20.0,5.2,14.8,10.1,10.1,24.0
20,2017.0,11.0,21.0,5.5,16.9,10.9,10.9,24.0
21,2017.0,11.0,22.0,6.3,16.4,11.0,11.0,24.0
22,2017.0,11.0,23.0,7.3,16.2,11.5,11.5,24.0
23,2017.0,11.0,24.0,5.5,15.3,10.3,10.3,24.0
24,2017.0,11.0,25.0,7.2,17.9,11.7,11.7,24.0
25,2017.0,11.0,26.0,8.9,19.5,12.3,12.3,24.0
26,2017.0,11.0,27.0,7.4,21.8,13.0,13.0,24.0
27,2017.0,11.0,28.0,11.8,20.2,14.8,14.8,24.0
28,2017.0,11.0,29.0,7.9,19.0,11.7,11.7,24.0
29,2017.0,11.0,30.0,7.9,18.4,12.4,12.4,24.0
0,2017.0,12.0,1.0,7.4,18.4,12.4,12.4,24.0
1,2017.0,12.0,2.0,7.0,17.2,12.1,12.1,24.0
2,2017.0,12.0,3.0,8.5,17.1,11.7,11.7,24.0
3,2017.0,12.0,4.0,7.9,22.0,13.6,13.6,24.0
4,2017.0,12.0,5.0,8.4,21.4,13.5,13.5,24.0
5,2017.0,12.0,6.0,8.5,18.1,12.3,12.3,24.0
6,2017.0,12.0,7.0,7.7,17.5,12.0,12.0,24.0
7,2017.0,12.0,8.0,8.6,19.5,12.8,12.8,24.0
8,2017.0,12.0,9.0,7.2,18.5,12.3,12.3,24.0
9,2017.0,12.0,10.0,11.2,21.0,14.2,14.2,24.0
10,2017.0,12.0,11.0,12.3,22.4,15.6,15.6,24.0
