Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,1.0,1.0,10.7,26.6,17.4,17.4,24.0
2021.0,1.0,2.0,6.3,29.1,17.3,17.3,24.0
2021.0,1.0,3.0,14.1,24.0,18.3,18.3,24.0
2021.0,1.0,4.0,8.8,23.2,15.4,15.4,24.0
2021.0,1.0,5.0,6.8,26.2,16.1,16.1,24.0
2021.0,1.0,6.0,8.2,29.1,18.0,18.0,24.0
2021.0,1.0,7.0,10.7,22.4,16.7,16.7,24.0
2021.0,1.0,8.0,6.4,23.1,14.8,14.8,24.0
2021.0,1.0,9.0,10.6,17.6,13.7,13.7,24.0
2021.0,1.0,10.0,10.3,17.1,13.7,13.7,24.0
2021.0,1.0,11.0,6.2,10.8,12.2,12.2,24.0
2021.0,1.0,12.0,13.3,21.1,17.2,17.7,11.0
2021.0,1.0,13.0,5.9,24.4,14.3,14.3,24.0
2021.0,1.0,14.0,6.7,23.5,14.5,14.5,24.0
2021.0,1.0,15.0,11.3,22.4,15.6,15.6,24.0
2021.0,1.0,16.0,4.7,22.4,13.5,13.5,24.0
2021.0,1.0,17.0,7.2,24.7,15.7,15.7,24.0
2021.0,1.0,18.0,8.9,27.8,18.6,18.6,24.0
2021.0,1.0,19.0,13.7,28.6,20.4,20.5,23.0
2021.0,1.0,20.0,11.1,30.1,19.9,20.1,23.0
2021.0,1.0,21.0,11.7,30.1,20.2,20.2,24.0
2021.0,1.0,22.0,14.5,32.9,22.3,22.3,24.0
2021.0,1.0,23.0,17.5,27.3,21.3,21.3,24.0
2021.0,1.0,24.0,7.8,26.3,17.5,17.5,24.0
2021.0,1.0,25.0,5.3,23.6,14.7,14.7,24.0
2021.0,1.0,26.0,5.8,21.0,14.6,14.6,24.0
2021.0,1.0,27.0,8.8,20.9,13.9,13.9,24.0
2021.0,1.0,28.0,8.8,19.3,13.6,13.6,24.0
2021.0,1.0,29.0,10.7,24.8,16.9,16.9,24.0
2021.0,1.0,30.0,5.0,26.4,15.5,15.5,24.0
2021.0,1.0,31.0,7.6,29.1,17.2,17.2,24.0
2021.0,10.0,1.0,5.5,12.9,8.4,8.4,24.0
2021.0,10.0,2.0,0.9,15.1,8.0,7.5,23.0
2021.0,10.0,3.0,2.2,16.1,7.9,7.9,23.0
2021.0,10.0,4.0,10.9,18.8,14.8,10.4,19.0
2021.0,10.0,5.0,5.0,15.7,9.3,8.9,22.0
2021.0,10.0,6.0,0.4,19.9,10.1,8.5,21.0
2021.0,10.0,7.0,3.4,20.8,10.9,10.9,24.0
2021.0,10.0,8.0,2.3,19.6,11.0,9.8,23.0
2021.0,10.0,9.0,7.1,23.5,15.3,11.3,21.0
2021.0,10.0,10.0,3.1,19.5,10.9,10.9,24.0
2021.0,10.0,11.0,5.9,21.5,12.5,12.8,22.0
2021.0,10.0,12.0,3.2,22.8,11.7,12.0,23.0
2021.0,10.0,13.0,6.7,13.2,9.9,10.0,17.0
2021.0,10.0,14.0,1.8,7.9,4.9,7.6,20.0
2021.0,10.0,15.0,1.1,6.1,3.6,10.5,14.0
2021.0,10.0,16.0,5.2,17.4,11.3,10.1,23.0
2021.0,10.0,17.0,8.0,19.9,11.9,11.9,24.0
2021.0,10.0,18.0,8.2,21.8,15.0,11.4,21.0
2021.0,10.0,19.0,5.7,26.5,14.4,14.8,23.0
2021.0,10.0,20.0,7.2,22.6,14.9,13.4,22.0
2021.0,10.0,21.0,8.7,18.2,13.5,11.7,23.0
2021.0,10.0,22.0,6.2,18.8,10.9,10.5,22.0
2021.0,10.0,23.0,6.5,19.4,11.1,11.1,24.0
2021.0,10.0,24.0,8.5,22.0,13.0,13.0,24.0
2021.0,10.0,25.0,10.8,20.4,14.1,13.9,22.0
2021.0,10.0,26.0,7.3,23.0,15.2,13.6,22.0
2021.0,10.0,27.0,3.8,24.1,12.6,12.6,24.0
2021.0,10.0,28.0,9.3,23.5,13.7,13.7,22.0
2021.0,10.0,29.0,5.0,24.4,13.3,13.3,24.0
2021.0,10.0,30.0,3.2,23.3,12.8,13.3,23.0
