,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,2.0,1.0,16.5,27.6,22.1,19.3,19.0
1,2021.0,2.0,2.0,10.2,27.1,18.6,17.8,19.0
2,2021.0,2.0,3.0,11.5,28.4,18.6,18.7,19.0
3,2021.0,2.0,4.0,12.2,21.1,19.5,19.9,21.0
4,2021.0,2.0,5.0,17.0,28.6,22.8,20.2,19.0
5,2021.0,2.0,6.0,12.3,28.7,18.9,20.1,19.0
6,2021.0,2.0,7.0,15.9,28.2,22.1,18.9,17.0
7,2021.0,2.0,8.0,10.7,26.3,18.0,17.4,17.0
8,2021.0,2.0,9.0,10.7,25.0,17.4,16.9,18.0
9,2021.0,2.0,10.0,11.2,24.1,16.6,16.4,18.0
10,2021.0,2.0,11.0,10.3,23.4,15.8,16.8,17.0
11,2021.0,2.0,12.0,13.3,24.1,18.7,15.6,16.0
12,2021.0,2.0,13.0,8.8,24.1,15.6,15.6,20.0
13,2021.0,2.0,14.0,9.0,25.2,16.4,16.2,19.0
14,2021.0,2.0,15.0,9.5,25.2,16.1,15.6,18.0
15,2021.0,2.0,16.0,8.7,23.9,16.3,15.1,16.0
16,2021.0,2.0,17.0,8.0,22.9,14.8,15.0,19.0
17,2021.0,2.0,18.0,8.1,23.3,14.7,14.8,18.0
18,2021.0,2.0,19.0,8.0,24.5,16.3,16.6,15.0
19,2021.0,2.0,20.0,10.0,18.0,14.0,16.6,18.0
20,2021.0,2.0,21.0,9.7,19.6,14.7,18.7,17.0
21,2021.0,2.0,22.0,17.2,29.1,23.2,19.3,18.0
22,2021.0,2.0,23.0,13.8,30.9,21.4,21.8,17.0
23,2021.0,2.0,24.0,14.8,31.5,21.8,21.5,19.0
24,2021.0,2.0,25.0,15.5,31.4,22.5,22.9,17.0
25,2021.0,2.0,26.0,13.2,29.8,20.2,20.5,14.0
26,2021.0,2.0,27.0,16.8,30.1,23.4,20.3,17.0
27,2021.0,2.0,28.0,12.7,29.6,18.9,18.3,19.0
0,2021.0,6.0,1.0,4.8,18.9,10.9,10.9,21.0
1,2021.0,6.0,2.0,6.3,20.3,11.9,12.1,21.0
2,2021.0,6.0,3.0,6.9,20.1,12.6,12.7,23.0
3,2021.0,6.0,4.0,7.1,21.0,12.8,12.6,23.0
4,2021.0,6.0,5.0,5.7,19.2,12.0,12.2,23.0
5,2021.0,6.0,6.0,5.3,17.2,10.7,10.6,23.0
6,2021.0,6.0,7.0,4.5,16.3,10.0,9.9,22.0
7,2021.0,6.0,8.0,5.0,16.9,10.2,10.2,24.0
8,2021.0,6.0,9.0,5.1,15.7,9.4,8.9,21.0
9,2021.0,6.0,10.0,2.9,14.9,8.5,8.7,23.0
10,2021.0,6.0,11.0,3.0,16.6,8.9,8.6,22.0
11,2021.0,6.0,12.0,4.4,19.1,10.6,10.6,24.0
12,2021.0,6.0,13.0,4.6,18.8,10.7,10.7,24.0
13,2021.0,6.0,14.0,6.4,18.8,11.7,12.1,23.0
14,2021.0,6.0,15.0,6.1,13.4,11.4,10.8,19.0
15,2021.0,6.0,16.0,9.2,16.3,12.7,13.2,4.0
16,2021.0,6.0,17.0,4.3,9.4,8.7,9.1,21.0
17,2021.0,6.0,18.0,9.4,15.4,12.4,12.6,4.0
18,2021.0,6.0,19.0,3.4,17.5,8.7,8.9,22.0
19,2021.0,6.0,20.0,8.2,17.4,12.8,11.0,21.0
20,2021.0,6.0,21.0,5.0,17.6,10.3,10.4,23.0
21,2021.0,6.0,22.0,8.7,12.4,10.5,11.9,17.0
22,2021.0,6.0,23.0,5.2,14.0,9.6,9.8,3.0
23,2021.0,6.0,24.0,1.2,15.2,6.8,7.0,23.0
24,2021.0,6.0,25.0,4.0,16.9,9.5,9.5,22.0
25,2021.0,6.0,26.0,4.0,15.4,9.0,9.0,24.0
26,2021.0,6.0,27.0,3.5,14.8,8.8,8.6,23.0
27,2021.0,6.0,28.0,1.2,14.4,6.8,6.8,22.0
28,2021.0,6.0,29.0,1.3,14.8,7.3,7.5,23.0
29,2021.0,6.0,30.0,1.9,16.7,7.0,7.3,20.0
0,2021.0,7.0,1.0,3.3,18.4,8.2,8.9,21.0
1,2021.0,7.0,2.0,5.6,20.2,9.6,11.1,23.0
2,2021.0,7.0,3.0,6.1,20.1,11.5,11.8,23.0
3,2021.0,7.0,4.0,5.9,19.5,12.1,12.1,23.0
4,2021.0,7.0,5.0,6.0,19.1,11.8,12.0,22.0
5,2021.0,7.0,6.0,5.8,18.4,11.9,12.1,23.0
6,2021.0,7.0,7.0,5.2,18.4,11.1,11.1,23.0
7,2021.0,7.0,8.0,5.2,19.1,10.9,10.9,24.0
8,2021.0,7.0,9.0,5.3,19.4,11.1,11.1,23.0
9,2021.0,7.0,10.0,5.7,18.6,10.7,11.1,22.0
10,2021.0,7.0,11.0,5.3,18.1,11.5,11.5,24.0
11,2021.0,7.0,12.0,10.2,18.8,14.8,14.6,22.0
12,2021.0,7.0,13.0,9.6,15.4,12.5,12.1,16.0
13,2021.0,7.0,14.0,10.9,18.9,13.5,13.6,22.0
14,2021.0,7.0,15.0,6.3,17.9,11.3,11.5,21.0
15,2021.0,7.0,16.0,5.0,18.1,10.1,10.1,24.0
16,2021.0,7.0,17.0,4.8,18.8,11.4,11.4,24.0
17,2021.0,7.0,18.0,5.2,19.5,10.5,11.4,22.0
