Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1950.0,5.0,1.0,12.0,18.5,15.3,15.5,3.0
1950.0,5.0,2.0,8.0,17.0,12.5,12.9,3.0
1950.0,5.0,3.0,7.0,16.5,11.8,11.7,3.0
1950.0,5.0,4.0,6.5,18.0,12.3,12.6,3.0
1950.0,5.0,5.0,9.4,14.2,11.8,12.1,3.0
1950.0,5.0,6.0,9.6,14.6,12.1,12.5,3.0
1950.0,5.0,7.0,10.5,15.2,12.8,13.2,3.0
1950.0,5.0,8.0,8.6,14.9,11.8,13.0,3.0
1950.0,5.0,9.0,7.1,14.8,11.0,12.1,3.0
1950.0,5.0,10.0,7.9,17.5,12.7,13.3,3.0
1950.0,5.0,11.0,8.4,18.9,13.6,14.2,3.0
1950.0,5.0,12.0,11.0,18.2,14.6,15.7,3.0
1950.0,5.0,13.0,13.0,17.0,15.0,15.3,3.0
1950.0,5.0,14.0,13.5,17.5,15.5,16.1,3.0
1950.0,5.0,15.0,13.4,19.5,16.4,16.1,3.0
1950.0,5.0,16.0,11.8,19.5,15.7,15.1,3.0
1950.0,5.0,17.0,11.4,18.0,14.7,14.5,3.0
1950.0,5.0,18.0,11.9,20.5,16.2,16.3,3.0
1950.0,5.0,19.0,10.4,19.0,14.7,14.9,3.0
1950.0,5.0,20.0,12.8,19.5,16.2,16.5,3.0
1950.0,5.0,21.0,11.6,18.6,15.1,15.1,3.0
1950.0,5.0,22.0,10.7,16.2,13.5,14.3,3.0
1950.0,5.0,23.0,12.7,17.9,15.3,15.2,3.0
1950.0,5.0,24.0,10.8,19.4,15.1,15.4,3.0
1950.0,5.0,25.0,9.5,20.0,14.8,15.4,3.0
1950.0,5.0,26.0,12.4,17.5,14.9,14.7,3.0
1950.0,5.0,27.0,8.9,18.8,13.8,14.4,3.0
1950.0,5.0,28.0,8.2,17.4,12.8,13.4,3.0
1950.0,5.0,29.0,9.2,19.9,14.5,14.7,3.0
1950.0,5.0,30.0,11.4,16.5,13.9,14.5,3.0
1950.0,5.0,31.0,11.8,18.0,14.9,15.1,3.0
1950.0,6.0,1.0,8.4,17.2,12.8,12.1,3.0
1950.0,6.0,2.0,8.4,18.0,13.2,15.4,3.0
1950.0,6.0,3.0,8.0,18.1,13.1,13.5,3.0
1950.0,6.0,4.0,7.4,17.5,12.5,13.4,3.0
1950.0,6.0,5.0,10.5,16.9,13.7,14.0,3.0
1950.0,6.0,6.0,9.2,15.4,12.3,11.9,3.0
1950.0,6.0,7.0,10.2,16.8,13.5,13.5,3.0
1950.0,6.0,8.0,6.0,16.6,11.3,12.4,3.0
1950.0,6.0,9.0,8.4,16.4,12.4,13.0,3.0
1950.0,6.0,10.0,6.6,16.2,11.4,12.0,3.0
1950.0,6.0,11.0,8.4,16.0,12.2,11.2,3.0
1950.0,6.0,12.0,5.8,16.1,11.0,12.1,3.0
1950.0,6.0,13.0,6.1,16.8,11.4,12.9,3.0
1950.0,6.0,14.0,7.6,17.7,12.7,13.0,3.0
1950.0,6.0,15.0,5.4,14.4,9.9,11.6,3.0
1950.0,6.0,16.0,10.1,17.0,13.6,13.7,3.0
1950.0,6.0,17.0,6.8,18.6,12.7,13.3,3.0
1950.0,6.0,18.0,7.4,17.4,12.4,12.9,3.0
1950.0,6.0,19.0,5.9,16.0,11.0,11.6,3.0
1950.0,6.0,20.0,4.6,15.0,9.8,11.3,3.0
1950.0,6.0,21.0,10.2,15.0,12.6,12.5,3.0
1950.0,6.0,22.0,6.0,15.5,10.8,11.3,3.0
1950.0,6.0,23.0,6.7,17.0,11.8,12.8,3.0
1950.0,6.0,24.0,5.8,17.0,11.4,11.7,3.0
1950.0,6.0,25.0,8.6,14.6,11.6,12.6,3.0
1950.0,6.0,26.0,10.1,16.5,13.3,13.2,3.0
1950.0,6.0,27.0,7.7,19.0,13.3,13.9,3.0
1950.0,6.0,28.0,7.8,16.2,12.0,12.6,3.0
1950.0,6.0,29.0,9.0,17.6,13.3,13.6,3.0
1950.0,6.0,30.0,7.6,15.8,11.7,12.7,3.0
1950.0,9.0,1.0,11.5,14.2,12.8,12.9,3.0
1950.0,9.0,2.0,7.5,18.0,12.8,13.7,3.0
1950.0,9.0,3.0,11.0,17.0,14.0,13.6,3.0
1950.0,9.0,4.0,8.1,17.5,12.8,13.1,3.0
1950.0,9.0,5.0,8.0,17.5,12.8,13.5,3.0
1950.0,9.0,6.0,10.2,17.0,13.6,14.1,3.0
1950.0,9.0,7.0,12.1,16.0,14.1,13.1,3.0
1950.0,9.0,8.0,8.0,18.8,13.4,13.5,3.0
1950.0,9.0,9.0,7.5,18.8,13.1,13.7,3.0
1950.0,9.0,10.0,6.6,19.0,12.8,13.9,3.0
1950.0,9.0,11.0,6.8,17.8,12.3,12.7,3.0
1950.0,9.0,12.0,6.9,17.0,12.0,12.3,3.0
1950.0,9.0,13.0,9.4,15.0,12.2,12.8,3.0
1950.0,9.0,14.0,11.4,18.0,14.7,13.8,3.0
1950.0,9.0,15.0,11.8,17.2,14.5,14.1,3.0
1950.0,9.0,16.0,8.3,17.4,12.8,13.1,3.0
1950.0,9.0,17.0,10.8,15.0,12.9,13.3,3.0
1950.0,9.0,18.0,10.4,14.8,12.6,13.1,3.0
1950.0,9.0,19.0,11.2,17.2,14.2,13.9,3.0
1950.0,9.0,20.0,10.0,18.0,14.0,13.7,3.0
1950.0,9.0,21.0,7.5,18.0,12.8,13.1,3.0
1950.0,9.0,22.0,8.8,17.6,13.2,14.0,3.0
1950.0,9.0,23.0,8.0,18.4,13.2,13.9,3.0
1950.0,9.0,24.0,8.4,19.0,13.7,13.8,3.0
1950.0,9.0,25.0,7.1,18.3,12.7,13.5,3.0
1950.0,9.0,26.0,11.5,16.0,13.8,14.3,3.0
1950.0,9.0,27.0,13.8,19.2,16.5,16.4,3.0
1950.0,9.0,28.0,8.4,17.8,13.1,13.9,3.0
1950.0,9.0,29.0,11.3,18.6,15.0,15.4,3.0
1950.0,9.0,30.0,7.7,17.2,12.5,13.1,3.0
1950.0,10.0,1.0,10.8,15.8,13.3,13.9,3.0
1950.0,10.0,2.0,11.0,17.6,14.3,14.3,3.0
1950.0,10.0,3.0,7.9,18.9,13.4,14.0,3.0
1950.0,10.0,4.0,11.7,17.4,14.5,14.9,3.0
1950.0,10.0,5.0,7.0,19.0,13.0,13.7,3.0
1950.0,10.0,6.0,6.5,16.8,11.6,12.8,3.0
1950.0,10.0,7.0,7.8,18.6,13.2,13.3,3.0
1950.0,10.0,8.0,5.8,17.8,11.8,12.9,3.0
1950.0,10.0,9.0,7.4,16.0,11.7,13.1,3.0
1950.0,10.0,10.0,6.5,18.2,12.4,13.4,3.0
1950.0,10.0,11.0,6.6,16.6,11.6,13.2,3.0
1950.0,10.0,12.0,11.2,17.2,14.2,13.9,3.0
1950.0,10.0,13.0,10.2,16.5,13.3,14.2,3.0
1950.0,10.0,14.0,12.4,17.2,14.8,14.3,3.0
1950.0,10.0,15.0,7.4,17.8,12.6,14.0,3.0
1950.0,10.0,16.0,7.7,20.0,13.8,15.0,3.0
1950.0,10.0,17.0,7.5,18.2,12.9,14.0,3.0
1950.0,10.0,18.0,7.5,18.8,13.1,14.5,3.0
1950.0,10.0,19.0,7.3,18.6,13.0,14.3,3.0
1950.0,10.0,20.0,7.9,17.2,12.6,13.9,3.0
1950.0,10.0,21.0,12.2,16.7,14.5,14.9,3.0
1950.0,10.0,22.0,11.5,17.4,14.4,14.5,3.0
1950.0,10.0,23.0,11.8,16.2,14.0,13.8,3.0
1950.0,10.0,24.0,11.6,16.5,14.1,13.8,3.0
1950.0,10.0,25.0,11.4,17.1,14.3,14.5,3.0
1950.0,10.0,26.0,12.0,17.8,14.9,14.8,3.0
1950.0,10.0,27.0,11.6,18.0,14.8,15.2,3.0
1950.0,10.0,28.0,13.0,16.1,14.6,14.3,3.0
1950.0,10.0,29.0,12.2,18.1,15.2,15.1,3.0
1950.0,10.0,30.0,8.5,16.8,12.6,13.5,3.0
1950.0,10.0,31.0,11.3,18.6,15.0,15.5,3.0
1950.0,11.0,1.0,9.1,18.1,13.6,14.9,3.0
1950.0,11.0,2.0,12.2,20.0,16.1,15.9,3.0
1950.0,11.0,3.0,9.4,19.6,14.5,15.7,3.0
1950.0,11.0,4.0,11.2,18.8,15.0,15.7,3.0
1950.0,11.0,5.0,10.4,17.4,13.9,15.1,3.0
1950.0,11.0,6.0,11.0,16.3,13.6,14.3,3.0
1950.0,11.0,7.0,10.4,19.2,14.8,14.7,3.0
1950.0,11.0,8.0,8.3,17.4,12.8,14.5,3.0
1950.0,11.0,9.0,6.6,18.0,12.3,14.8,3.0
1950.0,11.0,10.0,12.8,18.8,15.8,15.9,3.0
1950.0,11.0,11.0,11.6,16.2,13.9,14.7,3.0
1950.0,11.0,12.0,12.5,18.8,15.6,15.9,3.0
1950.0,11.0,13.0,7.6,16.9,12.2,13.7,3.0
1950.0,11.0,14.0,8.0,16.0,12.0,13.2,3.0
1950.0,11.0,15.0,8.5,19.4,13.9,15.3,3.0
1950.0,11.0,16.0,8.4,18.8,13.6,15.1,3.0
1950.0,11.0,17.0,10.6,18.0,14.3,15.2,3.0
1950.0,11.0,18.0,12.0,18.2,15.1,15.4,3.0
1950.0,11.0,19.0,10.8,18.3,14.5,15.4,3.0
1950.0,11.0,20.0,12.6,18.3,15.4,15.5,3.0
1950.0,11.0,21.0,13.0,17.0,15.0,15.1,3.0
1950.0,11.0,22.0,12.7,17.0,14.8,14.9,3.0
1950.0,11.0,23.0,10.5,17.8,14.1,14.5,3.0
1950.0,11.0,24.0,2.4,18.2,10.3,15.4,3.0
1950.0,11.0,25.0,9.8,18.1,14.0,15.2,3.0
1950.0,11.0,26.0,7.5,17.1,12.3,14.8,3.0
1950.0,11.0,27.0,10.0,18.3,14.1,15.2,3.0
1950.0,11.0,28.0,12.8,19.0,15.9,15.9,3.0
1950.0,11.0,29.0,11.4,18.7,15.1,16.0,3.0
1950.0,11.0,30.0,12.4,17.8,15.1,15.2,3.0
1951.0,4.0,1.0,11.8,15.2,13.5,13.9,3.0
1951.0,4.0,2.0,12.4,16.0,14.2,14.3,3.0
1951.0,4.0,3.0,13.4,15.3,14.3,14.9,3.0
1951.0,4.0,4.0,13.5,16.0,14.8,14.8,3.0
1951.0,4.0,5.0,12.8,17.2,15.0,15.5,3.0
1951.0,4.0,6.0,13.4,16.5,14.9,15.3,3.0
1951.0,4.0,7.0,11.2,18.8,15.0,15.6,3.0
1951.0,4.0,8.0,9.2,19.3,14.2,15.7,3.0
1951.0,4.0,9.0,13.0,16.6,14.8,15.3,3.0
1951.0,4.0,10.0,11.2,17.4,14.3,14.1,3.0
1951.0,4.0,11.0,9.5,17.4,13.4,14.0,3.0
1951.0,4.0,12.0,8.5,17.1,12.8,13.9,3.0
1951.0,4.0,13.0,8.7,15.2,11.9,13.9,3.0
1951.0,4.0,14.0,10.5,15.6,13.1,14.4,3.0
1951.0,4.0,15.0,12.4,16.2,14.3,14.6,3.0
1951.0,4.0,16.0,11.8,16.4,14.1,14.1,3.0
1951.0,4.0,17.0,11.6,15.8,13.7,14.2,3.0
1951.0,4.0,18.0,12.4,15.8,14.1,14.7,3.0
1951.0,4.0,19.0,12.4,19.2,15.8,15.7,3.0
1951.0,4.0,20.0,11.2,20.2,15.7,17.0,3.0
1951.0,4.0,21.0,12.8,20.0,16.4,16.3,3.0
1951.0,4.0,22.0,13.6,20.0,16.8,17.1,3.0
1951.0,4.0,23.0,10.3,19.7,15.0,15.6,3.0
1951.0,4.0,24.0,9.9,18.7,14.3,14.3,3.0
1951.0,4.0,25.0,9.0,17.8,13.4,15.0,3.0
1951.0,4.0,26.0,13.5,17.0,15.3,15.4,3.0
1951.0,4.0,27.0,11.2,18.2,14.7,15.2,3.0
1951.0,4.0,28.0,8.3,17.7,13.0,14.1,3.0
1951.0,4.0,29.0,9.5,17.4,13.4,14.6,3.0
1951.0,4.0,30.0,9.2,17.3,13.2,14.6,3.0
1951.0,5.0,1.0,12.4,15.4,13.9,14.2,3.0
1951.0,5.0,2.0,12.0,15.2,13.6,13.6,3.0
1951.0,5.0,3.0,9.4,15.2,12.3,13.1,3.0
1951.0,5.0,4.0,9.2,15.3,12.3,13.6,3.0
1951.0,5.0,5.0,12.8,18.0,15.4,15.3,3.0
1951.0,5.0,6.0,10.2,15.6,12.9,13.3,3.0
1951.0,5.0,7.0,12.0,17.5,14.8,14.5,3.0
1951.0,5.0,8.0,13.0,18.8,15.9,16.4,3.0
1951.0,5.0,9.0,13.0,18.6,15.8,16.0,3.0
1951.0,5.0,10.0,11.8,18.5,15.2,16.0,3.0
1951.0,5.0,11.0,10.2,19.0,14.6,14.8,3.0
1951.0,5.0,12.0,14.3,18.6,16.5,16.7,3.0
1951.0,5.0,13.0,14.4,17.2,15.8,16.4,3.0
1951.0,5.0,14.0,13.8,20.0,16.9,17.1,3.0
1951.0,5.0,15.0,11.2,17.0,14.1,14.2,3.0
1951.0,5.0,16.0,13.2,18.0,15.6,15.5,3.0
1951.0,5.0,17.0,10.7,17.3,14.0,15.7,3.0
1951.0,5.0,18.0,9.8,18.8,14.3,14.5,3.0
1951.0,5.0,19.0,8.6,19.0,13.8,14.8,3.0
1951.0,5.0,20.0,10.3,19.2,14.8,15.9,3.0
1951.0,5.0,21.0,10.3,17.8,14.0,14.7,3.0
1951.0,5.0,22.0,10.7,15.5,13.1,13.8,3.0
1951.0,5.0,23.0,12.4,17.4,14.9,15.3,3.0
1951.0,5.0,24.0,9.7,18.2,14.0,14.5,3.0
1951.0,5.0,25.0,8.6,18.2,13.4,14.1,3.0
1951.0,5.0,26.0,7.5,16.8,12.1,12.7,3.0
1951.0,5.0,27.0,11.0,17.4,14.2,14.7,3.0
1951.0,5.0,28.0,9.2,17.8,13.5,13.8,3.0
1951.0,5.0,29.0,9.4,17.2,13.3,13.3,3.0
1951.0,5.0,30.0,8.2,15.2,11.7,13.1,3.0
1951.0,5.0,31.0,11.4,15.2,13.3,13.5,3.0
1951.0,6.0,1.0,9.4,16.2,12.8,13.3,3.0
1951.0,6.0,2.0,6.0,14.4,10.2,11.1,3.0
1951.0,6.0,3.0,8.2,16.3,12.2,13.8,3.0
1951.0,6.0,4.0,9.0,17.0,13.0,14.0,3.0
1951.0,6.0,5.0,6.5,17.6,12.1,12.4,3.0
1951.0,6.0,6.0,7.3,17.2,12.3,13.0,3.0
