Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,1.0,1.0,8.5,19.5,13.6,13.6,24.0
2021.0,1.0,2.0,11.0,17.2,13.9,13.8,23.0
2021.0,1.0,3.0,7.6,16.0,12.1,12.4,22.0
2021.0,1.0,4.0,9.7,20.5,15.1,12.4,22.0
2021.0,1.0,5.0,1.8,16.0,8.9,8.4,15.0
2021.0,1.0,6.0,12.9,19.7,16.3,16.3,11.0
2021.0,1.0,7.0,6.9,14.4,11.0,11.0,24.0
2021.0,1.0,8.0,8.2,15.6,11.9,10.8,23.0
2021.0,1.0,9.0,6.5,12.6,9.3,9.2,23.0
2021.0,1.0,10.0,1.8,8.4,5.2,5.2,21.0
2021.0,1.0,11.0,2.1,12.1,5.7,6.1,23.0
2021.0,1.0,12.0,5.8,14.7,9.5,9.7,23.0
2021.0,1.0,13.0,2.7,21.7,11.4,11.4,24.0
2021.0,1.0,14.0,6.9,21.3,14.1,14.2,23.0
2021.0,1.0,15.0,9.5,16.0,12.8,13.1,22.0
2021.0,1.0,16.0,8.6,13.7,11.2,13.9,22.0
2021.0,1.0,17.0,9.8,19.7,14.8,14.2,21.0
2021.0,1.0,18.0,11.4,14.9,13.1,14.1,20.0
2021.0,1.0,19.0,17.2,21.8,19.5,20.1,10.0
2021.0,1.0,20.0,13.9,22.5,17.6,17.6,24.0
2021.0,1.0,21.0,14.2,21.8,18.3,18.3,24.0
2021.0,1.0,22.0,13.4,19.6,16.3,16.3,24.0
2021.0,1.0,23.0,9.5,20.2,14.8,14.9,22.0
2021.0,1.0,24.0,2.4,17.7,11.2,11.3,23.0
2021.0,1.0,25.0,7.1,11.9,10.0,9.9,22.0
2021.0,1.0,26.0,6.7,12.8,9.0,9.2,22.0
2021.0,1.0,27.0,7.7,13.6,10.1,10.1,23.0
2021.0,1.0,28.0,7.0,13.1,9.7,9.7,24.0
2021.0,1.0,29.0,6.2,15.8,10.5,10.5,24.0
2021.0,1.0,30.0,-1.3,23.7,9.9,10.4,22.0
2021.0,1.0,31.0,8.8,24.6,16.7,13.7,21.0
2021.0,2.0,1.0,6.3,23.0,14.7,14.2,22.0
2021.0,2.0,2.0,5.5,24.4,14.7,15.0,23.0
2021.0,2.0,3.0,7.3,28.6,17.9,17.9,24.0
2021.0,2.0,4.0,8.8,29.4,19.1,19.3,23.0
2021.0,2.0,5.0,5.7,28.6,18.1,18.0,21.0
2021.0,2.0,6.0,6.6,24.7,16.8,16.3,23.0
2021.0,2.0,7.0,8.4,25.8,16.0,16.6,22.0
2021.0,2.0,8.0,3.6,29.2,16.5,16.2,22.0
2021.0,2.0,9.0,8.9,30.9,19.7,19.4,23.0
2021.0,2.0,10.0,8.1,31.7,20.1,20.1,24.0
2021.0,2.0,11.0,14.1,26.3,19.3,19.3,24.0
2021.0,2.0,12.0,0.5,23.8,12.8,12.5,23.0
2021.0,2.0,13.0,9.6,18.1,13.9,13.7,23.0
2021.0,2.0,14.0,7.0,20.8,12.7,13.0,23.0
2021.0,2.0,15.0,-0.7,23.8,11.2,11.2,24.0
2021.0,2.0,16.0,7.5,18.2,13.6,13.6,24.0
2021.0,2.0,17.0,10.7,15.3,12.3,12.3,24.0
2021.0,2.0,18.0,4.9,11.4,9.2,9.2,24.0
2021.0,2.0,19.0,4.7,12.7,8.1,8.1,24.0
2021.0,2.0,20.0,8.1,16.0,10.6,11.0,23.0
2021.0,2.0,21.0,6.9,13.1,9.9,10.3,19.0
2021.0,2.0,22.0,7.0,13.5,9.7,9.7,24.0
2021.0,2.0,23.0,11.9,21.7,16.8,13.6,21.0
2021.0,2.0,24.0,9.5,16.8,13.1,13.9,16.0
2021.0,2.0,25.0,8.2,28.6,18.4,17.2,22.0
2021.0,2.0,26.0,4.8,30.8,17.2,17.7,22.0
2021.0,2.0,27.0,10.1,21.5,16.0,15.7,21.0
2021.0,2.0,28.0,8.6,18.9,13.8,14.0,23.0
2021.0,4.0,1.0,8.5,12.0,10.3,10.2,16.0
2021.0,4.0,2.0,5.5,17.1,11.3,10.7,23.0
2021.0,4.0,3.0,5.8,16.9,11.2,11.2,24.0
2021.0,4.0,4.0,3.1,15.8,10.0,10.0,24.0
2021.0,4.0,5.0,5.7,20.5,11.8,12.2,23.0
2021.0,4.0,6.0,7.3,16.2,11.5,11.5,23.0
2021.0,4.0,7.0,6.5,9.4,9.0,8.9,22.0
2021.0,4.0,8.0,5.3,10.4,7.8,8.0,23.0
2021.0,4.0,9.0,3.9,12.2,7.8,7.7,23.0
2021.0,4.0,10.0,5.7,10.9,7.7,7.7,24.0
2021.0,4.0,11.0,8.2,15.4,12.3,12.4,23.0
2021.0,4.0,12.0,10.0,16.6,13.1,13.2,22.0
2021.0,4.0,13.0,11.3,14.3,13.6,13.5,23.0
2021.0,4.0,14.0,8.8,15.6,12.2,12.8,23.0
2021.0,4.0,15.0,7.2,13.4,9.2,9.2,24.0
2021.0,4.0,16.0,8.6,14.8,10.9,11.0,22.0
2021.0,4.0,17.0,5.0,14.0,8.9,8.9,24.0
2021.0,4.0,18.0,6.3,8.6,8.9,9.1,22.0
2021.0,4.0,19.0,6.7,13.2,9.9,9.9,21.0
2021.0,4.0,20.0,2.6,10.0,5.8,5.8,24.0
2021.0,4.0,21.0,5.3,11.7,7.7,7.7,24.0
2021.0,4.0,22.0,2.1,10.3,6.4,6.4,24.0
2021.0,4.0,23.0,1.9,11.1,6.3,7.0,22.0
2021.0,4.0,24.0,8.2,13.1,10.7,9.6,22.0
2021.0,4.0,25.0,5.3,14.1,8.8,9.0,23.0
2021.0,4.0,26.0,8.8,12.8,10.4,10.3,22.0
2021.0,4.0,27.0,8.6,14.8,12.2,12.2,24.0
2021.0,4.0,28.0,6.9,12.6,9.2,9.2,24.0
2021.0,4.0,29.0,7.0,16.0,11.0,11.0,24.0
2021.0,4.0,30.0,7.4,14.1,11.6,11.6,24.0
2021.0,5.0,1.0,4.6,9.5,7.8,7.1,22.0
2021.0,5.0,2.0,4.3,8.9,6.9,6.9,24.0
2021.0,5.0,3.0,1.6,8.1,4.4,4.4,24.0
2021.0,5.0,4.0,-2.9,7.6,2.3,1.5,21.0
2021.0,5.0,5.0,-5.1,9.8,1.1,1.1,24.0
2021.0,5.0,6.0,-4.8,11.4,1.6,2.1,23.0
2021.0,5.0,7.0,-5.7,10.7,0.3,0.3,24.0
2021.0,5.0,8.0,0.1,10.7,6.7,6.7,24.0
2021.0,5.0,9.0,3.4,8.2,5.6,5.6,24.0
2021.0,5.0,10.0,-3.4,8.8,2.7,2.4,22.0
2021.0,5.0,11.0,-4.6,11.9,3.6,2.4,23.0
2021.0,5.0,12.0,8.0,12.5,10.3,10.3,24.0
2021.0,5.0,13.0,-0.5,11.2,5.7,5.7,24.0
2021.0,5.0,14.0,-4.3,5.9,0.1,0.1,24.0
2021.0,5.0,15.0,1.5,6.1,6.3,6.2,23.0
2021.0,5.0,16.0,-1.5,7.3,2.9,2.6,23.0
2021.0,5.0,17.0,-2.3,12.8,2.4,2.2,23.0
2021.0,5.0,18.0,2.1,8.9,4.9,4.9,24.0
2021.0,5.0,19.0,1.1,9.4,4.5,4.5,24.0
2021.0,5.0,20.0,0.0,8.2,4.1,4.0,22.0
2021.0,5.0,21.0,-0.3,3.2,3.2,3.2,24.0
2021.0,5.0,22.0,1.7,11.0,6.4,5.1,23.0
2021.0,5.0,23.0,5.9,11.5,8.5,8.5,24.0
2021.0,5.0,24.0,2.4,11.5,6.5,6.5,24.0
2021.0,5.0,25.0,1.9,4.8,3.1,3.1,24.0
2021.0,5.0,26.0,1.9,10.3,7.3,7.3,24.0
2021.0,5.0,27.0,1.6,9.5,5.5,5.5,24.0
2021.0,5.0,28.0,0.8,5.1,2.6,2.6,24.0
2021.0,5.0,29.0,0.8,5.1,2.9,2.9,24.0
2021.0,5.0,30.0,3.9,8.8,6.2,6.2,24.0
2021.0,5.0,31.0,6.5,12.6,8.5,8.5,24.0
2021.0,6.0,1.0,4.0,8.4,6.2,7.1,23.0
2021.0,6.0,2.0,3.4,6.0,5.0,5.0,24.0
2021.0,6.0,3.0,2.6,6.7,3.9,4.0,23.0
2021.0,6.0,4.0,1.2,6.8,3.9,3.8,23.0
2021.0,6.0,5.0,1.9,6.4,3.5,3.5,24.0
2021.0,6.0,6.0,1.0,7.0,4.2,4.1,21.0
2021.0,6.0,7.0,4.3,7.5,5.6,6.0,23.0
2021.0,6.0,8.0,4.4,10.6,7.4,7.4,24.0
2021.0,6.0,9.0,1.6,5.6,3.7,3.7,24.0
2021.0,6.0,10.0,1.6,5.6,3.4,3.5,23.0
2021.0,6.0,11.0,5.0,11.4,8.7,8.7,24.0
2021.0,6.0,12.0,3.5,10.3,6.6,6.6,24.0
2021.0,6.0,13.0,-1.0,5.1,3.0,2.9,23.0
