,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,7.0,1.0,6.5,15.4,10.9,12.6,5.0
1,2021.0,7.0,2.0,2.5,15.9,9.3,8.6,22.0
2,2021.0,7.0,3.0,1.5,15.2,7.2,6.5,20.0
3,2021.0,7.0,4.0,0.6,13.6,7.1,6.1,21.0
4,2021.0,7.0,5.0,5.5,11.8,8.2,8.5,23.0
5,2021.0,7.0,6.0,8.4,16.5,11.6,11.7,22.0
6,2021.0,7.0,7.0,2.4,18.0,8.8,9.0,20.0
7,2021.0,7.0,8.0,0.6,15.0,7.8,7.2,17.0
8,2021.0,7.0,9.0,7.7,11.7,11.8,12.1,20.0
9,2021.0,7.0,10.0,4.1,17.4,10.7,9.9,18.0
10,2021.0,7.0,11.0,0.9,14.6,7.0,6.7,22.0
11,2021.0,7.0,12.0,11.0,15.7,13.3,12.2,19.0
12,2021.0,7.0,13.0,10.3,16.4,12.5,12.2,20.0
13,2021.0,7.0,14.0,2.8,14.8,9.3,8.9,21.0
14,2021.0,7.0,15.0,-0.5,15.4,7.4,6.3,18.0
15,2021.0,7.0,16.0,2.3,15.3,8.8,6.7,16.0
16,2021.0,7.0,17.0,0.2,19.2,8.3,8.5,21.0
17,2021.0,7.0,18.0,-3.4,15.1,5.9,4.4,17.0
18,2021.0,7.0,19.0,-0.9,18.0,8.2,7.9,20.0
19,2021.0,7.0,20.0,-1.2,17.3,7.5,7.6,16.0
20,2021.0,7.0,21.0,6.2,13.4,9.8,8.5,21.0
21,2021.0,7.0,22.0,5.9,14.9,9.4,9.3,21.0
22,2021.0,7.0,23.0,8.5,11.2,10.6,10.7,21.0
23,2021.0,7.0,24.0,9.1,16.2,12.7,11.9,21.0
24,2021.0,7.0,25.0,3.1,18.6,8.4,9.5,21.0
25,2021.0,7.0,26.0,5.8,16.3,10.8,10.8,22.0
26,2021.0,7.0,27.0,2.4,16.7,9.6,8.7,20.0
27,2021.0,7.0,28.0,-1.8,15.5,6.9,5.9,16.0
28,2021.0,7.0,29.0,0.3,13.8,6.8,6.6,22.0
29,2021.0,7.0,30.0,4.0,15.0,8.3,8.0,22.0
30,2021.0,7.0,31.0,4.9,15.2,10.0,9.1,20.0
0,2022.0,6.0,1.0,0.5,15.1,7.1,7.3,23.0
1,2022.0,6.0,2.0,5.1,16.0,10.3,10.3,23.0
2,2022.0,6.0,3.0,7.1,16.5,9.9,10.7,21.0
3,2022.0,6.0,4.0,10.9,20.3,14.2,14.4,23.0
4,2022.0,6.0,5.0,10.1,18.9,14.3,14.3,24.0
5,2022.0,6.0,6.0,5.2,19.6,10.7,11.1,23.0
6,2022.0,6.0,7.0,10.6,15.9,12.5,12.6,23.0
7,2022.0,6.0,8.0,4.3,15.9,10.3,10.4,23.0
8,2022.0,6.0,9.0,10.4,17.8,14.1,13.3,21.0
9,2022.0,6.0,10.0,3.8,17.1,9.8,9.5,22.0
10,2022.0,6.0,11.0,5.7,14.8,9.5,9.7,23.0
11,2022.0,6.0,12.0,8.1,14.9,11.5,11.5,24.0
12,2022.0,6.0,13.0,8.2,14.3,10.5,10.7,22.0
13,2022.0,6.0,14.0,8.5,16.0,12.5,12.5,21.0
14,2022.0,6.0,15.0,2.6,16.8,9.4,9.5,22.0
15,2022.0,6.0,16.0,3.8,16.0,10.3,10.3,23.0
16,2022.0,6.0,17.0,2.0,16.6,9.4,9.5,23.0
17,2022.0,6.0,18.0,3.1,17.0,8.5,9.0,21.0
18,2022.0,6.0,19.0,5.7,15.4,10.0,10.0,23.0
19,2022.0,6.0,20.0,6.4,14.7,10.7,10.9,23.0
20,2022.0,6.0,21.0,5.9,16.2,11.3,11.3,22.0
21,2022.0,6.0,22.0,9.0,19.8,12.9,12.8,23.0
22,2022.0,6.0,23.0,11.7,18.2,14.6,14.5,22.0
23,2022.0,6.0,24.0,5.9,14.7,10.4,10.9,20.0
24,2022.0,6.0,25.0,4.9,15.1,10.0,9.8,21.0
25,2022.0,6.0,26.0,6.0,15.6,10.8,10.8,22.0
26,2022.0,6.0,27.0,4.1,17.1,8.1,9.2,22.0
27,2022.0,6.0,28.0,3.3,19.5,9.1,9.7,22.0
28,2022.0,6.0,29.0,3.1,18.0,9.2,9.7,23.0
29,2022.0,6.0,30.0,2.2,15.4,9.4,9.3,22.0
0,2022.0,7.0,1.0,5.0,14.1,9.6,9.0,22.0
1,2022.0,7.0,2.0,2.7,14.8,8.1,8.1,24.0
2,2022.0,7.0,3.0,2.5,15.7,8.0,8.0,24.0
3,2022.0,7.0,4.0,4.3,16.6,10.8,10.8,23.0
4,2022.0,7.0,5.0,2.4,16.1,8.5,8.6,23.0
5,2022.0,7.0,6.0,2.3,22.1,7.8,8.5,21.0
6,2022.0,7.0,7.0,3.7,16.8,9.3,9.4,21.0
7,2022.0,7.0,8.0,5.4,14.0,10.1,10.2,22.0
8,2022.0,7.0,9.0,7.6,16.3,12.1,12.2,23.0
9,2022.0,7.0,10.0,9.2,13.8,11.1,11.1,24.0
10,2022.0,7.0,11.0,8.0,15.7,10.8,10.8,24.0
11,2022.0,7.0,12.0,4.1,16.5,9.4,9.3,22.0
12,2022.0,7.0,13.0,2.2,14.9,8.7,8.7,23.0
13,2022.0,7.0,14.0,9.0,15.0,12.4,12.1,23.0
14,2022.0,7.0,15.0,6.9,12.5,9.3,9.1,23.0
15,2022.0,7.0,16.0,2.7,8.2,7.3,8.2,21.0
16,2022.0,7.0,17.0,2.0,15.0,8.5,8.1,23.0
17,2022.0,7.0,18.0,1.6,18.2,8.8,8.9,21.0
18,2022.0,7.0,19.0,0.1,16.5,7.4,7.3,21.0
19,2022.0,7.0,20.0,6.1,14.8,9.6,9.7,23.0
20,2022.0,7.0,21.0,6.0,15.7,10.9,10.9,23.0
21,2022.0,7.0,22.0,7.9,15.0,11.5,10.6,22.0
22,2022.0,7.0,23.0,10.0,15.5,12.8,11.8,22.0
23,2022.0,7.0,24.0,10.6,13.5,11.6,11.7,23.0
24,2022.0,7.0,25.0,10.8,15.7,12.7,12.7,22.0
25,2022.0,7.0,26.0,4.3,17.3,10.6,10.4,22.0
26,2022.0,7.0,27.0,7.4,15.4,11.0,11.4,23.0
27,2022.0,7.0,28.0,7.0,16.6,11.8,12.3,22.0
28,2022.0,7.0,29.0,2.4,15.4,9.0,8.6,21.0
29,2022.0,7.0,30.0,10.6,15.6,13.1,12.5,23.0
30,2022.0,7.0,31.0,4.6,17.2,11.2,11.1,23.0
0,2022.0,8.0,1.0,10.2,13.1,11.6,11.6,23.0
1,2022.0,8.0,2.0,10.6,15.2,12.9,11.9,20.0
2,2022.0,8.0,3.0,9.2,12.7,11.3,11.2,21.0
3,2022.0,8.0,4.0,2.8,15.8,8.8,8.6,22.0
4,2022.0,8.0,5.0,2.3,15.9,8.8,8.5,21.0
5,2022.0,8.0,6.0,9.0,15.2,11.6,11.6,23.0
6,2022.0,8.0,7.0,4.7,15.3,10.2,10.2,24.0
7,2022.0,8.0,8.0,1.7,14.8,8.8,8.5,22.0
8,2022.0,8.0,9.0,1.6,20.5,9.6,9.7,21.0
9,2022.0,8.0,10.0,4.0,10.1,10.0,9.8,21.0
10,2022.0,8.0,11.0,7.9,12.5,10.2,10.7,22.0
11,2022.0,8.0,12.0,4.3,16.0,11.1,11.0,21.0
12,2022.0,8.0,13.0,3.5,18.1,9.9,10.2,23.0
13,2022.0,8.0,14.0,3.3,17.6,10.5,9.6,22.0
14,2022.0,8.0,15.0,8.0,16.1,12.1,11.7,22.0
15,2022.0,8.0,16.0,4.7,17.5,10.0,9.8,18.0
16,2022.0,8.0,17.0,9.4,14.1,11.8,12.1,20.0
17,2022.0,8.0,18.0,3.0,17.0,10.0,9.2,20.0
18,2022.0,8.0,19.0,1.8,18.6,9.7,9.4,21.0
19,2022.0,8.0,20.0,4.6,15.9,9.1,9.1,20.0
20,2022.0,8.0,21.0,7.8,13.0,10.7,10.7,24.0
21,2022.0,8.0,22.0,10.5,13.8,11.6,11.5,20.0
22,2022.0,8.0,23.0,9.3,15.8,12.0,11.7,20.0
23,2022.0,8.0,24.0,6.4,15.2,11.0,10.7,19.0
24,2022.0,8.0,25.0,6.0,18.4,11.2,10.2,20.0
25,2022.0,8.0,26.0,5.1,13.8,9.5,9.3,21.0
26,2022.0,8.0,27.0,10.1,17.1,13.6,12.3,20.0
27,2022.0,8.0,28.0,3.5,17.3,10.0,10.2,23.0
28,2022.0,8.0,29.0,6.9,13.6,10.5,10.1,20.0
29,2022.0,8.0,30.0,10.6,13.9,11.6,11.6,22.0
30,2022.0,8.0,31.0,10.2,14.1,11.6,11.6,21.0
