,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,5.0,1.0,11.5,17.0,13.7,13.7,8.0
1,2020.0,5.0,2.0,12.0,17.8,14.5,14.5,8.0
2,2020.0,5.0,3.0,10.0,16.7,13.2,13.2,8.0
3,2020.0,5.0,4.0,12.3,16.8,14.0,14.0,8.0
4,2020.0,5.0,5.0,11.5,15.0,13.2,13.2,8.0
5,2020.0,5.0,6.0,11.4,16.3,13.6,13.6,8.0
6,2020.0,5.0,7.0,12.2,16.8,15.4,15.4,8.0
7,2020.0,5.0,8.0,12.5,14.9,13.6,13.6,8.0
8,2020.0,5.0,9.0,13.0,16.3,14.6,14.6,8.0
9,2020.0,5.0,10.0,10.8,16.8,14.0,14.0,8.0
10,2020.0,5.0,11.0,11.0,15.0,12.7,12.7,8.0
11,2020.0,5.0,12.0,10.5,16.5,12.7,12.7,8.0
12,2020.0,5.0,13.0,8.1,15.0,11.3,11.3,8.0
13,2020.0,5.0,14.0,9.4,15.1,13.2,13.2,8.0
14,2020.0,5.0,15.0,13.8,17.1,15.0,15.0,8.0
15,2020.0,5.0,16.0,14.2,17.6,15.6,15.6,8.0
16,2020.0,5.0,17.0,12.5,16.1,14.4,14.4,8.0
17,2020.0,5.0,18.0,12.0,16.6,13.6,13.6,8.0
18,2020.0,5.0,19.0,10.0,14.5,12.5,12.5,8.0
19,2020.0,5.0,20.0,6.5,16.0,10.2,10.4,7.0
20,2020.0,5.0,21.0,7.0,15.0,10.8,10.8,8.0
21,2020.0,5.0,22.0,8.2,15.7,11.7,11.7,8.0
22,2020.0,5.0,23.0,6.5,16.1,10.5,10.5,8.0
23,2020.0,5.0,24.0,13.0,17.5,14.7,14.7,8.0
24,2020.0,5.0,25.0,8.5,16.5,11.7,11.7,8.0
25,2020.0,5.0,26.0,8.0,16.2,11.7,11.7,8.0
26,2020.0,5.0,27.0,12.0,15.5,13.4,13.4,8.0
27,2020.0,5.0,28.0,10.5,14.0,12.4,12.4,8.0
28,2020.0,5.0,29.0,8.8,12.5,9.8,9.8,8.0
29,2020.0,5.0,30.0,8.0,13.0,10.4,10.4,8.0
30,2020.0,5.0,31.0,8.6,13.0,11.0,11.0,8.0
0,2020.0,6.0,1.0,10.0,13.1,11.9,11.9,8.0
1,2020.0,6.0,2.0,10.5,15.2,12.8,12.8,8.0
2,2020.0,6.0,3.0,9.3,14.5,11.7,11.7,8.0
3,2020.0,6.0,4.0,10.5,15.1,11.9,11.9,8.0
4,2020.0,6.0,5.0,9.0,16.3,11.8,11.8,8.0
5,2020.0,6.0,6.0,9.0,12.8,11.5,11.5,8.0
6,2020.0,6.0,7.0,7.4,14.5,9.9,9.9,8.0
7,2020.0,6.0,8.0,9.5,14.2,11.0,11.0,8.0
8,2020.0,6.0,9.0,6.8,14.0,9.5,9.5,8.0
9,2020.0,6.0,10.0,8.0,13.0,12.4,12.4,8.0
10,2020.0,6.0,11.0,11.8,15.5,13.2,13.2,8.0
11,2020.0,6.0,12.0,9.3,13.2,11.3,11.3,8.0
12,2020.0,6.0,13.0,6.0,14.6,9.7,9.7,8.0
13,2020.0,6.0,14.0,3.0,16.5,8.0,8.0,8.0
14,2020.0,6.0,15.0,4.5,13.5,10.2,10.2,8.0
15,2020.0,6.0,16.0,8.0,13.3,11.8,11.8,8.0
16,2020.0,6.0,17.0,10.7,16.2,12.2,12.2,8.0
17,2020.0,6.0,18.0,8.8,14.5,12.9,12.9,8.0
18,2020.0,6.0,19.0,10.5,13.6,11.8,11.8,8.0
19,2020.0,6.0,20.0,11.5,14.6,12.2,12.2,8.0
20,2020.0,6.0,21.0,7.2,13.0,10.0,10.0,8.0
