Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,1.0,1.0,19.8,27.0,22.7,22.9,23.0
2021.0,1.0,2.0,19.3,27.3,22.7,22.8,23.0
2021.0,1.0,3.0,21.7,26.8,24.3,22.7,22.0
2021.0,1.0,4.0,18.6,28.4,23.6,23.7,23.0
2021.0,1.0,5.0,17.9,23.3,20.6,20.8,14.0
2021.0,1.0,6.0,21.1,26.9,24.0,24.7,11.0
2021.0,1.0,7.0,16.1,25.6,21.1,21.1,24.0
2021.0,1.0,8.0,16.7,26.0,21.3,21.3,23.0
2021.0,1.0,9.0,15.9,26.1,21.1,21.0,23.0
2021.0,1.0,10.0,20.1,26.4,23.3,21.0,22.0
2021.0,1.0,11.0,16.1,26.1,21.0,21.1,23.0
2021.0,1.0,12.0,16.2,25.6,20.9,21.0,23.0
2021.0,1.0,13.0,16.2,25.6,20.5,20.8,23.0
2021.0,1.0,14.0,18.0,26.7,21.5,21.8,23.0
2021.0,1.0,15.0,17.6,26.8,22.4,22.3,23.0
2021.0,1.0,16.0,20.0,27.4,22.7,22.9,23.0
2021.0,1.0,17.0,21.4,28.4,24.9,22.7,22.0
2021.0,1.0,18.0,16.3,21.8,22.1,22.0,21.0
2021.0,1.0,19.0,21.2,26.7,24.0,24.9,10.0
2021.0,1.0,20.0,15.6,26.3,21.4,21.3,23.0
2021.0,1.0,21.0,14.8,25.3,20.8,20.9,23.0
2021.0,1.0,22.0,14.0,25.6,19.9,20.0,23.0
2021.0,1.0,23.0,17.2,25.2,21.2,21.2,22.0
2021.0,1.0,24.0,15.4,25.6,20.0,20.3,23.0
2021.0,1.0,25.0,16.6,25.7,20.8,20.8,24.0
2021.0,1.0,26.0,16.5,26.1,20.8,20.7,22.0
2021.0,1.0,27.0,14.1,24.9,20.3,20.7,22.0
2021.0,1.0,28.0,15.7,26.2,20.8,21.2,22.0
2021.0,1.0,29.0,15.1,26.2,21.0,21.1,23.0
2021.0,1.0,30.0,14.6,25.5,20.3,20.4,21.0
2021.0,1.0,31.0,18.8,25.4,22.1,20.5,19.0
2021.0,2.0,1.0,15.8,26.1,20.8,21.0,20.0
2021.0,2.0,2.0,16.9,26.9,21.5,21.4,20.0
2021.0,2.0,3.0,18.0,27.5,21.8,21.9,20.0
2021.0,2.0,4.0,16.3,26.4,21.8,21.1,19.0
2021.0,2.0,5.0,17.0,27.2,22.1,22.2,18.0
2021.0,2.0,6.0,17.9,28.3,23.2,23.1,16.0
2021.0,2.0,7.0,19.0,29.9,24.1,24.1,20.0
2021.0,2.0,8.0,17.9,28.8,22.9,22.7,18.0
2021.0,2.0,9.0,16.6,28.3,22.4,21.9,19.0
2021.0,2.0,10.0,16.1,27.1,21.6,21.0,14.0
2021.0,2.0,11.0,17.5,27.9,22.7,23.1,20.0
2021.0,2.0,12.0,17.9,28.7,22.9,23.0,21.0
2021.0,2.0,13.0,20.8,30.2,25.5,24.6,18.0
2021.0,2.0,14.0,16.5,27.7,22.2,21.8,20.0
2021.0,2.0,15.0,15.8,27.2,21.5,21.5,16.0
2021.0,2.0,16.0,15.5,28.3,21.4,21.5,19.0
2021.0,2.0,17.0,15.1,26.6,20.7,21.3,18.0
2021.0,2.0,18.0,14.2,26.2,20.2,20.5,19.0
2021.0,2.0,19.0,14.7,25.3,20.0,20.5,20.0
2021.0,2.0,20.0,14.5,25.4,19.9,19.6,19.0
2021.0,2.0,21.0,14.6,25.1,20.0,20.8,19.0
2021.0,2.0,22.0,19.0,26.5,21.7,21.6,23.0
2021.0,2.0,23.0,16.4,25.9,20.9,20.9,23.0
2021.0,2.0,24.0,16.8,26.6,21.7,21.2,14.0
2021.0,2.0,25.0,16.7,26.4,21.6,20.1,8.0
2021.0,2.0,26.0,17.6,27.6,22.6,22.8,21.0
2021.0,2.0,27.0,17.9,28.0,22.5,22.5,24.0
2021.0,2.0,28.0,18.7,27.6,23.2,22.4,21.0
2021.0,3.0,1.0,18.4,27.6,22.4,22.9,23.0
2021.0,3.0,2.0,17.7,29.2,22.8,22.7,21.0
2021.0,3.0,3.0,18.6,29.1,23.5,23.5,24.0
2021.0,3.0,4.0,18.6,27.7,23.1,22.9,22.0
2021.0,3.0,5.0,19.6,28.9,24.3,23.6,19.0
2021.0,3.0,6.0,18.5,27.6,22.8,22.9,21.0
2021.0,3.0,7.0,17.3,27.6,22.0,22.0,23.0
2021.0,3.0,8.0,17.5,27.4,22.1,22.3,21.0
2021.0,3.0,9.0,16.6,26.4,21.8,22.2,22.0
2021.0,3.0,10.0,17.2,28.1,22.6,23.0,22.0
2021.0,3.0,11.0,18.1,27.9,23.0,23.2,22.0
2021.0,3.0,12.0,18.1,27.5,22.5,22.7,22.0
2021.0,3.0,13.0,18.1,28.1,22.7,22.9,23.0
2021.0,3.0,14.0,16.8,28.1,22.1,22.2,23.0
2021.0,3.0,15.0,18.3,28.4,22.7,22.8,23.0
2021.0,3.0,16.0,17.3,26.4,21.5,21.5,22.0
2021.0,3.0,17.0,16.8,26.4,21.2,21.2,21.0
2021.0,3.0,18.0,15.7,25.8,20.3,20.3,16.0
2021.0,3.0,19.0,15.3,26.1,20.7,20.8,19.0
2021.0,3.0,20.0,17.0,26.9,21.8,21.7,19.0
2021.0,3.0,21.0,14.2,25.7,20.0,19.9,20.0
2021.0,3.0,22.0,16.6,25.9,21.0,21.1,15.0
2021.0,3.0,23.0,17.8,25.9,21.8,21.2,17.0
2021.0,3.0,24.0,19.1,26.0,22.6,20.0,18.0
2021.0,3.0,25.0,14.8,25.1,19.3,21.1,16.0
2021.0,3.0,26.0,14.5,19.7,19.2,19.3,17.0
