,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,11.0,1.0,10.7,17.3,13.4,13.4,24.0
1,2021.0,11.0,2.0,8.3,21.3,14.0,14.0,24.0
2,2021.0,11.0,3.0,9.3,14.7,11.8,11.8,24.0
3,2021.0,11.0,4.0,4.9,14.7,10.7,10.7,24.0
4,2021.0,11.0,5.0,3.4,19.1,11.5,11.5,24.0
5,2021.0,11.0,6.0,6.2,18.7,11.5,11.5,24.0
6,2021.0,11.0,7.0,10.9,12.1,11.5,12.0,6.0
7,2021.0,11.0,8.0,12.6,18.5,15.6,17.3,9.0
8,2021.0,11.0,9.0,11.2,15.6,12.9,12.9,23.0
9,2021.0,11.0,10.0,10.3,19.3,13.9,13.9,24.0
10,2021.0,11.0,11.0,9.1,20.3,13.7,13.7,24.0
11,2021.0,11.0,12.0,12.8,19.1,14.8,14.8,24.0
12,2021.0,11.0,13.0,9.9,15.6,12.1,12.1,24.0
13,2021.0,11.0,14.0,6.9,16.9,11.3,11.3,24.0
14,2021.0,11.0,15.0,7.2,14.8,11.5,11.5,24.0
15,2021.0,11.0,16.0,1.8,21.9,11.8,11.8,24.0
16,2021.0,11.0,17.0,3.8,17.2,11.4,11.4,24.0
17,2021.0,11.0,18.0,11.2,17.7,14.0,14.0,24.0
18,2021.0,11.0,19.0,6.1,19.4,12.5,12.5,24.0
19,2021.0,11.0,20.0,10.6,17.9,14.3,12.3,21.0
20,2021.0,11.0,21.0,9.8,18.1,12.6,12.6,24.0
21,2021.0,11.0,22.0,12.1,13.3,14.7,14.7,24.0
22,2021.0,11.0,23.0,5.4,20.7,13.1,13.3,22.0
23,2021.0,11.0,24.0,10.6,16.5,13.0,13.0,24.0
24,2021.0,11.0,25.0,12.9,18.9,15.2,15.2,24.0
25,2021.0,11.0,26.0,6.7,18.6,12.4,12.4,24.0
26,2021.0,11.0,27.0,10.9,17.0,13.4,13.4,24.0
27,2021.0,11.0,28.0,12.5,16.8,14.6,11.9,8.0
28,2021.0,11.0,29.0,4.3,18.7,11.9,11.9,24.0
29,2021.0,11.0,30.0,6.2,18.9,12.0,11.8,23.0
0,2021.0,12.0,1.0,9.8,18.2,13.1,13.1,24.0
1,2021.0,12.0,2.0,4.8,16.9,11.6,11.6,24.0
2,2021.0,12.0,3.0,1.3,17.3,10.4,10.4,24.0
3,2021.0,12.0,4.0,5.5,20.4,12.9,12.9,24.0
4,2021.0,12.0,5.0,5.1,28.6,16.1,16.1,24.0
5,2021.0,12.0,6.0,7.9,28.3,16.8,15.9,23.0
6,2021.0,12.0,7.0,13.2,18.6,14.8,14.7,23.0
7,2021.0,12.0,8.0,11.5,21.8,16.3,16.3,24.0
8,2021.0,12.0,9.0,8.8,27.1,17.1,17.1,24.0
9,2021.0,12.0,10.0,9.0,17.3,12.9,12.9,24.0
10,2021.0,12.0,11.0,11.5,17.9,14.2,14.2,24.0
11,2021.0,12.0,12.0,7.2,16.5,12.4,12.4,24.0
12,2021.0,12.0,13.0,9.0,17.9,13.2,13.2,24.0
13,2021.0,12.0,14.0,6.2,19.5,13.1,13.1,24.0
14,2021.0,12.0,15.0,5.2,21.1,13.3,13.3,24.0
15,2021.0,12.0,16.0,5.9,24.6,14.9,14.9,24.0
16,2021.0,12.0,17.0,11.0,19.9,15.4,15.4,24.0
17,2021.0,12.0,18.0,9.0,20.3,14.9,14.9,24.0
18,2021.0,12.0,19.0,12.6,20.9,15.6,15.6,24.0
19,2021.0,12.0,20.0,10.1,19.3,14.3,14.1,23.0
20,2021.0,12.0,21.0,8.1,19.7,14.1,14.1,24.0
21,2021.0,12.0,22.0,5.1,21.4,13.1,13.1,24.0
22,2021.0,12.0,23.0,11.2,15.7,12.7,12.7,24.0
23,2021.0,12.0,24.0,10.3,20.9,14.9,14.9,24.0
24,2021.0,12.0,25.0,5.4,22.3,14.4,14.4,24.0
25,2021.0,12.0,26.0,5.4,22.2,14.5,14.5,24.0
26,2021.0,12.0,27.0,10.5,21.8,15.3,15.3,24.0
27,2021.0,12.0,28.0,11.9,23.8,16.9,16.9,24.0
28,2021.0,12.0,29.0,11.8,21.4,16.2,16.2,24.0
29,2021.0,12.0,30.0,11.4,19.0,15.0,15.0,24.0
30,2021.0,12.0,31.0,4.3,20.8,12.6,12.6,24.0
0,2022.0,3.0,1.0,7.2,17.2,12.2,12.0,22.0
1,2022.0,3.0,2.0,15.1,23.4,17.9,17.9,24.0
2,2022.0,3.0,3.0,14.8,16.2,16.7,16.6,23.0
3,2022.0,3.0,4.0,10.1,18.7,14.4,14.2,23.0
4,2022.0,3.0,5.0,4.4,13.1,11.7,11.4,23.0
5,2022.0,3.0,6.0,10.5,17.8,14.1,13.7,23.0
6,2022.0,3.0,7.0,12.5,19.2,15.6,15.6,24.0
7,2022.0,3.0,8.0,11.1,18.7,14.0,13.7,21.0
8,2022.0,3.0,9.0,4.7,11.2,7.9,10.8,23.0
9,2022.0,3.0,10.0,10.6,19.4,15.0,14.6,8.0
10,2022.0,3.0,11.0,5.8,14.1,10.0,8.8,5.0
11,2022.0,3.0,12.0,5.6,14.6,10.1,7.2,6.0
12,2022.0,3.0,13.0,9.6,13.5,11.6,12.5,5.0
13,2022.0,3.0,14.0,6.2,21.7,14.0,14.7,17.0
14,2022.0,3.0,15.0,5.7,26.0,14.9,14.9,24.0
15,2022.0,3.0,16.0,6.8,13.2,12.8,12.5,21.0
16,2022.0,3.0,17.0,11.2,18.6,14.9,14.9,14.0
17,2022.0,3.0,18.0,0.1,19.3,10.0,10.2,22.0
18,2022.0,3.0,19.0,4.6,19.3,11.0,10.7,23.0
19,2022.0,3.0,20.0,5.1,18.8,10.7,10.7,24.0
20,2022.0,3.0,21.0,12.9,15.2,14.0,13.9,22.0
21,2022.0,3.0,22.0,6.3,17.4,10.9,11.6,21.0
22,2022.0,3.0,23.0,8.3,15.7,12.6,12.5,23.0
23,2022.0,3.0,24.0,2.2,17.6,9.2,8.6,22.0
24,2022.0,3.0,25.0,2.4,11.6,11.0,10.6,22.0
25,2022.0,3.0,26.0,8.7,11.9,10.3,12.5,19.0
26,2022.0,3.0,27.0,12.1,14.6,13.4,14.2,18.0
27,2022.0,3.0,28.0,4.5,19.8,12.1,10.4,22.0
28,2022.0,3.0,29.0,8.0,15.3,12.1,11.9,22.0
29,2022.0,3.0,30.0,0.1,17.3,7.8,7.8,23.0
30,2022.0,3.0,31.0,-0.1,17.2,8.6,7.4,22.0
0,2022.0,7.0,1.0,6.4,10.8,8.6,8.8,15.0
1,2022.0,7.0,2.0,2.8,9.2,6.2,6.2,23.0
2,2022.0,7.0,3.0,1.7,10.4,6.3,6.0,23.0
3,2022.0,7.0,4.0,3.4,10.8,7.3,7.1,23.0
4,2022.0,7.0,5.0,6.4,10.2,8.8,8.5,23.0
5,2022.0,7.0,6.0,6.2,10.1,8.2,8.2,22.0
6,2022.0,7.0,7.0,5.2,11.2,7.7,7.7,24.0
7,2022.0,7.0,8.0,0.5,10.8,5.2,5.2,24.0
8,2022.0,7.0,9.0,7.8,11.1,9.7,9.7,22.0
9,2022.0,7.0,10.0,5.6,7.6,7.6,7.5,23.0
10,2022.0,7.0,11.0,4.8,11.3,8.1,7.6,21.0
11,2022.0,7.0,12.0,6.6,10.7,7.9,7.9,24.0
12,2022.0,7.0,13.0,3.4,9.2,5.9,5.8,23.0
13,2022.0,7.0,14.0,2.2,6.5,4.8,4.8,24.0
14,2022.0,7.0,15.0,-0.2,11.8,4.2,4.2,24.0
15,2022.0,7.0,16.0,-1.2,8.2,2.8,2.8,24.0
16,2022.0,7.0,17.0,5.5,12.2,7.6,7.6,24.0
17,2022.0,7.0,18.0,0.7,11.4,4.3,3.8,21.0
18,2022.0,7.0,19.0,-1.1,7.9,2.4,2.5,22.0
19,2022.0,7.0,20.0,8.7,13.1,10.9,9.8,18.0
20,2022.0,7.0,21.0,5.3,9.7,7.5,7.8,19.0
21,2022.0,7.0,22.0,9.4,12.4,10.9,11.8,16.0
22,2022.0,7.0,23.0,11.1,12.8,12.0,11.8,17.0
23,2022.0,7.0,24.0,8.9,9.8,9.3,9.3,17.0
24,2022.0,7.0,25.0,9.1,13.6,10.8,10.8,19.0
25,2022.0,7.0,26.0,10.2,12.1,12.2,12.1,23.0
26,2022.0,7.0,27.0,4.6,15.3,10.0,10.0,23.0
27,2022.0,7.0,28.0,3.0,13.7,7.5,7.1,22.0
28,2022.0,7.0,29.0,1.7,12.6,6.0,5.7,23.0
29,2022.0,7.0,30.0,1.6,5.2,3.4,4.9,22.0
30,2022.0,7.0,31.0,3.9,12.6,8.3,7.8,21.0
