,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,12.2,36.6,24.3,24.3,24.0
1,2020.0,1.0,2.0,10.5,36.6,23.4,23.4,24.0
2,2020.0,1.0,3.0,14.8,33.2,23.9,23.9,24.0
3,2020.0,1.0,4.0,16.9,31.4,22.6,22.6,24.0
4,2020.0,1.0,5.0,9.2,25.3,17.0,17.0,24.0
5,2020.0,1.0,6.0,7.5,25.7,16.7,16.7,24.0
6,2020.0,1.0,7.0,10.2,28.2,18.2,18.2,24.0
7,2020.0,1.0,8.0,13.6,18.0,15.1,15.1,24.0
8,2020.0,1.0,9.0,8.2,23.5,15.1,15.1,24.0
9,2020.0,1.0,10.0,8.7,28.6,17.8,17.8,24.0
10,2020.0,1.0,11.0,11.9,31.2,20.3,20.3,24.0
11,2020.0,1.0,12.0,14.2,35.5,23.6,23.6,24.0
12,2020.0,1.0,13.0,13.5,32.2,21.8,21.8,24.0
13,2020.0,1.0,14.0,12.9,28.8,19.8,19.8,24.0
14,2020.0,1.0,15.0,8.2,23.4,16.3,16.4,22.0
15,2020.0,1.0,16.0,10.2,29.9,20.0,18.9,21.0
16,2020.0,1.0,17.0,12.8,34.4,22.7,22.7,24.0
17,2020.0,1.0,18.0,17.4,36.6,25.5,25.5,24.0
18,2020.0,1.0,19.0,13.9,33.4,23.0,23.0,24.0
19,2020.0,1.0,20.0,13.0,33.7,22.3,22.3,24.0
20,2020.0,1.0,21.0,15.1,35.5,24.2,24.2,24.0
21,2020.0,1.0,22.0,18.2,38.7,26.3,26.3,24.0
22,2020.0,1.0,23.0,10.7,33.9,22.3,23.2,19.0
23,2020.0,1.0,24.0,13.4,33.6,22.8,22.8,24.0
24,2020.0,1.0,25.0,14.2,33.6,22.8,22.8,24.0
25,2020.0,1.0,26.0,16.6,32.2,23.3,23.3,24.0
26,2020.0,1.0,27.0,14.2,34.2,23.1,23.1,24.0
27,2020.0,1.0,28.0,16.3,27.0,21.5,21.5,24.0
28,2020.0,1.0,29.0,10.5,28.4,18.3,18.3,24.0
29,2020.0,1.0,30.0,10.8,19.8,15.3,16.4,17.0
30,2020.0,1.0,31.0,13.9,33.3,23.6,22.5,23.0
0,2020.0,2.0,1.0,13.1,32.8,22.2,22.2,24.0
1,2020.0,2.0,2.0,9.5,32.3,19.6,19.6,24.0
2,2020.0,2.0,3.0,5.6,28.6,17.1,17.1,24.0
3,2020.0,2.0,4.0,10.8,27.6,18.3,18.3,24.0
4,2020.0,2.0,5.0,10.6,27.0,17.6,17.6,24.0
5,2020.0,2.0,6.0,8.2,28.8,18.2,18.2,24.0
6,2020.0,2.0,7.0,10.1,32.5,19.5,19.5,24.0
7,2020.0,2.0,8.0,13.3,38.2,23.6,23.6,24.0
8,2020.0,2.0,9.0,17.3,38.2,26.4,26.4,24.0
9,2020.0,2.0,10.0,17.3,36.9,25.9,25.9,24.0
10,2020.0,2.0,11.0,14.2,35.4,23.6,23.6,24.0
11,2020.0,2.0,12.0,13.0,28.0,20.1,20.1,24.0
12,2020.0,2.0,13.0,11.1,27.3,18.4,18.4,23.0
13,2020.0,2.0,14.0,8.5,18.4,18.3,18.3,24.0
14,2020.0,2.0,15.0,10.6,32.9,21.8,21.2,23.0
15,2020.0,2.0,16.0,10.8,31.4,20.9,20.9,24.0
16,2020.0,2.0,17.0,12.0,25.8,18.4,18.4,24.0
17,2020.0,2.0,18.0,10.3,28.4,18.1,18.1,24.0
18,2020.0,2.0,19.0,13.1,28.6,19.3,19.3,24.0
19,2020.0,2.0,20.0,11.9,35.3,21.4,21.4,24.0
20,2020.0,2.0,21.0,10.4,38.0,23.5,23.5,24.0
21,2020.0,2.0,22.0,9.2,32.1,19.7,19.7,24.0
22,2020.0,2.0,23.0,9.8,30.0,18.5,18.5,24.0
23,2020.0,2.0,24.0,11.3,25.5,17.9,17.9,24.0
24,2020.0,2.0,25.0,10.3,28.6,17.8,17.8,24.0
25,2020.0,2.0,26.0,11.9,29.9,18.8,19.2,23.0
26,2020.0,2.0,27.0,13.5,31.4,20.7,21.4,23.0
27,2020.0,2.0,28.0,15.7,23.1,22.9,22.9,24.0
28,2020.0,2.0,29.0,14.7,37.7,26.2,24.2,23.0
0,2020.0,4.0,1.0,10.4,24.4,15.8,15.8,24.0
1,2020.0,4.0,2.0,11.9,29.1,18.7,18.7,24.0
2,2020.0,4.0,3.0,10.7,27.5,18.9,18.7,23.0
3,2020.0,4.0,4.0,13.1,23.4,17.1,17.1,24.0
4,2020.0,4.0,5.0,5.0,22.0,13.8,13.9,23.0
5,2020.0,4.0,6.0,8.0,22.3,13.3,13.3,24.0
6,2020.0,4.0,7.0,8.4,27.4,15.5,15.5,24.0
7,2020.0,4.0,8.0,2.0,30.3,13.3,13.3,24.0
8,2020.0,4.0,9.0,5.9,17.7,11.6,11.6,24.0
9,2020.0,4.0,10.0,3.6,24.6,10.2,10.2,24.0
10,2020.0,4.0,11.0,11.3,22.3,15.8,15.8,24.0
11,2020.0,4.0,12.0,5.4,19.9,12.0,12.0,24.0
12,2020.0,4.0,13.0,1.9,23.0,10.9,10.9,24.0
13,2020.0,4.0,14.0,6.7,27.7,14.3,14.3,24.0
14,2020.0,4.0,15.0,7.5,23.0,15.3,14.0,23.0
15,2020.0,4.0,16.0,5.5,24.2,12.8,12.8,24.0
16,2020.0,4.0,17.0,9.3,29.1,14.9,15.1,22.0
17,2020.0,4.0,18.0,16.1,21.5,18.3,18.3,24.0
18,2020.0,4.0,19.0,3.9,21.9,12.4,12.4,24.0
19,2020.0,4.0,20.0,9.9,21.9,15.0,15.0,24.0
20,2020.0,4.0,21.0,9.0,24.0,14.4,14.4,24.0
21,2020.0,4.0,22.0,5.2,28.1,13.8,13.8,24.0
22,2020.0,4.0,23.0,10.0,14.5,11.8,11.8,24.0
23,2020.0,4.0,24.0,10.5,19.9,13.7,13.7,24.0
24,2020.0,4.0,25.0,12.5,18.9,14.8,14.8,24.0
25,2020.0,4.0,26.0,6.3,14.9,10.1,10.1,24.0
26,2020.0,4.0,27.0,11.5,20.4,14.2,14.2,24.0
27,2020.0,4.0,28.0,10.2,20.8,13.3,13.3,24.0
28,2020.0,4.0,29.0,5.3,20.1,11.0,11.0,24.0
29,2020.0,4.0,30.0,5.1,22.6,12.0,12.0,24.0
0,2020.0,5.0,1.0,3.6,24.3,11.2,11.2,24.0
1,2020.0,5.0,2.0,6.4,13.1,10.2,10.2,24.0
2,2020.0,5.0,3.0,8.1,15.4,11.8,11.8,24.0
3,2020.0,5.0,4.0,8.6,14.7,11.3,11.3,23.0
4,2020.0,5.0,5.0,9.5,18.5,13.6,13.2,23.0
5,2020.0,5.0,6.0,8.5,21.4,13.4,13.4,24.0
6,2020.0,5.0,7.0,7.1,23.1,14.5,14.1,22.0
7,2020.0,5.0,8.0,6.0,19.4,11.4,11.4,24.0
8,2020.0,5.0,9.0,8.8,19.1,13.5,13.5,24.0
9,2020.0,5.0,10.0,9.9,17.3,13.4,13.4,24.0
10,2020.0,5.0,11.0,3.3,16.3,8.9,8.9,24.0
11,2020.0,5.0,12.0,4.8,15.9,10.2,10.2,24.0
12,2020.0,5.0,13.0,3.6,18.2,9.0,9.0,24.0
13,2020.0,5.0,14.0,7.1,20.1,11.8,11.8,24.0
14,2020.0,5.0,15.0,13.0,20.8,15.5,15.1,23.0
15,2020.0,5.0,16.0,6.3,23.1,13.3,13.3,24.0
16,2020.0,5.0,17.0,8.4,22.5,14.0,14.0,24.0
17,2020.0,5.0,18.0,5.5,17.2,11.0,11.0,24.0
18,2020.0,5.0,19.0,9.7,13.7,11.7,11.1,23.0
19,2020.0,5.0,20.0,7.3,16.3,10.5,10.5,24.0
20,2020.0,5.0,21.0,0.9,15.8,6.9,6.9,24.0
21,2020.0,5.0,22.0,-1.0,17.6,5.9,5.9,24.0
22,2020.0,5.0,23.0,-0.6,18.1,5.7,5.7,24.0
23,2020.0,5.0,24.0,6.1,19.9,10.7,10.7,24.0
24,2020.0,5.0,25.0,8.6,22.7,13.2,13.2,24.0
25,2020.0,5.0,26.0,3.1,20.0,10.1,10.1,24.0
26,2020.0,5.0,27.0,9.4,17.1,13.1,13.1,24.0
27,2020.0,5.0,28.0,5.6,12.6,10.3,10.3,24.0
28,2020.0,5.0,29.0,1.7,12.1,6.2,6.2,24.0
29,2020.0,5.0,30.0,-1.2,13.2,4.9,4.9,24.0
