Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2019.0,1.0,1.0,6.3,34.3,19.7,19.7,24.0
2019.0,1.0,2.0,8.5,34.8,21.9,21.9,24.0
2019.0,1.0,3.0,8.0,34.0,20.9,20.9,24.0
2019.0,1.0,4.0,7.9,29.2,19.1,19.1,24.0
2019.0,1.0,5.0,10.3,28.1,17.2,17.2,24.0
2019.0,1.0,6.0,10.0,26.3,17.9,17.9,24.0
2019.0,1.0,7.0,9.2,25.9,17.6,17.6,24.0
2019.0,1.0,8.0,11.6,27.7,18.7,18.6,23.0
2019.0,1.0,9.0,10.8,25.4,16.5,16.5,24.0
2019.0,1.0,10.0,6.9,30.2,17.7,17.7,24.0
2019.0,1.0,11.0,6.3,28.2,17.1,17.1,24.0
2019.0,1.0,12.0,7.1,27.2,17.1,17.1,24.0
2019.0,1.0,13.0,11.8,25.6,17.6,17.6,24.0
2019.0,1.0,14.0,10.9,27.2,17.6,17.6,24.0
2019.0,1.0,15.0,7.6,32.5,18.8,18.8,24.0
2019.0,1.0,16.0,9.2,29.3,18.4,18.4,24.0
2019.0,1.0,17.0,8.4,30.9,18.2,18.2,24.0
2019.0,1.0,18.0,7.3,32.4,19.8,19.8,24.0
2019.0,1.0,19.0,10.5,28.0,18.0,18.0,24.0
2019.0,1.0,20.0,10.2,27.8,17.4,17.4,24.0
2019.0,1.0,21.0,8.6,32.9,19.8,19.8,24.0
2019.0,1.0,22.0,8.2,30.9,19.1,19.1,24.0
2019.0,1.0,23.0,7.6,28.4,18.4,18.4,24.0
2019.0,1.0,24.0,8.4,31.3,18.2,18.2,24.0
2019.0,1.0,25.0,10.5,31.9,19.4,19.4,24.0
2019.0,1.0,26.0,10.5,37.8,23.0,23.0,24.0
2019.0,1.0,27.0,9.0,32.2,20.1,20.1,24.0
2019.0,1.0,28.0,8.4,32.3,19.5,19.5,24.0
2019.0,1.0,29.0,6.7,28.9,17.1,17.1,24.0
2019.0,1.0,30.0,9.3,32.3,19.6,19.6,24.0
2019.0,1.0,31.0,9.7,35.2,21.2,21.2,24.0
2019.0,2.0,1.0,9.2,32.4,20.0,20.0,24.0
2019.0,2.0,2.0,10.3,30.8,19.5,19.5,24.0
2019.0,2.0,3.0,11.1,29.4,19.3,19.3,24.0
2019.0,2.0,4.0,9.8,29.4,18.0,18.0,24.0
2019.0,2.0,5.0,9.3,28.8,17.8,17.8,24.0
2019.0,2.0,6.0,9.6,27.9,18.4,18.4,24.0
2019.0,2.0,7.0,10.3,30.1,18.6,18.6,24.0
2019.0,2.0,8.0,10.2,32.1,19.3,19.3,24.0
2019.0,2.0,9.0,9.4,31.0,19.7,19.1,23.0
2019.0,2.0,10.0,8.7,30.9,18.6,18.6,24.0
2019.0,2.0,11.0,11.8,26.4,17.5,17.5,24.0
2019.0,2.0,12.0,7.7,29.5,17.5,17.5,24.0
2019.0,2.0,13.0,7.9,29.2,17.7,17.7,24.0
2019.0,2.0,14.0,6.9,36.8,19.9,19.9,24.0
2019.0,2.0,15.0,9.9,28.3,18.6,18.6,24.0
2019.0,2.0,16.0,14.7,26.0,18.7,18.7,24.0
2019.0,2.0,17.0,9.0,30.4,18.5,18.5,23.0
2019.0,2.0,18.0,10.7,27.2,17.9,17.9,24.0
2019.0,2.0,19.0,14.2,30.9,19.5,19.5,24.0
2019.0,2.0,20.0,12.1,28.0,18.6,18.6,24.0
2019.0,2.0,21.0,13.0,27.1,18.8,18.8,24.0
2019.0,2.0,22.0,11.8,31.1,20.0,20.0,24.0
2019.0,2.0,23.0,10.6,31.9,20.9,20.9,24.0
2019.0,2.0,24.0,8.7,31.7,20.0,20.0,24.0
2019.0,2.0,25.0,6.0,30.3,17.5,17.5,24.0
2019.0,2.0,26.0,5.5,31.8,17.4,17.4,24.0
2019.0,2.0,27.0,6.0,31.8,18.0,18.0,24.0
2019.0,2.0,28.0,7.1,25.8,15.4,15.4,24.0
2019.0,3.0,1.0,8.2,31.9,17.0,17.0,24.0
2019.0,3.0,2.0,7.3,28.4,17.5,17.5,24.0
2019.0,3.0,3.0,8.8,27.0,16.1,16.1,24.0
2019.0,3.0,4.0,9.0,30.1,17.3,17.3,24.0
2019.0,3.0,5.0,6.8,32.3,18.8,18.8,24.0
2019.0,3.0,6.0,6.3,32.4,18.3,18.3,24.0
2019.0,3.0,7.0,5.3,30.8,16.4,16.7,23.0
2019.0,3.0,8.0,7.7,24.6,16.7,16.7,24.0
2019.0,3.0,9.0,7.9,27.6,16.0,16.0,24.0
2019.0,3.0,10.0,8.1,28.5,17.5,17.5,24.0
2019.0,3.0,11.0,6.9,29.9,17.4,17.4,24.0
2019.0,3.0,12.0,7.6,33.5,18.6,18.6,24.0
2019.0,3.0,13.0,7.9,28.5,16.2,16.2,24.0
2019.0,3.0,14.0,7.0,28.5,16.2,16.2,24.0
2019.0,3.0,15.0,5.6,28.1,15.6,15.6,24.0
2019.0,3.0,16.0,5.3,27.9,14.5,14.5,24.0
2019.0,3.0,17.0,7.6,28.6,15.8,15.8,24.0
2019.0,3.0,18.0,5.9,29.6,16.8,16.8,24.0
2019.0,3.0,19.0,4.5,28.2,15.6,15.6,24.0
2019.0,3.0,20.0,2.1,28.5,14.0,14.0,24.0
2019.0,3.0,21.0,3.9,30.5,16.1,16.1,24.0
2019.0,3.0,22.0,4.6,31.9,17.2,17.2,24.0
2019.0,3.0,23.0,6.0,30.8,17.2,17.2,24.0
2019.0,3.0,24.0,6.8,29.4,16.9,16.9,24.0
2019.0,3.0,25.0,4.7,26.1,14.0,14.0,24.0
2019.0,3.0,26.0,6.7,24.2,13.1,13.1,24.0
2019.0,3.0,27.0,9.2,20.8,12.9,12.9,24.0
2019.0,3.0,28.0,10.4,24.1,14.8,14.8,24.0
2019.0,3.0,29.0,7.9,25.4,14.7,14.7,24.0
2019.0,3.0,30.0,5.1,17.8,11.9,11.9,24.0
2019.0,3.0,31.0,12.6,24.1,16.4,16.4,24.0
2019.0,4.0,1.0,5.9,27.8,15.1,15.1,24.0
2019.0,4.0,2.0,7.5,27.9,16.3,16.3,24.0
2019.0,4.0,3.0,7.9,19.3,13.4,13.4,24.0
2019.0,4.0,4.0,13.9,26.0,17.3,17.3,24.0
2019.0,4.0,5.0,6.8,31.6,17.3,17.3,24.0
2019.0,4.0,6.0,5.8,32.3,17.7,17.7,24.0
2019.0,4.0,7.0,6.0,32.8,17.8,17.8,24.0
2019.0,4.0,8.0,10.0,22.7,14.2,14.2,24.0
2019.0,4.0,9.0,6.6,15.3,11.6,11.6,24.0
2019.0,4.0,10.0,6.9,26.2,16.3,16.3,24.0
2019.0,4.0,11.0,2.9,22.3,11.2,11.2,24.0
2019.0,4.0,12.0,11.0,14.4,12.2,12.2,24.0
2019.0,4.0,13.0,8.4,15.3,12.9,12.9,24.0
2019.0,4.0,14.0,2.4,21.8,10.8,10.8,24.0
2019.0,4.0,15.0,3.0,29.1,14.5,14.5,24.0
2019.0,4.0,16.0,2.8,29.0,14.2,14.2,24.0
2019.0,4.0,17.0,3.0,28.4,14.1,14.1,24.0
2019.0,4.0,18.0,5.2,18.0,11.6,11.6,24.0
