,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,12.1,33.1,22.2,22.2,24.0
1,2020.0,1.0,2.0,9.3,33.1,20.9,20.9,24.0
2,2020.0,1.0,3.0,12.5,33.7,22.4,22.4,24.0
3,2020.0,1.0,4.0,14.8,31.4,22.7,22.7,24.0
4,2020.0,1.0,5.0,11.3,24.8,18.4,18.4,24.0
5,2020.0,1.0,6.0,7.9,26.7,17.5,17.5,24.0
6,2020.0,1.0,7.0,7.8,28.3,17.8,17.8,24.0
7,2020.0,1.0,8.0,14.7,23.3,18.0,18.0,24.0
8,2020.0,1.0,9.0,8.9,25.2,17.3,17.3,24.0
9,2020.0,1.0,10.0,7.1,29.1,18.3,18.3,24.0
10,2020.0,1.0,11.0,8.0,31.9,19.8,19.8,24.0
11,2020.0,1.0,12.0,9.6,36.2,22.0,22.0,24.0
12,2020.0,1.0,13.0,9.9,30.6,20.0,20.0,24.0
13,2020.0,1.0,14.0,10.7,29.9,20.5,20.5,24.0
14,2020.0,1.0,15.0,8.6,25.4,18.5,18.5,24.0
15,2020.0,1.0,16.0,7.2,19.2,13.5,13.5,24.0
16,2020.0,1.0,17.0,14.2,14.2,14.2,14.2,24.0
17,2020.0,1.0,18.0,14.2,34.1,21.3,21.3,24.0
18,2020.0,1.0,19.0,14.4,31.9,23.4,23.4,24.0
19,2020.0,1.0,20.0,12.4,32.6,22.1,22.1,24.0
20,2020.0,1.0,21.0,10.3,34.6,21.9,21.9,24.0
21,2020.0,1.0,22.0,14.2,30.7,22.4,22.4,24.0
22,2020.0,1.0,23.0,13.4,32.0,22.4,22.4,24.0
23,2020.0,1.0,24.0,13.3,34.0,23.0,23.0,24.0
24,2020.0,1.0,25.0,8.6,33.2,21.2,21.2,24.0
25,2020.0,1.0,26.0,13.3,33.4,23.7,23.7,24.0
26,2020.0,1.0,27.0,14.0,34.1,24.2,24.2,24.0
27,2020.0,1.0,28.0,14.9,31.8,23.0,23.0,24.0
28,2020.0,1.0,29.0,11.8,29.4,20.8,20.8,24.0
29,2020.0,1.0,30.0,9.8,32.4,20.9,20.9,24.0
30,2020.0,1.0,31.0,9.4,33.4,21.0,21.0,24.0
0,2020.0,2.0,1.0,11.3,33.7,22.1,22.1,24.0
1,2020.0,2.0,2.0,13.0,33.5,21.9,21.9,24.0
2,2020.0,2.0,3.0,7.2,30.5,19.2,19.2,24.0
3,2020.0,2.0,4.0,9.9,26.3,17.5,17.5,24.0
4,2020.0,2.0,5.0,7.6,27.6,17.4,17.4,24.0
5,2020.0,2.0,6.0,6.4,28.4,17.5,17.5,24.0
6,2020.0,2.0,7.0,6.3,31.3,18.5,18.5,24.0
7,2020.0,2.0,8.0,7.5,35.0,20.5,20.5,24.0
8,2020.0,2.0,9.0,10.9,36.0,22.8,22.8,24.0
9,2020.0,2.0,10.0,13.3,34.5,23.4,23.4,24.0
10,2020.0,2.0,11.0,12.6,33.6,22.8,22.8,24.0
11,2020.0,2.0,12.0,11.4,27.9,20.7,20.7,24.0
12,2020.0,2.0,13.0,8.6,26.3,18.2,18.2,24.0
13,2020.0,2.0,14.0,5.8,29.9,17.3,17.3,24.0
14,2020.0,2.0,15.0,7.6,32.5,19.8,19.8,24.0
15,2020.0,2.0,16.0,9.3,31.7,20.5,20.5,24.0
16,2020.0,2.0,17.0,12.7,25.7,19.2,19.2,24.0
17,2020.0,2.0,18.0,5.2,31.0,17.6,17.6,24.0
18,2020.0,2.0,19.0,9.9,31.1,20.3,20.3,24.0
19,2020.0,2.0,20.0,7.1,32.8,19.8,19.8,24.0
20,2020.0,2.0,21.0,10.8,28.9,20.0,20.0,24.0
21,2020.0,2.0,22.0,10.4,29.1,19.2,19.2,24.0
22,2020.0,2.0,23.0,9.0,30.4,19.6,19.6,24.0
23,2020.0,2.0,24.0,11.6,23.9,16.5,16.5,24.0
24,2020.0,2.0,25.0,4.7,29.8,16.1,16.1,24.0
25,2020.0,2.0,26.0,5.6,32.0,17.9,17.9,24.0
26,2020.0,2.0,27.0,7.2,32.1,19.1,19.1,24.0
27,2020.0,2.0,28.0,7.8,32.8,20.1,20.1,24.0
28,2020.0,2.0,29.0,10.1,35.7,21.3,21.3,24.0
0,2020.0,4.0,1.0,2.6,26.0,13.9,13.9,24.0
1,2020.0,4.0,2.0,2.1,31.7,14.9,14.9,24.0
2,2020.0,4.0,3.0,5.3,28.4,15.4,15.4,24.0
3,2020.0,4.0,4.0,6.2,26.1,14.9,14.9,24.0
4,2020.0,4.0,5.0,3.2,23.4,12.5,12.5,24.0
5,2020.0,4.0,6.0,0.2,24.5,11.4,11.4,24.0
6,2020.0,4.0,7.0,0.1,26.8,11.3,11.3,24.0
7,2020.0,4.0,8.0,4.6,28.8,14.7,14.7,24.0
8,2020.0,4.0,9.0,5.1,18.8,11.2,11.2,24.0
9,2020.0,4.0,10.0,3.4,19.5,9.3,9.3,24.0
10,2020.0,4.0,11.0,5.5,16.9,10.7,10.7,24.0
