,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,1.0,1.0,13.8,31.6,21.1,21.7,23.0
1,2021.0,1.0,2.0,14.2,31.5,21.9,22.1,23.0
2,2021.0,1.0,3.0,12.8,28.5,19.7,20.2,22.0
3,2021.0,1.0,4.0,12.0,27.7,18.7,18.9,23.0
4,2021.0,1.0,5.0,14.1,20.7,17.4,16.9,14.0
5,2021.0,1.0,6.0,19.5,32.6,26.0,27.0,11.0
6,2021.0,1.0,7.0,15.0,28.0,20.5,20.5,24.0
7,2021.0,1.0,8.0,10.2,30.1,18.6,19.1,23.0
8,2021.0,1.0,9.0,8.4,24.4,17.1,17.1,23.0
9,2021.0,1.0,10.0,8.4,23.0,14.7,15.0,22.0
10,2021.0,1.0,11.0,10.7,21.4,15.8,15.8,23.0
11,2021.0,1.0,12.0,8.0,25.6,16.1,16.5,23.0
12,2021.0,1.0,13.0,8.9,30.7,18.0,18.3,23.0
13,2021.0,1.0,14.0,9.8,24.4,16.4,16.6,23.0
14,2021.0,1.0,15.0,7.6,22.7,16.6,16.6,23.0
15,2021.0,1.0,16.0,10.2,25.8,16.8,17.0,23.0
16,2021.0,1.0,17.0,13.3,28.8,19.5,20.0,22.0
17,2021.0,1.0,18.0,16.3,22.0,22.1,21.8,21.0
18,2021.0,1.0,19.0,21.5,33.7,27.6,29.8,10.0
19,2021.0,1.0,20.0,16.9,35.0,25.4,25.4,24.0
20,2021.0,1.0,21.0,16.3,33.5,23.4,23.6,23.0
21,2021.0,1.0,22.0,16.2,34.8,24.5,24.7,23.0
22,2021.0,1.0,23.0,17.9,33.5,25.2,25.3,23.0
23,2021.0,1.0,24.0,12.7,31.4,21.9,21.5,22.0
24,2021.0,1.0,25.0,9.2,26.9,17.6,17.6,24.0
25,2021.0,1.0,26.0,10.8,25.6,17.9,17.9,23.0
26,2021.0,1.0,27.0,9.2,24.1,16.7,16.8,23.0
27,2021.0,1.0,28.0,12.0,20.2,16.3,16.4,23.0
28,2021.0,1.0,29.0,15.1,24.4,17.8,18.0,23.0
29,2021.0,1.0,30.0,13.3,26.9,17.7,18.0,23.0
30,2021.0,1.0,31.0,15.4,24.0,19.7,18.0,20.0
0,2021.0,2.0,1.0,13.1,26.6,17.6,18.1,23.0
1,2021.0,2.0,2.0,13.5,33.1,20.9,21.6,23.0
2,2021.0,2.0,3.0,15.7,36.2,24.2,24.8,23.0
3,2021.0,2.0,4.0,16.4,40.0,27.5,27.8,23.0
4,2021.0,2.0,5.0,11.7,29.8,20.7,20.7,23.0
5,2021.0,2.0,6.0,14.1,23.4,18.3,17.9,23.0
6,2021.0,2.0,7.0,16.5,24.1,18.6,18.7,23.0
7,2021.0,2.0,8.0,13.7,32.9,20.4,20.8,23.0
8,2021.0,2.0,9.0,14.9,33.5,22.5,23.2,23.0
9,2021.0,2.0,10.0,15.5,38.1,26.3,26.2,23.0
10,2021.0,2.0,11.0,13.8,31.2,20.8,20.8,24.0
11,2021.0,2.0,12.0,14.1,33.3,20.2,20.2,24.0
12,2021.0,2.0,13.0,11.8,30.0,19.4,19.4,24.0
13,2021.0,2.0,14.0,11.3,27.6,18.3,18.3,24.0
14,2021.0,2.0,15.0,12.1,31.0,19.2,19.6,23.0
15,2021.0,2.0,16.0,10.1,27.9,17.6,17.6,24.0
16,2021.0,2.0,17.0,13.3,25.6,17.5,17.5,24.0
17,2021.0,2.0,18.0,7.3,19.5,13.7,13.7,24.0
18,2021.0,2.0,19.0,6.2,22.8,13.9,13.9,24.0
19,2021.0,2.0,20.0,7.1,26.8,15.6,15.9,23.0
20,2021.0,2.0,21.0,9.2,26.1,17.0,18.2,20.0
21,2021.0,2.0,22.0,11.7,24.7,17.0,17.0,24.0
22,2021.0,2.0,23.0,11.6,26.9,17.4,17.4,24.0
23,2021.0,2.0,24.0,16.0,27.9,21.9,18.0,13.0
24,2021.0,2.0,25.0,15.0,35.9,23.3,23.5,23.0
25,2021.0,2.0,26.0,12.1,29.4,19.0,19.3,23.0
26,2021.0,2.0,27.0,10.5,28.0,17.8,17.8,24.0
27,2021.0,2.0,28.0,11.5,29.1,18.8,18.8,24.0
0,2021.0,3.0,1.0,17.1,31.6,23.0,23.0,24.0
1,2021.0,3.0,2.0,16.1,31.3,21.9,21.9,24.0
2,2021.0,3.0,3.0,12.4,30.1,21.1,21.1,24.0
3,2021.0,3.0,4.0,14.6,32.4,21.9,22.3,23.0
4,2021.0,3.0,5.0,16.8,33.4,24.3,24.3,23.0
5,2021.0,3.0,6.0,12.2,30.0,19.4,19.4,24.0
6,2021.0,3.0,7.0,13.3,27.3,20.1,20.1,24.0
7,2021.0,3.0,8.0,13.9,29.8,20.0,20.0,24.0
8,2021.0,3.0,9.0,6.3,32.5,18.9,18.9,24.0
9,2021.0,3.0,10.0,9.2,21.6,15.7,15.7,24.0
10,2021.0,3.0,11.0,8.3,22.4,15.3,15.3,24.0
11,2021.0,3.0,12.0,12.6,27.3,18.7,18.7,24.0
12,2021.0,3.0,13.0,10.2,31.6,19.1,19.1,24.0
13,2021.0,3.0,14.0,13.2,31.1,20.6,20.6,24.0
14,2021.0,3.0,15.0,11.5,20.1,14.7,14.7,24.0
15,2021.0,3.0,16.0,13.7,19.4,15.5,15.5,24.0
16,2021.0,3.0,17.0,12.0,30.0,18.5,18.5,24.0
17,2021.0,3.0,18.0,6.2,25.2,15.2,15.2,24.0
18,2021.0,3.0,19.0,10.1,24.0,16.2,16.2,24.0
19,2021.0,3.0,20.0,10.7,26.2,16.6,16.6,24.0
20,2021.0,3.0,21.0,10.5,32.0,19.0,19.0,24.0
21,2021.0,3.0,22.0,7.2,28.9,17.5,17.5,24.0
22,2021.0,3.0,23.0,9.9,24.4,16.9,16.9,24.0
23,2021.0,3.0,24.0,12.1,23.2,16.1,16.1,24.0
24,2021.0,3.0,25.0,9.1,22.3,14.1,14.1,24.0
25,2021.0,3.0,26.0,8.8,26.0,15.8,15.8,24.0
26,2021.0,3.0,27.0,12.4,26.8,18.1,18.1,24.0
27,2021.0,3.0,28.0,14.8,28.5,21.7,19.6,22.0
28,2021.0,3.0,29.0,7.5,28.1,17.7,17.7,24.0
29,2021.0,3.0,30.0,8.3,22.3,14.3,14.3,24.0
30,2021.0,3.0,31.0,11.8,23.8,17.4,17.4,24.0
0,2021.0,4.0,1.0,13.3,17.1,15.2,15.3,16.0
1,2021.0,4.0,2.0,12.1,23.7,17.9,16.3,23.0
2,2021.0,4.0,3.0,8.6,26.3,15.5,15.5,24.0
3,2021.0,4.0,4.0,2.9,27.1,14.2,14.2,24.0
4,2021.0,4.0,5.0,11.9,17.7,14.4,14.4,24.0
5,2021.0,4.0,6.0,11.1,17.4,13.8,13.8,24.0
6,2021.0,4.0,7.0,8.1,23.5,14.4,14.4,24.0
7,2021.0,4.0,8.0,4.8,16.9,10.8,10.8,24.0
8,2021.0,4.0,9.0,6.6,14.9,11.5,11.5,24.0
9,2021.0,4.0,10.0,3.2,19.2,10.5,10.5,24.0
10,2021.0,4.0,11.0,3.0,23.0,11.9,12.5,23.0
11,2021.0,4.0,12.0,12.6,23.4,16.8,16.8,24.0
12,2021.0,4.0,13.0,15.5,28.4,19.1,19.3,23.0
13,2021.0,4.0,14.0,14.2,25.1,19.7,17.3,23.0
14,2021.0,4.0,15.0,9.4,24.7,15.8,15.8,24.0
15,2021.0,4.0,16.0,10.3,22.1,14.7,14.7,24.0
16,2021.0,4.0,17.0,3.1,24.7,12.5,12.5,24.0
17,2021.0,4.0,18.0,8.5,20.5,14.6,14.4,23.0
18,2021.0,4.0,19.0,6.7,19.8,13.1,13.1,24.0
19,2021.0,4.0,20.0,11.8,18.1,14.6,14.6,24.0
20,2021.0,4.0,21.0,11.1,16.1,13.1,13.1,24.0
21,2021.0,4.0,22.0,9.5,19.9,13.8,13.8,24.0
22,2021.0,4.0,23.0,2.3,21.0,10.6,10.6,24.0
23,2021.0,4.0,24.0,12.6,22.3,17.4,16.1,16.0
24,2021.0,4.0,25.0,9.2,22.3,15.0,15.0,24.0
25,2021.0,4.0,26.0,11.2,20.7,14.4,14.4,24.0
26,2021.0,4.0,27.0,6.0,22.8,13.7,13.7,24.0
27,2021.0,4.0,28.0,4.9,22.8,13.5,13.5,24.0
28,2021.0,4.0,29.0,5.6,21.6,13.0,13.0,24.0
29,2021.0,4.0,30.0,5.8,15.0,11.4,11.4,24.0
0,2021.0,5.0,1.0,11.3,13.1,12.1,12.1,24.0
1,2021.0,5.0,2.0,11.5,14.5,12.3,12.3,24.0
2,2021.0,5.0,3.0,6.0,16.6,12.3,12.3,24.0
3,2021.0,5.0,4.0,5.5,19.5,10.9,10.9,24.0
4,2021.0,5.0,5.0,1.6,21.8,9.9,9.9,24.0
5,2021.0,5.0,6.0,2.9,21.9,12.2,12.2,24.0
6,2021.0,5.0,7.0,2.5,16.6,8.6,8.6,24.0
7,2021.0,5.0,8.0,6.5,17.2,11.9,11.9,24.0
8,2021.0,5.0,9.0,9.7,16.6,12.3,12.3,24.0
9,2021.0,5.0,10.0,7.3,17.1,11.2,11.2,24.0
10,2021.0,5.0,11.0,1.9,20.1,10.3,10.3,24.0
11,2021.0,5.0,12.0,5.2,17.2,10.7,10.7,24.0
12,2021.0,5.0,13.0,6.8,22.6,13.9,13.9,24.0
13,2021.0,5.0,14.0,5.2,18.9,10.1,10.1,24.0
14,2021.0,5.0,15.0,7.1,18.6,12.8,12.8,24.0
15,2021.0,5.0,16.0,8.3,17.7,11.5,11.5,24.0
16,2021.0,5.0,17.0,1.6,19.4,9.2,9.2,24.0
17,2021.0,5.0,18.0,0.5,12.2,6.2,6.2,24.0
18,2021.0,5.0,19.0,11.3,13.4,12.3,12.3,24.0
19,2021.0,5.0,20.0,6.2,16.1,11.0,11.0,24.0
20,2021.0,5.0,21.0,4.3,13.4,8.2,8.2,24.0
21,2021.0,5.0,22.0,7.6,15.1,10.0,10.0,24.0
22,2021.0,5.0,23.0,4.2,14.6,8.7,8.7,24.0
23,2021.0,5.0,24.0,2.6,16.1,8.8,8.8,24.0
24,2021.0,5.0,25.0,5.2,16.9,10.3,10.3,24.0
25,2021.0,5.0,26.0,6.9,13.6,10.4,10.4,24.0
26,2021.0,5.0,27.0,8.0,16.2,12.2,12.2,24.0
27,2021.0,5.0,28.0,7.8,16.0,11.1,11.1,24.0
28,2021.0,5.0,29.0,5.5,12.8,9.0,9.0,24.0
29,2021.0,5.0,30.0,2.4,13.8,7.1,7.1,24.0
30,2021.0,5.0,31.0,10.0,14.5,12.3,12.3,24.0
0,2021.0,6.0,1.0,12.2,16.5,14.3,14.3,24.0
1,2021.0,6.0,2.0,8.3,14.6,11.9,11.9,24.0
2,2021.0,6.0,3.0,13.2,18.4,15.0,15.0,24.0
3,2021.0,6.0,4.0,9.3,15.2,12.5,12.5,24.0
4,2021.0,6.0,5.0,1.0,11.9,7.0,7.0,24.0
5,2021.0,6.0,6.0,1.2,12.9,7.5,8.2,21.0
6,2021.0,6.0,7.0,2.0,12.7,5.8,5.8,24.0
7,2021.0,6.0,8.0,9.5,13.0,11.0,11.0,24.0
8,2021.0,6.0,9.0,8.9,14.5,11.1,11.2,23.0
9,2021.0,6.0,10.0,3.9,10.1,7.0,7.8,21.0
10,2021.0,6.0,11.0,7.8,19.5,13.7,11.9,21.0
11,2021.0,6.0,12.0,8.8,13.2,11.8,11.8,24.0
12,2021.0,6.0,13.0,8.6,13.6,11.1,10.8,17.0
13,2021.0,6.0,14.0,5.2,8.8,7.8,7.6,22.0
14,2021.0,6.0,15.0,-0.6,12.7,6.0,6.3,20.0
15,2021.0,6.0,16.0,1.2,16.2,7.1,7.5,22.0
16,2021.0,6.0,17.0,4.9,15.7,8.3,7.9,21.0
17,2021.0,6.0,18.0,-2.0,15.6,6.8,4.0,16.0
18,2021.0,6.0,19.0,2.1,14.4,8.2,7.4,18.0
19,2021.0,6.0,20.0,-1.6,9.7,4.0,3.7,21.0
20,2021.0,6.0,21.0,7.5,11.0,9.3,8.7,19.0
21,2021.0,6.0,22.0,8.6,14.1,11.4,10.4,21.0
22,2021.0,6.0,23.0,10.4,13.2,11.5,11.3,23.0
23,2021.0,6.0,24.0,8.4,10.0,9.2,9.6,20.0
24,2021.0,6.0,25.0,4.6,11.8,8.2,7.3,12.0
25,2021.0,6.0,26.0,-1.7,9.5,3.2,3.6,22.0
26,2021.0,6.0,27.0,1.1,5.8,4.8,4.5,17.0
27,2021.0,6.0,28.0,-0.3,8.4,4.0,5.6,23.0
28,2021.0,6.0,29.0,-2.8,12.4,4.8,1.9,21.0
29,2021.0,6.0,30.0,0.0,13.2,3.9,3.6,19.0
0,2021.0,8.0,1.0,5.8,18.4,10.5,10.9,23.0
1,2021.0,8.0,2.0,4.4,16.1,10.9,11.0,23.0
2,2021.0,8.0,3.0,10.0,17.9,13.9,14.0,23.0
3,2021.0,8.0,4.0,1.5,19.1,9.9,9.8,23.0
4,2021.0,8.0,5.0,8.9,13.8,10.9,10.8,23.0
5,2021.0,8.0,6.0,8.3,10.2,9.6,9.5,23.0
6,2021.0,8.0,7.0,5.5,12.3,8.9,9.0,21.0
7,2021.0,8.0,8.0,5.8,12.8,7.9,8.5,21.0
8,2021.0,8.0,9.0,0.4,14.9,7.1,7.4,23.0
9,2021.0,8.0,10.0,5.0,13.1,8.2,8.2,23.0
10,2021.0,8.0,11.0,5.3,17.6,9.9,10.1,23.0
11,2021.0,8.0,12.0,-2.8,19.5,6.5,6.7,23.0
12,2021.0,8.0,13.0,1.6,9.7,6.3,6.2,23.0
13,2021.0,8.0,14.0,4.2,9.5,6.2,6.2,23.0
14,2021.0,8.0,15.0,3.3,9.0,6.4,6.5,23.0
15,2021.0,8.0,16.0,8.2,17.1,11.1,11.2,23.0
16,2021.0,8.0,17.0,9.2,13.8,11.0,11.0,23.0
17,2021.0,8.0,18.0,9.2,15.2,11.9,11.9,23.0
18,2021.0,8.0,19.0,5.8,14.9,9.6,9.6,23.0
19,2021.0,8.0,20.0,1.1,11.4,7.2,7.4,23.0
20,2021.0,8.0,21.0,6.9,15.8,9.4,9.5,23.0
21,2021.0,8.0,22.0,4.1,13.6,8.5,8.5,24.0
22,2021.0,8.0,23.0,-1.1,12.4,4.9,5.0,23.0
23,2021.0,8.0,24.0,0.9,11.4,5.9,5.7,23.0
24,2021.0,8.0,25.0,3.3,12.8,7.2,7.4,23.0
25,2021.0,8.0,26.0,5.1,12.0,8.5,8.7,23.0
26,2021.0,8.0,27.0,5.2,11.5,8.0,8.1,23.0
27,2021.0,8.0,28.0,8.1,13.1,9.5,9.8,23.0
28,2021.0,8.0,29.0,8.3,18.5,12.6,12.6,24.0
29,2021.0,8.0,30.0,10.4,16.1,12.8,12.8,23.0
30,2021.0,8.0,31.0,9.3,16.5,12.1,12.3,23.0
0,2021.0,9.0,1.0,4.1,18.5,11.3,11.4,23.0
1,2021.0,9.0,2.0,2.0,21.3,10.4,10.6,23.0
2,2021.0,9.0,3.0,1.9,11.4,7.0,7.1,23.0
3,2021.0,9.0,4.0,4.7,9.5,9.9,10.3,23.0
4,2021.0,9.0,5.0,9.4,16.1,12.8,12.0,22.0
5,2021.0,9.0,6.0,5.6,10.0,7.8,7.8,23.0
6,2021.0,9.0,7.0,4.1,16.3,10.2,8.9,23.0
7,2021.0,9.0,8.0,1.4,17.4,9.4,9.0,23.0
8,2021.0,9.0,9.0,7.5,19.2,13.4,12.4,23.0
9,2021.0,9.0,10.0,5.2,20.5,12.8,12.8,23.0
10,2021.0,9.0,11.0,8.6,13.7,11.2,10.6,23.0
11,2021.0,9.0,12.0,5.9,14.6,9.1,9.1,24.0
12,2021.0,9.0,13.0,5.0,13.4,9.2,8.2,23.0
13,2021.0,9.0,14.0,0.3,14.0,7.2,7.2,22.0
14,2021.0,9.0,15.0,3.0,16.9,9.9,9.9,23.0
15,2021.0,9.0,16.0,5.3,19.4,12.3,11.3,23.0
16,2021.0,9.0,17.0,7.5,17.7,12.6,11.6,23.0
17,2021.0,9.0,18.0,6.4,15.0,10.7,10.7,23.0
18,2021.0,9.0,19.0,4.1,15.4,10.3,10.3,24.0
19,2021.0,9.0,20.0,5.6,18.9,12.2,11.1,22.0
20,2021.0,9.0,21.0,6.2,14.4,10.3,14.6,23.0
21,2021.0,9.0,22.0,6.6,17.7,12.2,12.3,21.0
22,2021.0,9.0,23.0,6.5,21.1,13.8,12.6,22.0
23,2021.0,9.0,24.0,7.1,27.9,17.5,15.5,23.0
24,2021.0,9.0,25.0,8.5,14.9,11.7,11.4,23.0
25,2021.0,9.0,26.0,4.5,16.2,9.8,9.8,24.0
26,2021.0,9.0,27.0,1.5,17.4,9.4,9.5,23.0
27,2021.0,9.0,28.0,4.8,23.8,14.3,13.2,23.0
28,2021.0,9.0,29.0,0.8,13.3,7.1,10.4,20.0
29,2021.0,9.0,30.0,7.7,17.3,12.5,11.1,20.0
0,2021.0,11.0,1.0,9.8,25.1,17.5,16.2,23.0
1,2021.0,11.0,2.0,8.8,25.1,17.0,15.9,23.0
2,2021.0,11.0,3.0,7.3,17.2,12.3,12.4,23.0
3,2021.0,11.0,4.0,5.0,17.1,11.1,11.1,23.0
4,2021.0,11.0,5.0,8.5,24.2,16.4,14.6,23.0
5,2021.0,11.0,6.0,6.9,25.8,16.3,16.4,23.0
6,2021.0,11.0,7.0,9.0,22.8,14.3,14.3,24.0
7,2021.0,11.0,8.0,10.5,25.2,17.9,16.9,23.0
8,2021.0,11.0,9.0,10.3,26.1,18.2,17.5,23.0
9,2021.0,11.0,10.0,9.4,17.5,13.4,15.3,21.0
10,2021.0,11.0,11.0,16.9,26.4,21.6,23.1,9.0
11,2021.0,11.0,12.0,9.1,20.0,14.3,14.3,24.0
12,2021.0,11.0,13.0,8.5,19.3,13.9,12.9,23.0
