Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,9.0,1.0,7.4,13.8,9.5,9.5,24.0
2020.0,9.0,2.0,3.9,18.3,10.7,10.7,24.0
2020.0,9.0,3.0,4.1,19.3,10.5,10.5,24.0
2020.0,9.0,4.0,7.7,17.9,11.4,11.4,24.0
2020.0,9.0,5.0,5.1,17.7,10.9,10.9,24.0
2020.0,9.0,6.0,4.9,21.9,12.2,12.2,24.0
2020.0,9.0,7.0,3.6,20.7,11.0,11.0,24.0
2020.0,9.0,8.0,6.6,13.9,10.2,10.2,24.0
2020.0,9.0,9.0,5.6,22.3,12.9,12.9,24.0
2020.0,9.0,10.0,7.3,23.5,14.0,14.0,24.0
2020.0,9.0,11.0,6.6,22.8,13.7,13.7,24.0
2020.0,9.0,12.0,5.8,22.2,13.0,13.0,24.0
2020.0,9.0,13.0,5.7,24.7,13.4,13.4,24.0
2020.0,9.0,14.0,9.2,24.9,15.2,15.2,24.0
2020.0,9.0,15.0,6.7,13.6,9.4,9.4,24.0
2020.0,9.0,16.0,8.2,22.3,13.3,13.3,24.0
2020.0,9.0,17.0,7.8,28.8,16.1,16.1,24.0
2020.0,9.0,18.0,10.3,28.3,17.9,17.9,24.0
2020.0,9.0,19.0,10.5,25.4,16.1,16.1,24.0
2020.0,9.0,20.0,4.9,21.1,12.3,12.3,24.0
2020.0,9.0,21.0,4.9,25.3,13.6,13.6,24.0
2020.0,9.0,22.0,6.1,28.2,15.9,15.9,24.0
2020.0,9.0,23.0,11.8,29.1,18.0,18.5,23.0
2020.0,9.0,24.0,8.8,18.7,13.2,13.2,24.0
2020.0,9.0,25.0,8.8,12.3,10.1,10.1,24.0
2020.0,9.0,26.0,8.4,18.6,11.8,11.8,24.0
2020.0,9.0,27.0,4.8,23.9,12.7,12.7,24.0
2020.0,9.0,28.0,7.3,24.3,13.1,13.1,24.0
2020.0,9.0,29.0,9.3,16.3,11.9,11.9,24.0
2020.0,9.0,30.0,4.1,18.6,10.3,10.3,24.0
2021.0,1.0,1.0,12.1,27.1,19.1,19.1,24.0
2021.0,1.0,2.0,11.9,26.4,18.3,18.3,24.0
2021.0,1.0,3.0,11.3,29.1,19.0,19.0,24.0
2021.0,1.0,4.0,11.6,28.1,19.1,19.1,24.0
2021.0,1.0,5.0,11.8,25.7,17.3,17.3,24.0
2021.0,1.0,6.0,10.4,27.7,18.1,18.1,24.0
2021.0,1.0,7.0,11.1,29.8,18.7,18.7,24.0
2021.0,1.0,8.0,10.8,25.4,17.3,17.3,24.0
2021.0,1.0,9.0,9.3,25.5,16.6,16.6,24.0
2021.0,1.0,10.0,9.3,26.0,17.0,17.0,24.0
2021.0,1.0,11.0,10.3,26.9,18.2,18.2,24.0
2021.0,1.0,12.0,10.3,27.8,18.9,18.9,24.0
2021.0,1.0,13.0,10.1,29.5,19.2,19.2,24.0
2021.0,1.0,14.0,10.3,27.8,18.4,18.4,24.0
2021.0,1.0,15.0,11.9,28.4,19.3,19.3,24.0
2021.0,1.0,16.0,10.6,25.8,17.8,17.8,24.0
2021.0,1.0,17.0,12.9,29.3,19.9,19.9,24.0
2021.0,1.0,18.0,10.3,29.4,18.8,18.8,24.0
2021.0,1.0,19.0,10.7,28.4,18.3,17.9,21.0
2021.0,1.0,20.0,11.7,28.6,18.6,18.9,23.0
2021.0,1.0,21.0,12.4,18.4,15.4,16.4,18.0
2021.0,1.0,22.0,13.0,28.8,20.9,23.2,13.0
2021.0,1.0,23.0,13.4,28.8,19.7,19.7,24.0
2021.0,1.0,24.0,12.8,29.6,20.4,20.4,24.0
2021.0,1.0,25.0,13.7,28.9,19.8,19.8,24.0
2021.0,1.0,26.0,12.3,26.0,18.1,18.1,24.0
2021.0,1.0,27.0,10.5,29.7,18.7,18.7,24.0
2021.0,1.0,28.0,12.4,28.5,19.5,19.5,24.0
2021.0,1.0,29.0,13.1,28.8,19.6,19.6,24.0
2021.0,1.0,30.0,16.4,26.9,19.4,19.4,24.0
2021.0,1.0,31.0,16.6,24.4,19.5,19.5,24.0
2021.0,4.0,1.0,10.5,21.7,14.2,14.2,24.0
2021.0,4.0,2.0,8.0,26.7,15.0,15.0,24.0
2021.0,4.0,3.0,10.4,28.8,17.2,17.2,24.0
2021.0,4.0,4.0,9.6,21.2,14.1,14.0,23.0
2021.0,4.0,5.0,12.9,23.7,16.6,16.6,24.0
