,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,3.0,1.0,14.1,32.2,23.2,22.8,23.0
1,2020.0,3.0,2.0,13.7,33.3,22.8,22.8,24.0
2,2020.0,3.0,3.0,13.4,33.8,23.2,23.2,24.0
3,2020.0,3.0,4.0,13.8,33.2,23.4,23.4,24.0
4,2020.0,3.0,5.0,15.8,36.0,25.1,25.1,24.0
5,2020.0,3.0,6.0,14.1,32.8,24.4,24.4,24.0
6,2020.0,3.0,7.0,14.0,33.3,22.9,22.9,24.0
7,2020.0,3.0,8.0,14.6,33.1,24.0,24.0,24.0
8,2020.0,3.0,9.0,14.6,34.3,24.7,24.7,24.0
9,2020.0,3.0,10.0,15.6,33.6,24.4,24.4,24.0
10,2020.0,3.0,11.0,14.9,33.2,23.8,23.8,24.0
11,2020.0,3.0,12.0,13.0,31.7,22.4,22.4,24.0
12,2020.0,3.0,13.0,13.3,29.7,21.3,21.3,24.0
13,2020.0,3.0,14.0,13.5,30.9,22.1,22.1,24.0
14,2020.0,3.0,15.0,12.9,32.4,22.9,22.9,24.0
15,2020.0,3.0,16.0,11.6,28.9,21.1,21.1,24.0
16,2020.0,3.0,17.0,10.8,28.4,18.8,18.8,24.0
17,2020.0,3.0,18.0,11.1,30.2,20.0,20.0,24.0
18,2020.0,3.0,19.0,9.5,30.2,20.0,20.0,24.0
19,2020.0,3.0,20.0,10.8,30.0,20.5,20.5,24.0
20,2020.0,3.0,21.0,9.3,22.2,16.5,16.5,24.0
21,2020.0,3.0,22.0,9.8,26.7,17.4,17.4,24.0
22,2020.0,3.0,23.0,8.8,32.9,20.2,20.2,24.0
23,2020.0,3.0,24.0,8.8,30.0,20.0,20.0,24.0
24,2020.0,3.0,25.0,10.5,29.3,20.2,20.2,24.0
25,2020.0,3.0,26.0,11.4,29.6,20.3,20.3,24.0
26,2020.0,3.0,27.0,11.3,24.5,17.2,17.2,24.0
27,2020.0,3.0,28.0,10.4,24.6,17.0,17.0,24.0
28,2020.0,3.0,29.0,10.5,29.0,18.7,18.7,24.0
29,2020.0,3.0,30.0,12.2,32.1,21.0,21.0,24.0
30,2020.0,3.0,31.0,11.3,30.5,21.1,21.1,24.0
0,2020.0,4.0,1.0,10.1,29.9,20.1,20.1,24.0
1,2020.0,4.0,2.0,9.3,34.7,21.7,21.7,24.0
2,2020.0,4.0,3.0,8.7,30.1,20.0,20.0,24.0
3,2020.0,4.0,4.0,9.7,27.2,18.7,18.7,24.0
4,2020.0,4.0,5.0,9.8,26.8,18.4,18.4,24.0
5,2020.0,4.0,6.0,8.5,30.6,19.2,19.2,24.0
6,2020.0,4.0,7.0,8.5,31.9,21.2,21.2,24.0
7,2020.0,4.0,8.0,9.9,29.1,19.4,19.4,24.0
8,2020.0,4.0,9.0,9.3,25.5,16.3,16.3,24.0
9,2020.0,4.0,10.0,9.0,23.9,15.9,15.9,24.0
10,2020.0,4.0,11.0,9.4,21.6,15.7,15.7,24.0
11,2020.0,4.0,12.0,13.1,20.8,15.3,15.3,24.0
12,2020.0,4.0,13.0,11.4,24.0,16.0,16.0,24.0
13,2020.0,4.0,14.0,7.0,27.3,16.3,16.3,24.0
14,2020.0,4.0,15.0,8.2,24.0,16.8,16.8,24.0
15,2020.0,4.0,16.0,6.5,26.6,16.0,16.0,24.0
16,2020.0,4.0,17.0,7.4,29.8,18.2,18.2,24.0
17,2020.0,4.0,18.0,8.1,29.0,18.8,18.8,24.0
18,2020.0,4.0,19.0,10.4,29.7,20.0,20.0,24.0
19,2020.0,4.0,20.0,11.5,30.8,20.8,20.8,24.0
20,2020.0,4.0,21.0,9.8,30.1,20.0,20.0,24.0
21,2020.0,4.0,22.0,10.5,28.4,19.7,19.7,24.0
22,2020.0,4.0,23.0,12.9,20.7,16.7,16.7,24.0
23,2020.0,4.0,24.0,8.2,17.3,13.9,13.9,24.0
24,2020.0,4.0,25.0,5.0,22.4,13.9,13.9,24.0
25,2020.0,4.0,26.0,7.4,21.3,14.1,14.1,24.0
26,2020.0,4.0,27.0,7.4,20.6,14.2,14.2,24.0
27,2020.0,4.0,28.0,9.9,22.3,14.9,15.2,23.0
28,2020.0,4.0,29.0,3.1,27.2,14.7,14.7,24.0
29,2020.0,4.0,30.0,5.3,25.2,14.7,14.7,24.0
0,2020.0,5.0,1.0,3.6,26.7,14.8,14.8,24.0
1,2020.0,5.0,2.0,4.1,25.2,13.9,13.9,24.0
2,2020.0,5.0,3.0,10.1,23.3,15.8,15.8,24.0
3,2020.0,5.0,4.0,10.7,24.1,17.0,17.0,24.0
4,2020.0,5.0,5.0,5.4,27.0,16.2,16.2,24.0
5,2020.0,5.0,6.0,5.5,29.6,16.3,16.3,24.0
6,2020.0,5.0,7.0,6.9,31.0,17.8,17.8,24.0
7,2020.0,5.0,8.0,6.2,28.6,16.5,16.5,24.0
8,2020.0,5.0,9.0,5.6,27.3,15.6,15.6,24.0
9,2020.0,5.0,10.0,4.1,19.4,12.8,12.8,24.0
10,2020.0,5.0,11.0,2.8,21.1,11.8,11.8,24.0
11,2020.0,5.0,12.0,6.0,15.5,11.0,11.0,24.0
12,2020.0,5.0,13.0,2.4,23.8,11.2,11.2,24.0
13,2020.0,5.0,14.0,1.9,23.5,12.3,12.3,24.0
14,2020.0,5.0,15.0,4.7,27.1,14.7,14.7,24.0
15,2020.0,5.0,16.0,6.5,28.3,16.6,16.6,24.0
16,2020.0,5.0,17.0,6.9,28.3,17.2,17.2,24.0
17,2020.0,5.0,18.0,5.1,24.0,15.0,15.0,24.0
18,2020.0,5.0,19.0,4.5,14.2,9.5,9.5,24.0
19,2020.0,5.0,20.0,9.6,13.3,10.8,10.8,24.0
20,2020.0,5.0,21.0,8.0,14.7,9.9,9.9,24.0
21,2020.0,5.0,22.0,0.2,20.7,8.9,8.9,24.0
22,2020.0,5.0,23.0,0.7,27.3,11.7,11.7,24.0
23,2020.0,5.0,24.0,3.9,27.9,14.7,14.7,24.0
24,2020.0,5.0,25.0,6.6,32.4,17.5,17.5,24.0
25,2020.0,5.0,26.0,8.7,27.3,17.4,17.4,24.0
26,2020.0,5.0,27.0,5.4,13.9,9.3,9.3,24.0
27,2020.0,5.0,28.0,8.5,15.2,11.1,11.1,24.0
28,2020.0,5.0,29.0,8.9,15.0,11.4,11.4,24.0
29,2020.0,5.0,30.0,6.9,19.2,12.2,12.2,24.0
30,2020.0,5.0,31.0,6.9,20.5,13.0,13.0,24.0
0,2020.0,8.0,1.0,8.3,16.5,11.6,11.6,24.0
1,2020.0,8.0,2.0,1.2,20.9,9.6,9.6,24.0
2,2020.0,8.0,3.0,2.7,19.6,10.8,10.8,24.0
3,2020.0,8.0,4.0,3.5,22.2,11.6,11.6,24.0
4,2020.0,8.0,5.0,4.7,17.2,11.1,11.1,24.0
5,2020.0,8.0,6.0,9.2,19.1,12.6,12.6,24.0
6,2020.0,8.0,7.0,3.7,20.1,11.8,11.8,24.0
7,2020.0,8.0,8.0,4.3,24.7,12.3,12.3,24.0
8,2020.0,8.0,9.0,9.4,18.0,13.0,13.0,24.0
9,2020.0,8.0,10.0,0.7,17.0,7.9,7.9,24.0
10,2020.0,8.0,11.0,-1.8,15.8,6.9,6.9,24.0
11,2020.0,8.0,12.0,-0.5,16.0,7.0,7.0,24.0
12,2020.0,8.0,13.0,-0.8,16.0,7.0,7.0,24.0
13,2020.0,8.0,14.0,0.9,12.2,6.8,6.8,24.0
14,2020.0,8.0,15.0,-1.2,15.7,6.5,6.5,24.0
15,2020.0,8.0,16.0,-1.9,17.5,7.4,7.4,24.0
16,2020.0,8.0,17.0,-0.4,17.8,8.1,8.1,24.0
17,2020.0,8.0,18.0,-0.6,12.3,6.6,6.6,24.0
18,2020.0,8.0,19.0,6.5,15.9,9.3,9.3,24.0
19,2020.0,8.0,20.0,-0.6,24.1,10.4,10.4,24.0
20,2020.0,8.0,21.0,1.0,24.7,12.4,12.4,24.0
21,2020.0,8.0,22.0,1.6,25.1,12.8,12.8,24.0
22,2020.0,8.0,23.0,5.0,14.8,9.7,9.7,24.0
23,2020.0,8.0,24.0,7.4,18.1,11.2,11.2,24.0
24,2020.0,8.0,25.0,1.1,16.1,8.6,8.6,24.0
25,2020.0,8.0,26.0,3.9,15.3,9.3,9.3,24.0
26,2020.0,8.0,27.0,-0.7,15.8,7.6,7.6,24.0
27,2020.0,8.0,28.0,5.1,11.0,7.8,7.8,24.0
28,2020.0,8.0,29.0,2.9,16.1,8.8,8.8,24.0
29,2020.0,8.0,30.0,0.0,17.7,8.4,8.4,24.0
30,2020.0,8.0,31.0,0.5,17.3,8.9,8.9,24.0
0,2020.0,9.0,1.0,5.3,13.8,8.2,8.2,24.0
1,2020.0,9.0,2.0,4.0,17.4,10.5,10.5,24.0
2,2020.0,9.0,3.0,5.0,19.2,11.0,11.0,24.0
3,2020.0,9.0,4.0,5.8,20.7,12.1,12.1,24.0
4,2020.0,9.0,5.0,4.5,17.3,10.6,10.6,24.0
5,2020.0,9.0,6.0,0.3,22.3,10.6,10.6,24.0
6,2020.0,9.0,7.0,1.8,21.9,11.7,11.7,24.0
7,2020.0,9.0,8.0,7.6,12.6,10.3,10.3,24.0
8,2020.0,9.0,9.0,7.5,22.3,13.2,13.2,24.0
9,2020.0,9.0,10.0,3.4,21.1,12.7,12.7,24.0
10,2020.0,9.0,11.0,2.7,21.7,12.1,12.1,24.0
11,2020.0,9.0,12.0,1.8,22.1,11.9,11.9,24.0
12,2020.0,9.0,13.0,1.2,22.8,11.9,11.9,24.0
13,2020.0,9.0,14.0,1.5,28.9,14.7,14.7,24.0
14,2020.0,9.0,15.0,2.9,20.3,12.3,12.3,24.0
15,2020.0,9.0,16.0,7.9,22.8,13.7,13.7,24.0
16,2020.0,9.0,17.0,4.6,26.2,15.2,15.2,24.0
17,2020.0,9.0,18.0,5.1,26.7,15.9,15.9,24.0
18,2020.0,9.0,19.0,4.1,29.0,16.7,16.7,24.0
19,2020.0,9.0,20.0,4.9,27.9,16.4,16.4,24.0
20,2020.0,9.0,21.0,4.6,28.0,16.1,16.1,24.0
21,2020.0,9.0,22.0,7.0,27.4,17.2,17.2,24.0
22,2020.0,9.0,23.0,6.1,28.8,17.5,17.5,24.0
23,2020.0,9.0,24.0,8.5,27.3,17.2,17.2,24.0
24,2020.0,9.0,25.0,6.6,14.2,10.5,10.5,24.0
25,2020.0,9.0,26.0,7.3,19.8,11.7,11.7,24.0
26,2020.0,9.0,27.0,1.3,23.2,12.1,12.1,24.0
27,2020.0,9.0,28.0,2.4,26.2,14.2,14.2,24.0
28,2020.0,9.0,29.0,5.1,18.3,11.3,11.3,24.0
29,2020.0,9.0,30.0,4.1,19.8,11.4,11.4,24.0
0,2020.0,10.0,1.0,4.7,20.5,11.6,11.6,24.0
1,2020.0,10.0,2.0,1.2,20.3,10.5,10.5,24.0
2,2020.0,10.0,3.0,-0.3,18.5,9.4,9.4,24.0
3,2020.0,10.0,4.0,-1.0,19.1,9.1,9.1,24.0
4,2020.0,10.0,5.0,1.2,24.2,12.5,12.5,24.0
5,2020.0,10.0,6.0,8.2,22.9,14.1,14.1,24.0
6,2020.0,10.0,7.0,3.6,25.1,14.3,14.3,24.0
7,2020.0,10.0,8.0,6.0,24.9,15.4,15.4,24.0
8,2020.0,10.0,9.0,3.7,28.7,16.7,16.7,24.0
9,2020.0,10.0,10.0,6.8,28.8,18.1,18.1,24.0
10,2020.0,10.0,11.0,5.4,32.1,19.3,19.3,24.0
11,2020.0,10.0,12.0,7.7,30.9,19.4,19.4,24.0
12,2020.0,10.0,13.0,7.7,29.4,18.3,18.3,24.0
13,2020.0,10.0,14.0,8.7,25.2,16.3,16.3,24.0
14,2020.0,10.0,15.0,8.7,32.1,19.9,19.9,24.0
15,2020.0,10.0,16.0,9.7,27.4,18.7,18.7,24.0
16,2020.0,10.0,17.0,8.0,30.3,19.0,19.0,24.0
17,2020.0,10.0,18.0,6.9,28.6,18.2,18.2,24.0
18,2020.0,10.0,19.0,6.4,28.0,17.6,17.6,24.0
19,2020.0,10.0,20.0,7.1,29.5,18.2,18.2,24.0
20,2020.0,10.0,21.0,7.9,26.6,18.0,18.0,24.0
21,2020.0,10.0,22.0,7.1,29.2,17.7,17.7,24.0
22,2020.0,10.0,23.0,7.8,29.3,18.3,18.3,24.0
23,2020.0,10.0,24.0,7.2,26.6,17.0,17.0,24.0
