,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2022.0,6.0,1.0,10.6,15.7,12.9,12.9,24.0
1,2022.0,6.0,2.0,2.1,20.6,9.8,9.8,24.0
2,2022.0,6.0,3.0,2.5,24.3,11.5,11.5,24.0
3,2022.0,6.0,4.0,1.0,22.6,10.5,10.5,24.0
4,2022.0,6.0,5.0,6.3,19.5,12.8,12.8,24.0
5,2022.0,6.0,6.0,4.3,22.0,12.1,12.1,24.0
6,2022.0,6.0,7.0,3.4,19.9,10.3,10.3,24.0
7,2022.0,6.0,8.0,11.7,17.2,13.4,13.4,24.0
8,2022.0,6.0,9.0,7.5,18.7,13.1,13.1,24.0
9,2022.0,6.0,10.0,7.5,18.0,12.0,12.0,24.0
10,2022.0,6.0,11.0,9.2,17.5,12.2,12.2,24.0
11,2022.0,6.0,12.0,7.1,17.4,10.5,10.5,24.0
12,2022.0,6.0,13.0,5.3,16.5,9.7,9.7,24.0
13,2022.0,6.0,14.0,9.6,15.2,11.9,11.9,24.0
14,2022.0,6.0,15.0,8.7,17.3,12.0,12.0,24.0
15,2022.0,6.0,16.0,7.2,17.9,12.6,12.6,24.0
16,2022.0,6.0,17.0,1.5,19.5,9.4,9.4,24.0
17,2022.0,6.0,18.0,2.0,20.2,9.4,9.4,24.0
18,2022.0,6.0,19.0,9.9,18.7,13.4,13.4,24.0
19,2022.0,6.0,20.0,3.7,17.4,10.4,10.4,24.0
20,2022.0,6.0,21.0,7.9,19.1,13.2,13.2,24.0
21,2022.0,6.0,22.0,9.2,19.4,13.5,13.6,23.0
22,2022.0,6.0,23.0,7.1,20.5,13.8,14.2,16.0
23,2022.0,6.0,24.0,2.1,20.5,10.4,9.4,22.0
24,2022.0,6.0,25.0,5.7,14.6,10.5,10.6,23.0
25,2022.0,6.0,26.0,9.6,16.5,12.7,12.8,22.0
26,2022.0,6.0,27.0,7.7,18.9,12.3,12.4,21.0
27,2022.0,6.0,28.0,2.7,24.1,11.4,11.4,24.0
28,2022.0,6.0,29.0,3.6,20.8,11.7,11.7,24.0
29,2022.0,6.0,30.0,7.4,17.7,11.8,11.8,24.0
0,2022.0,7.0,1.0,9.3,17.5,12.6,12.6,24.0
1,2022.0,7.0,2.0,1.3,20.9,10.0,10.0,24.0
2,2022.0,7.0,3.0,-0.9,19.1,8.5,8.5,24.0
3,2022.0,7.0,4.0,4.0,20.6,10.9,10.9,24.0
4,2022.0,7.0,5.0,-0.1,20.1,8.8,8.8,24.0
5,2022.0,7.0,6.0,5.6,18.9,11.2,11.2,24.0
6,2022.0,7.0,7.0,1.3,22.7,10.9,10.9,24.0
7,2022.0,7.0,8.0,8.4,20.0,13.4,13.4,24.0
8,2022.0,7.0,9.0,3.2,16.3,10.1,10.1,24.0
9,2022.0,7.0,10.0,1.7,19.2,9.7,9.7,24.0
10,2022.0,7.0,11.0,9.1,18.5,13.4,13.4,24.0
11,2022.0,7.0,12.0,6.2,20.9,12.9,12.9,24.0
12,2022.0,7.0,13.0,10.2,16.4,12.7,12.7,24.0
13,2022.0,7.0,14.0,10.7,19.0,13.4,13.4,24.0
14,2022.0,7.0,15.0,8.1,13.7,10.5,10.5,24.0
15,2022.0,7.0,16.0,4.7,16.7,10.0,10.0,24.0
16,2022.0,7.0,17.0,3.9,19.2,10.1,10.1,24.0
17,2022.0,7.0,18.0,2.8,18.1,9.8,9.8,23.0
18,2022.0,7.0,19.0,9.7,15.3,11.2,11.2,24.0
19,2022.0,7.0,20.0,10.0,13.3,11.2,11.2,24.0
20,2022.0,7.0,21.0,10.1,14.7,11.8,11.8,24.0
21,2022.0,7.0,22.0,9.8,14.3,12.3,12.3,24.0
22,2022.0,7.0,23.0,9.3,15.1,11.4,11.4,24.0
23,2022.0,7.0,24.0,9.5,17.1,12.3,12.3,24.0
24,2022.0,7.0,25.0,8.8,16.0,11.5,11.5,24.0
25,2022.0,7.0,26.0,7.7,17.6,11.4,11.6,23.0
26,2022.0,7.0,27.0,8.0,16.6,10.8,10.8,24.0
27,2022.0,7.0,28.0,7.4,18.5,11.7,11.7,24.0
28,2022.0,7.0,29.0,5.0,15.5,10.7,10.7,24.0
29,2022.0,7.0,30.0,10.6,16.1,12.2,12.2,24.0
30,2022.0,7.0,31.0,8.0,17.2,12.7,12.7,24.0
0,2022.0,8.0,1.0,9.8,15.9,12.3,12.3,24.0
1,2022.0,8.0,2.0,9.7,15.7,12.7,12.7,24.0
2,2022.0,8.0,3.0,7.7,18.8,11.9,11.9,24.0
3,2022.0,8.0,4.0,3.2,21.8,11.2,11.2,24.0
4,2022.0,8.0,5.0,4.8,19.1,10.5,10.5,24.0
5,2022.0,8.0,6.0,10.4,18.5,13.3,13.3,24.0
6,2022.0,8.0,7.0,3.4,18.8,10.9,10.9,24.0
7,2022.0,8.0,8.0,1.2,21.1,10.4,10.4,24.0
8,2022.0,8.0,9.0,1.7,27.0,12.1,12.1,24.0
9,2022.0,8.0,10.0,2.2,18.8,9.8,9.8,24.0
10,2022.0,8.0,11.0,8.7,17.3,11.6,11.6,24.0
11,2022.0,8.0,12.0,8.7,18.1,13.4,12.2,22.0
12,2022.0,8.0,13.0,1.7,18.6,9.6,9.6,24.0
13,2022.0,8.0,14.0,7.0,19.2,12.3,12.3,24.0
14,2022.0,8.0,15.0,2.4,21.6,10.4,10.4,24.0
15,2022.0,8.0,16.0,2.4,23.7,12.2,12.2,24.0
16,2022.0,8.0,17.0,6.7,19.7,12.7,12.7,24.0
17,2022.0,8.0,18.0,4.2,25.1,14.1,14.1,23.0
18,2022.0,8.0,19.0,7.0,19.8,12.0,11.3,22.0
19,2022.0,8.0,20.0,8.2,17.1,12.6,12.6,24.0
20,2022.0,8.0,21.0,9.8,17.8,12.3,12.3,24.0
21,2022.0,8.0,22.0,10.0,19.4,13.3,13.3,24.0
22,2022.0,8.0,23.0,7.9,19.8,12.6,12.6,24.0
23,2022.0,8.0,24.0,9.2,19.8,12.3,12.2,21.0
24,2022.0,8.0,25.0,3.9,17.9,11.3,11.3,24.0
25,2022.0,8.0,26.0,11.0,14.8,12.9,12.3,21.0
26,2022.0,8.0,27.0,8.7,21.6,13.3,13.3,24.0
27,2022.0,8.0,28.0,3.3,20.9,11.0,11.0,24.0
28,2022.0,8.0,29.0,10.0,20.4,13.3,13.3,24.0
