Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,7.0,1.0,-0.2,4.4,2.6,2.6,24.0
2021.0,7.0,2.0,-1.4,5.0,2.0,2.0,24.0
2021.0,7.0,3.0,2.2,5.0,3.5,3.5,24.0
2021.0,7.0,4.0,1.6,6.5,4.2,3.9,22.0
2021.0,7.0,5.0,3.4,8.2,5.8,5.9,23.0
2021.0,7.0,6.0,-2.9,5.7,2.0,2.0,23.0
2021.0,7.0,7.0,-0.4,5.7,3.2,3.4,23.0
2021.0,7.0,8.0,-0.7,4.8,1.9,2.0,23.0
2021.0,7.0,9.0,-2.5,4.7,1.1,0.0,15.0
2021.0,7.0,10.0,0.1,4.5,2.3,1.7,7.0
2021.0,7.0,11.0,-0.2,2.0,0.7,0.6,22.0
2021.0,7.0,12.0,-0.4,2.4,1.0,1.0,23.0
2021.0,7.0,13.0,-3.1,3.3,1.0,0.9,23.0
2021.0,7.0,14.0,-6.1,0.0,-3.0,-2.2,14.0
2021.0,7.0,15.0,0.3,1.4,0.8,0.8,7.0
2021.0,7.0,16.0,-3.5,1.1,-0.4,-0.5,23.0
2021.0,7.0,17.0,-3.5,4.1,0.0,0.2,23.0
2021.0,7.0,18.0,2.0,7.4,3.0,3.5,22.0
2021.0,7.0,19.0,2.3,6.8,4.7,4.5,23.0
2021.0,7.0,20.0,0.3,5.0,3.2,3.1,23.0
2021.0,7.0,21.0,-3.2,1.6,0.1,0.0,23.0
2021.0,7.0,22.0,-0.2,5.6,2.5,2.3,22.0
2021.0,7.0,23.0,1.7,4.6,2.8,2.6,23.0
2021.0,7.0,24.0,1.8,3.3,2.5,2.4,15.0
2021.0,7.0,25.0,0.2,3.7,2.0,1.6,8.0
2021.0,7.0,26.0,2.4,4.9,3.7,3.9,7.0
2021.0,7.0,27.0,3.2,5.7,4.4,4.5,23.0
2021.0,7.0,28.0,5.3,8.7,7.2,7.1,23.0
2021.0,7.0,29.0,2.7,8.4,6.0,5.9,23.0
2021.0,7.0,30.0,0.9,5.5,2.7,2.7,23.0
2021.0,7.0,31.0,1.2,5.0,3.0,3.1,23.0
2021.0,9.0,1.0,2.3,8.0,5.1,6.2,7.0
2021.0,9.0,2.0,0.4,9.2,4.4,4.6,23.0
2021.0,9.0,3.0,4.3,10.4,6.9,7.1,23.0
2021.0,9.0,4.0,4.1,8.3,7.7,7.8,23.0
2021.0,9.0,5.0,1.7,12.8,7.3,8.5,22.0
2021.0,9.0,6.0,1.1,12.4,6.7,7.4,23.0
2021.0,9.0,7.0,-0.2,14.5,7.1,7.4,23.0
2021.0,9.0,8.0,5.4,12.2,8.8,8.8,23.0
2021.0,9.0,9.0,-0.4,11.1,5.4,5.7,23.0
2021.0,9.0,10.0,1.6,10.6,6.1,5.8,23.0
2021.0,9.0,11.0,-1.7,9.9,4.1,4.2,23.0
2021.0,9.0,12.0,-0.9,7.4,3.0,3.0,24.0
2021.0,9.0,13.0,0.8,4.0,2.4,3.0,15.0
2021.0,9.0,14.0,0.1,8.5,4.3,3.7,7.0
2021.0,9.0,15.0,-1.7,3.4,0.9,0.5,23.0
2021.0,9.0,16.0,-3.0,2.5,-0.3,-0.4,23.0
2021.0,9.0,17.0,-2.5,0.1,-1.2,0.0,15.0
2021.0,9.0,18.0,2.9,8.8,5.9,6.7,7.0
2021.0,9.0,19.0,0.6,10.3,4.8,4.9,23.0
2021.0,9.0,20.0,0.1,10.2,5.1,5.0,22.0
2021.0,9.0,21.0,8.9,11.9,10.4,11.0,23.0
2021.0,9.0,22.0,3.5,14.4,8.9,8.9,21.0
2021.0,9.0,23.0,2.1,10.0,6.0,5.5,21.0
2021.0,9.0,24.0,3.4,15.2,9.3,9.0,23.0
2021.0,9.0,25.0,0.6,7.9,4.3,4.0,23.0
2021.0,9.0,26.0,-0.7,8.4,3.2,3.2,24.0
2021.0,9.0,27.0,2.9,10.5,6.7,5.8,22.0
2021.0,9.0,28.0,1.1,9.5,5.3,4.7,23.0
2021.0,9.0,29.0,4.3,7.9,6.1,7.8,20.0
2021.0,9.0,30.0,0.4,8.7,4.5,4.5,20.0
2022.0,1.0,1.0,3.9,15.1,9.5,9.4,23.0
2022.0,1.0,2.0,3.1,9.7,6.1,6.1,24.0
2022.0,1.0,3.0,0.1,11.5,5.8,6.2,23.0
2022.0,1.0,4.0,3.4,9.7,6.5,6.2,23.0
2022.0,1.0,5.0,5.8,15.5,10.7,11.0,23.0
2022.0,1.0,6.0,6.7,19.9,13.3,12.8,23.0
2022.0,1.0,7.0,5.0,15.5,10.3,10.2,23.0
2022.0,1.0,8.0,7.4,15.7,11.5,10.8,23.0
2022.0,1.0,9.0,4.5,11.7,8.2,8.2,24.0
2022.0,1.0,10.0,6.6,13.8,10.2,9.7,23.0
2022.0,1.0,11.0,3.1,13.8,8.5,7.7,23.0
2022.0,1.0,12.0,6.8,14.0,10.4,9.9,23.0
2022.0,1.0,13.0,2.7,15.2,8.9,8.5,22.0
2022.0,1.0,14.0,2.4,13.5,8.0,8.1,23.0
2022.0,1.0,15.0,3.9,11.5,7.7,8.3,23.0
