Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,14.1,34.6,24.3,26.8,13.0
2020.0,1.0,2.0,13.5,31.7,22.6,26.2,13.0
2020.0,1.0,3.0,12.0,31.6,21.8,26.9,13.0
2020.0,1.0,4.0,17.0,33.1,25.0,28.1,13.0
2020.0,1.0,5.0,14.3,33.2,23.8,20.1,13.0
2020.0,1.0,6.0,11.4,27.3,19.3,21.5,11.0
2020.0,1.0,7.0,12.7,29.3,21.0,25.0,13.0
2020.0,1.0,8.0,12.7,23.9,18.3,20.0,13.0
2020.0,1.0,9.0,11.6,29.5,20.6,23.2,13.0
2020.0,1.0,10.0,12.3,31.1,21.7,25.5,13.0
2020.0,1.0,11.0,13.2,32.4,22.8,27.8,13.0
2020.0,1.0,12.0,14.4,32.4,23.4,28.5,13.0
2020.0,1.0,13.0,14.3,33.1,23.7,27.4,13.0
2020.0,1.0,14.0,14.4,31.8,23.1,27.3,13.0
2020.0,1.0,15.0,13.1,28.4,20.8,24.1,13.0
2020.0,1.0,16.0,11.0,31.2,21.1,25.4,13.0
2020.0,1.0,17.0,14.8,32.2,23.5,27.9,13.0
2020.0,1.0,18.0,15.1,33.7,24.4,28.7,13.0
2020.0,1.0,19.0,17.6,26.7,22.2,24.2,13.0
2020.0,1.0,20.0,14.5,32.2,23.4,27.0,13.0
2020.0,1.0,21.0,17.0,32.6,24.8,28.2,13.0
2020.0,1.0,22.0,14.8,28.8,21.8,24.6,13.0
2020.0,1.0,23.0,14.0,30.4,22.2,25.8,13.0
2020.0,1.0,24.0,17.4,32.4,24.9,27.8,13.0
2020.0,1.0,25.0,15.3,34.3,24.8,28.8,13.0
2020.0,1.0,26.0,15.3,34.2,24.8,29.5,13.0
2020.0,1.0,27.0,17.8,34.6,26.2,30.1,13.0
2020.0,1.0,28.0,16.0,32.7,24.4,28.1,13.0
2020.0,1.0,29.0,16.3,32.9,24.6,25.4,13.0
2020.0,1.0,30.0,15.0,32.7,23.9,27.6,13.0
2020.0,1.0,31.0,13.6,33.5,23.6,29.5,12.0
