,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2019.0,1.0,1.0,15.0,29.1,20.0,20.0,24.0
1,2019.0,1.0,2.0,16.7,28.9,20.4,20.4,24.0
2,2019.0,1.0,3.0,14.1,29.3,20.3,20.3,24.0
3,2019.0,1.0,4.0,13.8,28.8,20.5,20.5,24.0
4,2019.0,1.0,5.0,13.9,30.2,20.9,20.9,24.0
5,2019.0,1.0,6.0,13.8,29.1,20.8,20.8,24.0
6,2019.0,1.0,7.0,15.2,27.0,20.6,20.6,24.0
7,2019.0,1.0,8.0,18.5,29.4,21.7,21.7,24.0
8,2019.0,1.0,9.0,15.0,27.5,20.2,20.2,24.0
9,2019.0,1.0,10.0,15.1,28.4,20.6,20.6,24.0
10,2019.0,1.0,11.0,17.7,29.9,22.2,22.2,24.0
11,2019.0,1.0,12.0,14.7,28.6,21.5,21.5,24.0
12,2019.0,1.0,13.0,13.8,29.0,21.0,21.0,24.0
13,2019.0,1.0,14.0,13.9,28.0,20.4,20.4,24.0
14,2019.0,1.0,15.0,13.8,27.5,19.6,19.6,24.0
15,2019.0,1.0,16.0,13.9,27.6,20.1,20.1,24.0
16,2019.0,1.0,17.0,13.5,28.4,19.8,19.8,24.0
17,2019.0,1.0,18.0,13.9,27.6,18.9,18.9,24.0
18,2019.0,1.0,19.0,14.3,30.5,21.0,21.0,24.0
19,2019.0,1.0,20.0,15.0,30.4,21.9,21.9,24.0
20,2019.0,1.0,21.0,13.3,29.4,20.6,20.6,24.0
21,2019.0,1.0,22.0,13.6,28.4,20.5,20.5,24.0
22,2019.0,1.0,23.0,16.4,30.5,22.5,22.5,24.0
23,2019.0,1.0,24.0,15.2,31.9,22.7,22.7,24.0
24,2019.0,1.0,25.0,15.1,29.6,22.0,22.0,24.0
25,2019.0,1.0,26.0,15.0,30.4,21.9,21.9,24.0
26,2019.0,1.0,27.0,17.7,30.7,22.2,22.2,24.0
27,2019.0,1.0,28.0,16.4,29.6,21.9,21.9,24.0
28,2019.0,1.0,29.0,19.0,26.1,21.6,21.6,24.0
29,2019.0,1.0,30.0,19.0,27.8,22.1,22.1,24.0
30,2019.0,1.0,31.0,19.6,32.5,23.3,23.3,24.0
0,2019.0,2.0,1.0,18.2,30.7,23.5,23.5,24.0
1,2019.0,2.0,2.0,17.8,31.0,23.4,23.4,24.0
2,2019.0,2.0,3.0,18.5,30.2,23.2,23.2,24.0
