Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,14.6,33.8,24.1,25.4,20.0
2020.0,1.0,2.0,13.5,34.3,23.0,25.2,20.0
2020.0,1.0,3.0,14.6,32.3,23.9,25.2,20.0
2020.0,1.0,4.0,16.8,30.3,22.8,23.3,20.0
2020.0,1.0,5.0,10.7,22.8,16.9,17.2,21.0
2020.0,1.0,6.0,10.1,24.4,16.9,17.9,21.0
2020.0,1.0,7.0,11.3,25.7,17.4,18.4,21.0
2020.0,1.0,8.0,12.8,18.1,15.0,14.7,20.0
2020.0,1.0,9.0,10.0,22.0,14.5,15.9,21.0
2020.0,1.0,10.0,9.9,27.7,17.2,18.7,21.0
2020.0,1.0,11.0,10.6,31.2,18.9,20.7,21.0
2020.0,1.0,12.0,13.1,33.5,21.6,23.7,20.0
2020.0,1.0,13.0,14.3,30.3,21.6,22.5,20.0
2020.0,1.0,14.0,13.0,27.3,19.3,20.6,20.0
2020.0,1.0,15.0,9.5,23.1,16.0,16.5,21.0
2020.0,1.0,16.0,10.1,29.8,17.4,19.2,21.0
2020.0,1.0,17.0,11.8,33.5,21.3,23.6,20.0
2020.0,1.0,18.0,16.3,35.9,24.6,26.3,20.0
2020.0,1.0,19.0,12.7,33.0,22.5,24.2,20.0
2020.0,1.0,20.0,12.7,32.6,21.3,23.1,20.0
2020.0,1.0,21.0,14.1,35.1,22.4,24.6,20.0
2020.0,1.0,22.0,17.8,35.3,25.7,26.4,20.0
2020.0,1.0,23.0,12.5,32.1,19.7,21.4,21.0
2020.0,1.0,24.0,13.1,32.6,22.8,24.2,20.0
2020.0,1.0,25.0,13.6,32.9,22.2,24.1,20.0
2020.0,1.0,26.0,16.4,30.6,22.8,24.1,20.0
2020.0,1.0,27.0,15.0,33.7,23.1,25.0,20.0
2020.0,1.0,28.0,16.1,25.2,21.8,21.9,20.0
2020.0,1.0,29.0,10.3,27.8,17.1,18.5,21.0
2020.0,1.0,30.0,10.1,32.3,19.3,20.0,19.0
2020.0,1.0,31.0,13.0,32.4,21.5,23.2,19.0
2020.0,2.0,1.0,14.5,30.0,22.8,23.2,20.0
2020.0,2.0,2.0,11.0,30.0,18.7,20.2,21.0
2020.0,2.0,3.0,9.9,26.8,17.9,19.0,21.0
2020.0,2.0,4.0,12.5,25.0,17.0,18.5,21.0
2020.0,2.0,5.0,9.3,24.8,16.0,17.6,21.0
2020.0,2.0,6.0,10.0,27.4,16.3,18.5,21.0
2020.0,2.0,7.0,9.1,31.5,18.3,20.3,21.0
2020.0,2.0,8.0,12.2,36.5,21.6,24.2,20.0
2020.0,2.0,9.0,17.0,36.9,25.2,27.3,20.0
2020.0,2.0,10.0,16.2,36.5,24.6,26.4,20.0
2020.0,2.0,11.0,13.9,34.0,22.8,24.7,20.0
2020.0,2.0,12.0,14.0,25.4,20.3,20.3,20.0
2020.0,2.0,13.0,9.8,26.9,16.8,18.4,21.0
2020.0,2.0,14.0,9.0,29.1,17.3,19.0,21.0
2020.0,2.0,15.0,12.9,31.4,20.3,22.2,20.0
2020.0,2.0,16.0,12.5,30.5,20.4,22.1,20.0
2020.0,2.0,17.0,12.1,24.5,17.8,19.0,19.0
2020.0,2.0,18.0,10.7,28.7,17.0,19.3,20.0
2020.0,2.0,19.0,12.5,29.0,18.4,20.0,20.0
2020.0,2.0,20.0,11.3,36.7,19.7,22.6,21.0
2020.0,2.0,21.0,10.8,35.7,22.5,25.9,19.0
2020.0,2.0,22.0,10.1,30.4,18.7,21.4,19.0
2020.0,2.0,23.0,10.1,27.7,18.4,20.1,19.0
2020.0,2.0,24.0,12.2,24.2,17.3,18.1,20.0
2020.0,2.0,25.0,10.1,28.2,16.8,18.5,21.0
2020.0,2.0,26.0,10.9,29.8,18.3,20.7,19.0
2020.0,2.0,27.0,12.5,31.2,19.5,22.0,19.0
2020.0,2.0,28.0,14.6,33.1,21.9,24.4,19.0
2020.0,2.0,29.0,14.4,37.1,22.0,25.4,19.0
2021.0,1.0,1.0,11.4,34.2,21.8,21.8,24.0
2021.0,1.0,2.0,12.9,32.6,22.0,22.0,24.0
2021.0,1.0,3.0,12.4,31.2,21.4,21.4,24.0
2021.0,1.0,4.0,10.4,31.6,19.9,19.9,24.0
2021.0,1.0,5.0,12.9,35.2,22.1,22.1,24.0
2021.0,1.0,6.0,13.3,34.8,22.6,22.6,24.0
2021.0,1.0,7.0,14.5,31.3,21.6,21.6,24.0
2021.0,1.0,8.0,10.5,31.5,21.0,20.3,23.0
2021.0,1.0,9.0,9.3,25.5,18.2,18.2,24.0
2021.0,1.0,10.0,8.6,22.8,15.0,15.0,24.0
2021.0,1.0,11.0,11.3,22.4,16.1,16.1,24.0
2021.0,1.0,12.0,6.3,29.6,16.5,16.5,24.0
2021.0,1.0,13.0,8.9,31.9,19.6,19.6,24.0
2021.0,1.0,14.0,9.7,27.8,19.1,19.1,24.0
2021.0,1.0,15.0,9.7,26.5,17.9,17.9,24.0
2021.0,1.0,16.0,9.9,28.4,18.3,18.3,24.0
2021.0,1.0,17.0,11.0,32.5,20.3,20.3,24.0
2021.0,1.0,18.0,12.8,36.1,22.6,22.6,24.0
2021.0,1.0,19.0,14.3,38.0,24.1,24.0,21.0
2021.0,1.0,20.0,15.2,38.3,25.7,25.7,22.0
2021.0,1.0,21.0,14.3,28.1,21.2,20.8,17.0
2021.0,1.0,22.0,15.7,39.3,27.5,31.3,13.0
2021.0,1.0,23.0,15.8,36.9,25.3,25.3,24.0
2021.0,1.0,24.0,13.2,35.7,23.8,23.8,24.0
2021.0,1.0,25.0,9.9,31.5,20.4,20.4,24.0
2021.0,1.0,26.0,10.5,29.5,19.7,19.7,24.0
2021.0,1.0,27.0,10.2,28.0,18.3,18.1,23.0
2021.0,1.0,28.0,11.4,20.0,16.6,16.6,24.0
2021.0,1.0,29.0,15.2,21.2,17.2,17.2,24.0
2021.0,1.0,30.0,13.3,25.2,19.3,18.0,22.0
2021.0,1.0,31.0,13.5,25.7,17.7,17.7,24.0
2022.0,7.0,1.0,4.6,12.5,9.1,9.2,23.0
2022.0,7.0,2.0,2.8,9.3,5.6,5.7,23.0
2022.0,7.0,3.0,0.9,8.7,4.6,4.6,24.0
2022.0,7.0,4.0,4.3,11.4,7.6,7.6,24.0
2022.0,7.0,5.0,7.9,8.9,8.3,8.3,24.0
2022.0,7.0,6.0,5.5,9.0,7.7,7.7,24.0
2022.0,7.0,7.0,2.2,13.1,6.7,6.7,24.0
2022.0,7.0,8.0,-1.3,11.5,4.0,4.3,23.0
2022.0,7.0,9.0,6.7,10.6,8.7,9.2,23.0
2022.0,7.0,10.0,4.6,10.5,6.7,6.7,24.0
2022.0,7.0,11.0,4.7,10.4,6.7,6.7,24.0
2022.0,7.0,12.0,6.8,8.3,7.5,7.5,24.0
2022.0,7.0,13.0,2.1,7.0,4.5,6.5,15.0
2022.0,7.0,14.0,1.7,4.7,2.5,2.8,23.0
2022.0,7.0,15.0,0.7,7.2,3.8,3.8,24.0
2022.0,7.0,16.0,1.8,9.3,5.1,5.1,24.0
2022.0,7.0,17.0,5.1,7.3,6.3,6.3,24.0
2022.0,7.0,18.0,0.7,12.7,5.9,5.9,24.0
2022.0,7.0,19.0,-1.2,15.2,4.1,4.1,24.0
2022.0,7.0,20.0,-0.3,12.4,5.7,5.7,24.0
2022.0,7.0,21.0,9.2,12.3,10.4,10.5,22.0
2022.0,7.0,22.0,9.4,16.2,11.8,11.8,24.0
2022.0,7.0,23.0,9.9,12.3,10.6,10.6,24.0
