,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,2.0,1.0,8.6,20.6,14.8,15.1,16.0
1,2021.0,2.0,2.0,8.1,13.4,12.7,12.4,22.0
2,2021.0,2.0,3.0,10.2,19.5,14.8,13.1,18.0
3,2021.0,2.0,4.0,10.7,16.8,12.5,13.0,18.0
4,2021.0,2.0,5.0,12.4,14.1,13.4,13.9,17.0
5,2021.0,2.0,6.0,12.6,17.4,15.0,14.4,13.0
6,2021.0,2.0,7.0,13.1,19.6,16.4,15.3,20.0
7,2021.0,2.0,8.0,8.0,20.1,13.9,13.8,21.0
8,2021.0,2.0,9.0,10.0,19.4,14.4,14.1,22.0
9,2021.0,2.0,10.0,12.3,17.8,13.3,14.0,14.0
10,2021.0,2.0,11.0,14.0,18.6,16.3,15.2,12.0
11,2021.0,2.0,12.0,11.5,20.1,15.8,15.9,14.0
12,2021.0,2.0,13.0,12.9,18.0,15.4,14.7,19.0
13,2021.0,2.0,14.0,13.4,19.5,16.4,14.6,16.0
14,2021.0,2.0,15.0,12.8,17.4,15.1,14.2,15.0
15,2021.0,2.0,16.0,12.4,16.0,14.2,13.6,10.0
16,2021.0,2.0,17.0,10.0,18.4,13.8,14.5,18.0
17,2021.0,2.0,18.0,6.5,19.9,12.6,14.3,15.0
18,2021.0,2.0,19.0,9.2,23.1,16.2,16.1,18.0
19,2021.0,2.0,20.0,7.1,23.8,15.2,15.8,22.0
20,2021.0,2.0,21.0,3.9,20.7,11.9,14.3,19.0
21,2021.0,2.0,22.0,5.9,21.8,13.8,14.5,21.0
22,2021.0,2.0,23.0,8.6,25.9,17.4,16.5,20.0
23,2021.0,2.0,24.0,7.9,20.6,12.8,12.5,17.0
24,2021.0,2.0,25.0,11.3,14.5,12.9,12.8,22.0
25,2021.0,2.0,26.0,9.9,20.7,13.3,14.3,22.0
26,2021.0,2.0,27.0,8.1,13.7,13.4,13.7,22.0
27,2021.0,2.0,28.0,7.5,25.4,16.4,15.7,23.0
0,2021.0,3.0,1.0,9.2,22.4,14.7,14.8,22.0
1,2021.0,3.0,2.0,11.6,15.9,12.4,12.6,18.0
2,2021.0,3.0,3.0,12.0,20.8,16.4,15.5,15.0
3,2021.0,3.0,4.0,9.2,14.1,11.7,15.8,21.0
4,2021.0,3.0,5.0,10.0,13.6,11.8,12.6,20.0
5,2021.0,3.0,6.0,11.7,17.7,14.7,14.2,15.0
6,2021.0,3.0,7.0,7.6,26.4,15.8,16.5,23.0
7,2021.0,3.0,8.0,9.8,26.2,18.0,19.4,17.0
8,2021.0,3.0,9.0,7.8,16.6,11.8,11.8,24.0
9,2021.0,3.0,10.0,10.4,16.4,13.1,13.4,21.0
10,2021.0,3.0,11.0,8.6,22.2,14.6,15.9,20.0
11,2021.0,3.0,12.0,6.4,20.9,13.4,13.6,21.0
12,2021.0,3.0,13.0,7.1,16.7,11.7,11.4,22.0
13,2021.0,3.0,14.0,9.9,12.5,12.7,12.6,23.0
14,2021.0,3.0,15.0,12.0,13.4,12.7,13.9,15.0
15,2021.0,3.0,16.0,12.3,19.0,15.7,14.8,23.0
16,2021.0,3.0,17.0,7.8,19.4,12.7,12.7,20.0
17,2021.0,3.0,18.0,9.9,16.9,13.4,13.0,22.0
18,2021.0,3.0,19.0,8.8,18.5,13.7,12.1,21.0
19,2021.0,3.0,20.0,10.7,19.9,15.1,15.4,20.0
20,2021.0,3.0,21.0,5.9,19.8,11.7,11.9,19.0
21,2021.0,3.0,22.0,9.9,14.8,14.7,14.8,20.0
22,2021.0,3.0,23.0,7.7,21.1,14.4,13.8,22.0
23,2021.0,3.0,24.0,6.5,20.6,12.4,12.4,23.0
24,2021.0,3.0,25.0,5.7,18.4,12.0,11.3,21.0
25,2021.0,3.0,26.0,4.0,23.8,11.7,12.9,22.0
26,2021.0,3.0,27.0,7.4,26.2,17.0,17.4,22.0
27,2021.0,3.0,28.0,7.5,20.8,14.1,12.1,21.0
28,2021.0,3.0,29.0,8.8,10.5,11.4,11.3,23.0
29,2021.0,3.0,30.0,10.2,13.5,11.8,11.4,14.0
30,2021.0,3.0,31.0,8.0,17.1,11.6,11.0,19.0
0,2021.0,4.0,1.0,8.7,10.8,9.8,9.8,16.0
1,2021.0,4.0,2.0,5.6,19.4,12.5,12.5,23.0
2,2021.0,4.0,3.0,5.3,20.0,10.6,12.0,21.0
3,2021.0,4.0,4.0,6.8,11.3,10.2,10.3,22.0
4,2021.0,4.0,5.0,12.7,16.8,14.7,14.3,19.0
5,2021.0,4.0,6.0,11.3,18.0,14.3,14.5,23.0
6,2021.0,4.0,7.0,10.4,18.9,14.6,14.2,17.0
7,2021.0,4.0,8.0,6.7,18.3,12.5,11.4,16.0
8,2021.0,4.0,9.0,5.2,16.6,10.6,10.8,18.0
9,2021.0,4.0,10.0,3.4,17.1,10.3,10.4,17.0
10,2021.0,4.0,11.0,6.6,27.2,15.2,16.3,21.0
11,2021.0,4.0,12.0,7.2,25.4,14.0,14.6,22.0
12,2021.0,4.0,13.0,7.0,22.8,13.1,12.8,23.0
13,2021.0,4.0,14.0,6.0,11.2,8.6,12.2,21.0
14,2021.0,4.0,15.0,7.1,22.7,14.9,14.0,17.0
15,2021.0,4.0,16.0,6.3,21.1,11.6,13.3,18.0
16,2021.0,4.0,17.0,6.7,14.4,11.3,11.4,23.0
17,2021.0,4.0,18.0,9.2,17.1,13.2,12.7,20.0
18,2021.0,4.0,19.0,11.7,16.2,14.0,10.9,20.0
19,2021.0,4.0,20.0,11.8,16.2,14.0,13.4,17.0
20,2021.0,4.0,21.0,12.1,14.7,13.4,13.5,16.0
21,2021.0,4.0,22.0,7.1,13.2,10.8,11.0,19.0
22,2021.0,4.0,23.0,6.0,17.2,11.6,11.0,21.0
23,2021.0,4.0,24.0,5.5,19.6,11.5,11.6,22.0
24,2021.0,4.0,25.0,5.1,20.6,12.9,12.0,18.0
25,2021.0,4.0,26.0,5.7,18.9,11.8,11.6,22.0
26,2021.0,4.0,27.0,3.7,17.8,10.7,9.3,20.0
27,2021.0,4.0,28.0,5.7,22.3,10.7,12.2,23.0
28,2021.0,4.0,29.0,6.3,12.9,9.6,9.5,18.0
29,2021.0,4.0,30.0,11.4,15.7,13.5,13.5,18.0
0,2021.0,5.0,1.0,11.3,12.6,12.0,12.6,19.0
1,2021.0,5.0,2.0,12.0,13.4,12.3,12.4,18.0
2,2021.0,5.0,3.0,10.4,13.7,11.6,11.4,20.0
3,2021.0,5.0,4.0,6.1,17.3,11.0,11.5,19.0
4,2021.0,5.0,5.0,7.6,18.7,11.6,12.1,23.0
5,2021.0,5.0,6.0,5.9,19.1,11.3,11.3,19.0
6,2021.0,5.0,7.0,6.3,14.4,10.8,10.2,22.0
7,2021.0,5.0,8.0,8.8,15.9,12.6,12.3,22.0
8,2021.0,5.0,9.0,5.9,19.0,11.6,11.8,23.0
9,2021.0,5.0,10.0,1.4,16.6,7.5,7.7,20.0
10,2021.0,5.0,11.0,1.5,17.3,9.4,7.6,20.0
11,2021.0,5.0,12.0,1.9,20.0,10.9,8.9,20.0
12,2021.0,5.0,13.0,4.9,15.4,10.1,9.6,22.0
