,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,14.9,22.4,17.2,17.2,24.0
1,2020.0,1.0,2.0,15.1,22.3,17.3,17.3,24.0
2,2020.0,1.0,3.0,15.9,22.1,17.8,17.8,24.0
3,2020.0,1.0,4.0,15.0,23.5,17.8,17.8,24.0
4,2020.0,1.0,5.0,14.2,19.7,16.4,16.4,24.0
5,2020.0,1.0,6.0,12.2,22.3,16.7,16.7,24.0
6,2020.0,1.0,7.0,12.0,23.9,17.8,17.8,24.0
7,2020.0,1.0,8.0,13.2,23.9,17.8,17.8,24.0
8,2020.0,1.0,9.0,11.6,24.2,17.8,17.8,24.0
9,2020.0,1.0,10.0,10.8,22.5,17.1,17.1,24.0
10,2020.0,1.0,11.0,10.3,22.1,16.5,16.5,24.0
11,2020.0,1.0,12.0,13.8,22.9,17.1,17.1,24.0
12,2020.0,1.0,13.0,15.4,20.2,17.1,17.1,24.0
13,2020.0,1.0,14.0,14.4,20.7,16.6,16.6,24.0
14,2020.0,1.0,15.0,12.0,21.9,16.5,16.7,23.0
15,2020.0,1.0,16.0,9.5,22.9,16.2,17.0,21.0
16,2020.0,1.0,17.0,12.7,24.0,17.8,17.8,24.0
17,2020.0,1.0,18.0,14.2,26.9,18.8,18.8,24.0
18,2020.0,1.0,19.0,16.4,24.0,18.9,18.9,24.0
19,2020.0,1.0,20.0,16.3,23.5,18.7,18.7,24.0
20,2020.0,1.0,21.0,15.0,22.5,17.6,17.6,24.0
21,2020.0,1.0,22.0,16.3,24.6,19.5,19.5,24.0
22,2020.0,1.0,23.0,13.7,26.2,20.0,20.9,19.0
23,2020.0,1.0,24.0,15.4,23.8,19.7,19.7,24.0
24,2020.0,1.0,25.0,16.3,24.3,19.6,19.6,24.0
25,2020.0,1.0,26.0,16.1,25.3,20.3,20.3,24.0
26,2020.0,1.0,27.0,18.0,25.6,20.7,20.7,24.0
27,2020.0,1.0,28.0,17.7,25.1,19.7,19.7,24.0
28,2020.0,1.0,29.0,16.9,22.6,19.0,19.0,24.0
29,2020.0,1.0,30.0,14.0,18.3,16.1,17.4,18.0
30,2020.0,1.0,31.0,15.4,23.6,19.5,19.2,23.0
0,2020.0,2.0,1.0,14.7,24.2,18.4,18.4,24.0
1,2020.0,2.0,2.0,17.2,24.4,19.8,19.8,24.0
2,2020.0,2.0,3.0,15.6,25.3,19.9,19.9,24.0
3,2020.0,2.0,4.0,12.4,24.8,18.8,18.8,24.0
4,2020.0,2.0,5.0,11.3,21.7,17.1,17.1,24.0
5,2020.0,2.0,6.0,10.0,22.9,16.4,16.4,24.0
6,2020.0,2.0,7.0,10.6,22.3,16.4,16.4,24.0
7,2020.0,2.0,8.0,10.9,22.4,16.7,16.7,24.0
8,2020.0,2.0,9.0,14.7,23.0,17.9,17.9,24.0
9,2020.0,2.0,10.0,12.2,24.3,17.5,17.5,24.0
