,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,5.0,1.0,9.0,13.8,11.4,12.5,20.0
1,2021.0,5.0,2.0,8.5,20.4,14.4,12.3,19.0
2,2021.0,5.0,3.0,5.9,19.6,11.2,11.4,23.0
3,2021.0,5.0,4.0,5.0,12.5,10.4,10.0,20.0
4,2021.0,5.0,5.0,4.2,11.0,7.6,11.5,21.0
5,2021.0,5.0,6.0,2.8,11.4,7.1,10.8,20.0
6,2021.0,5.0,7.0,6.3,18.3,12.3,11.3,22.0
7,2021.0,5.0,8.0,6.6,14.8,11.7,11.0,16.0
8,2021.0,5.0,9.0,3.9,21.1,12.5,11.8,21.0
9,2021.0,5.0,10.0,0.4,22.5,11.5,10.6,21.0
10,2021.0,5.0,11.0,-0.1,24.6,8.8,9.9,22.0
11,2021.0,5.0,12.0,0.7,24.7,10.7,10.7,21.0
12,2021.0,5.0,13.0,3.7,18.6,9.3,9.5,22.0
13,2021.0,5.0,14.0,6.1,12.3,12.6,12.6,24.0
14,2021.0,5.0,15.0,7.9,19.1,13.5,12.0,19.0
15,2021.0,5.0,16.0,2.3,20.7,11.5,9.7,23.0
16,2021.0,5.0,17.0,3.3,26.0,13.3,12.0,22.0
17,2021.0,5.0,18.0,6.8,12.4,10.8,10.3,19.0
18,2021.0,5.0,19.0,9.9,16.3,13.1,12.7,20.0
19,2021.0,5.0,20.0,5.3,11.8,9.7,8.7,20.0
20,2021.0,5.0,21.0,6.2,15.7,10.9,9.5,21.0
21,2021.0,5.0,22.0,-0.1,18.1,7.1,6.3,18.0
22,2021.0,5.0,23.0,-1.8,19.4,6.3,6.0,22.0
23,2021.0,5.0,24.0,0.1,20.5,8.4,9.0,22.0
24,2021.0,5.0,25.0,1.1,21.9,11.5,9.2,21.0
25,2021.0,5.0,26.0,0.6,22.6,9.6,9.3,21.0
26,2021.0,5.0,27.0,0.8,21.4,8.0,9.4,22.0
27,2021.0,5.0,28.0,4.1,19.1,11.6,11.6,20.0
28,2021.0,5.0,29.0,4.3,13.9,10.6,10.7,21.0
29,2021.0,5.0,30.0,0.8,19.1,10.0,7.9,21.0
30,2021.0,5.0,31.0,5.7,11.0,12.8,12.8,21.0
0,2021.0,6.0,1.0,12.4,18.1,15.3,14.9,19.0
1,2021.0,6.0,2.0,6.2,13.0,13.2,13.6,20.0
2,2021.0,6.0,3.0,5.1,11.7,8.4,11.8,22.0
3,2021.0,6.0,4.0,7.1,15.6,11.4,11.2,16.0
4,2021.0,6.0,5.0,4.0,13.6,11.4,11.4,21.0
5,2021.0,6.0,6.0,6.0,10.0,8.0,9.3,18.0
6,2021.0,6.0,7.0,8.5,21.2,14.9,14.7,11.0
7,2021.0,6.0,8.0,1.9,21.6,9.0,10.1,23.0
8,2021.0,6.0,9.0,4.8,15.7,9.0,9.0,20.0
9,2021.0,6.0,10.0,4.4,18.7,10.1,10.8,21.0
10,2021.0,6.0,11.0,0.7,19.9,7.3,7.1,21.0
11,2021.0,6.0,12.0,2.2,22.8,12.5,9.3,20.0
12,2021.0,6.0,13.0,0.7,14.9,6.9,6.5,21.0
13,2021.0,6.0,14.0,0.7,15.9,7.0,6.4,19.0
14,2021.0,6.0,15.0,3.7,8.6,8.3,8.4,22.0
15,2021.0,6.0,16.0,5.1,18.6,11.9,10.8,16.0
16,2021.0,6.0,17.0,0.9,17.3,7.9,7.4,23.0
17,2021.0,6.0,18.0,-0.1,12.2,4.9,4.7,20.0
18,2021.0,6.0,19.0,5.6,17.3,11.4,10.9,14.0
19,2021.0,6.0,20.0,1.7,15.1,6.8,6.0,19.0
20,2021.0,6.0,21.0,0.2,19.3,6.6,7.5,22.0
21,2021.0,6.0,22.0,2.4,16.6,9.5,7.7,21.0
22,2021.0,6.0,23.0,6.3,12.5,9.1,9.1,24.0
23,2021.0,6.0,24.0,2.5,12.9,7.7,7.6,19.0
24,2021.0,6.0,25.0,6.8,9.5,8.2,8.3,22.0
25,2021.0,6.0,26.0,1.2,9.8,5.5,5.6,18.0
26,2021.0,6.0,27.0,-3.3,12.2,2.9,2.8,20.0
27,2021.0,6.0,28.0,-2.9,18.9,4.0,3.1,22.0
28,2021.0,6.0,29.0,-0.5,20.8,6.0,7.2,21.0
29,2021.0,6.0,30.0,3.0,10.5,5.8,5.6,20.0
0,2022.0,2.0,1.0,9.8,28.6,19.2,19.9,21.0
