,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,12.2,30.3,19.7,19.7,24.0
1,2020.0,1.0,2.0,10.1,27.6,18.2,18.2,24.0
2,2020.0,1.0,3.0,10.2,29.2,18.2,18.2,24.0
3,2020.0,1.0,4.0,12.3,28.6,19.7,19.7,24.0
4,2020.0,1.0,5.0,13.0,21.9,16.4,16.4,24.0
5,2020.0,1.0,6.0,11.1,28.1,18.1,18.1,24.0
6,2020.0,1.0,7.0,12.4,29.6,20.1,20.1,24.0
7,2020.0,1.0,8.0,10.2,26.4,18.1,18.1,24.0
8,2020.0,1.0,9.0,10.9,31.2,19.5,19.5,24.0
9,2020.0,1.0,10.0,11.3,33.9,20.9,20.9,24.0
10,2020.0,1.0,11.0,11.7,33.1,21.3,21.3,24.0
11,2020.0,1.0,12.0,12.2,33.0,20.9,20.9,24.0
12,2020.0,1.0,13.0,10.8,32.4,20.2,20.2,24.0
13,2020.0,1.0,14.0,11.2,29.1,18.9,18.9,24.0
14,2020.0,1.0,15.0,13.8,34.0,22.1,22.1,24.0
15,2020.0,1.0,16.0,11.8,33.9,21.6,21.6,24.0
16,2020.0,1.0,17.0,13.1,32.6,21.7,21.7,24.0
17,2020.0,1.0,18.0,15.2,32.7,22.7,22.7,24.0
18,2020.0,1.0,19.0,13.7,30.4,20.8,20.8,24.0
19,2020.0,1.0,20.0,13.3,33.2,21.5,21.5,24.0
20,2020.0,1.0,21.0,13.4,28.9,20.6,20.6,24.0
21,2020.0,1.0,22.0,12.1,30.9,19.8,19.8,24.0
22,2020.0,1.0,23.0,13.2,31.1,20.7,20.7,24.0
23,2020.0,1.0,24.0,13.9,32.9,22.2,22.2,24.0
24,2020.0,1.0,25.0,14.8,35.0,23.3,23.3,24.0
25,2020.0,1.0,26.0,14.6,35.7,23.6,23.6,24.0
26,2020.0,1.0,27.0,14.1,34.9,23.2,23.2,24.0
27,2020.0,1.0,28.0,14.2,32.7,22.1,22.1,24.0
28,2020.0,1.0,29.0,13.8,31.0,20.4,20.4,24.0
29,2020.0,1.0,30.0,12.9,33.5,21.0,21.0,24.0
30,2020.0,1.0,31.0,13.7,31.8,21.5,21.5,24.0
0,2020.0,2.0,1.0,13.4,32.3,21.3,21.3,24.0
1,2020.0,2.0,2.0,14.3,32.7,21.6,21.6,24.0
2,2020.0,2.0,3.0,13.1,32.4,21.3,21.3,24.0
3,2020.0,2.0,4.0,11.7,30.7,20.3,20.3,24.0
4,2020.0,2.0,5.0,11.6,26.9,18.8,18.8,24.0
5,2020.0,2.0,6.0,9.6,30.1,18.1,18.1,24.0
6,2020.0,2.0,7.0,11.0,34.2,20.8,20.8,24.0
7,2020.0,2.0,8.0,13.7,33.3,22.2,22.2,24.0
8,2020.0,2.0,9.0,11.6,29.5,20.0,20.0,24.0
9,2020.0,2.0,10.0,11.5,28.5,19.6,19.6,24.0
10,2020.0,2.0,11.0,12.3,29.1,19.8,19.8,24.0
11,2020.0,2.0,12.0,12.3,30.0,19.6,19.6,24.0
12,2020.0,2.0,13.0,12.9,31.1,20.3,20.3,24.0
13,2020.0,2.0,14.0,13.0,32.8,21.9,21.9,24.0
14,2020.0,2.0,15.0,12.5,33.1,21.2,21.2,24.0
15,2020.0,2.0,16.0,12.2,31.1,20.1,20.1,24.0
16,2020.0,2.0,17.0,11.3,31.3,19.6,19.6,24.0
17,2020.0,2.0,18.0,15.2,35.3,23.4,23.4,24.0
18,2020.0,2.0,19.0,12.7,31.8,21.6,21.6,24.0
19,2020.0,2.0,20.0,13.2,29.2,20.5,20.5,24.0
20,2020.0,2.0,21.0,10.9,28.9,18.1,18.1,24.0
21,2020.0,2.0,22.0,10.2,28.3,18.5,18.5,24.0
22,2020.0,2.0,23.0,9.9,29.4,18.4,18.4,24.0
23,2020.0,2.0,24.0,9.6,27.8,16.9,16.9,24.0
24,2020.0,2.0,25.0,9.6,31.8,19.3,19.3,24.0
25,2020.0,2.0,26.0,13.8,34.7,22.7,22.7,24.0
26,2020.0,2.0,27.0,11.4,31.0,20.0,20.0,24.0
27,2020.0,2.0,28.0,11.2,33.2,20.8,20.8,24.0
28,2020.0,2.0,29.0,11.9,29.3,19.6,19.6,24.0
0,2020.0,4.0,1.0,11.2,31.1,19.2,19.2,24.0
1,2020.0,4.0,2.0,14.3,31.6,22.1,22.1,24.0
2,2020.0,4.0,3.0,9.2,27.2,15.8,16.4,22.0
3,2020.0,4.0,4.0,9.1,25.6,15.9,17.0,22.0
4,2020.0,4.0,5.0,11.1,26.0,18.6,17.2,21.0
5,2020.0,4.0,6.0,11.9,31.8,19.6,19.9,23.0
6,2020.0,4.0,7.0,13.2,31.2,19.9,21.0,21.0
7,2020.0,4.0,8.0,9.8,22.9,15.8,16.8,21.0
8,2020.0,4.0,9.0,13.6,24.6,19.1,16.8,21.0
9,2020.0,4.0,10.0,12.1,23.9,16.6,16.6,23.0
10,2020.0,4.0,11.0,9.4,23.7,14.5,15.5,21.0
11,2020.0,4.0,12.0,11.2,19.1,12.8,12.7,19.0
12,2020.0,4.0,13.0,9.4,26.3,14.9,16.5,21.0
13,2020.0,4.0,14.0,9.4,28.1,16.3,17.9,21.0
