Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,6.0,1.0,12.5,16.3,14.3,14.3,23.0
2021.0,6.0,2.0,8.4,20.9,14.6,14.0,18.0
2021.0,6.0,3.0,8.9,21.8,15.3,13.6,20.0
2021.0,6.0,4.0,8.3,13.1,12.0,12.0,18.0
2021.0,6.0,5.0,3.9,16.8,10.3,9.3,19.0
2021.0,6.0,6.0,5.6,14.5,9.0,9.0,20.0
2021.0,6.0,7.0,7.0,16.2,10.9,10.5,23.0
2021.0,6.0,8.0,3.3,16.6,10.0,8.5,23.0
2021.0,6.0,9.0,7.8,14.5,11.8,12.2,22.0
2021.0,6.0,10.0,7.1,18.6,12.9,11.3,19.0
2021.0,6.0,11.0,5.5,22.6,12.0,11.8,21.0
2021.0,6.0,12.0,4.4,15.1,9.8,9.3,22.0
2021.0,6.0,13.0,8.6,15.8,10.8,11.2,21.0
2021.0,6.0,14.0,7.3,12.4,11.4,11.2,21.0
2021.0,6.0,15.0,7.0,16.2,11.6,11.9,19.0
2021.0,6.0,16.0,9.0,18.6,13.8,13.9,21.0
2021.0,6.0,17.0,4.4,14.2,9.3,8.0,19.0
2021.0,6.0,18.0,8.0,11.2,9.6,8.8,13.0
2021.0,6.0,19.0,2.8,16.1,9.5,9.5,18.0
2021.0,6.0,20.0,2.9,14.6,8.8,7.1,19.0
2021.0,6.0,21.0,2.0,18.8,10.4,8.5,18.0
2021.0,6.0,22.0,6.0,17.9,10.0,10.1,22.0
2021.0,6.0,23.0,11.5,15.3,12.8,12.6,22.0
2021.0,6.0,24.0,7.5,12.6,10.1,10.7,19.0
2021.0,6.0,25.0,7.5,14.4,10.9,11.0,15.0
2021.0,6.0,26.0,1.6,7.7,7.0,7.0,19.0
2021.0,6.0,27.0,-1.2,4.2,1.5,5.4,18.0
2021.0,6.0,28.0,-1.4,16.8,7.7,4.6,21.0
2021.0,6.0,29.0,0.7,15.0,6.4,6.2,22.0
2021.0,6.0,30.0,3.6,13.2,8.4,6.4,17.0
2021.0,11.0,1.0,10.7,13.8,12.3,12.2,23.0
2021.0,11.0,2.0,10.6,18.2,14.4,12.8,23.0
2021.0,11.0,3.0,10.4,17.2,13.8,12.7,23.0
