,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,4.0,1.0,18.6,27.9,23.2,23.2,24.0
1,2020.0,4.0,2.0,17.5,27.4,22.2,22.2,24.0
2,2020.0,4.0,3.0,17.8,26.9,22.3,22.3,24.0
3,2020.0,4.0,4.0,18.4,27.9,23.0,23.0,24.0
4,2020.0,4.0,5.0,16.8,29.1,21.6,23.0,23.0
5,2020.0,4.0,6.0,16.9,29.0,22.5,22.5,24.0
6,2020.0,4.0,7.0,18.4,27.1,22.5,22.5,24.0
7,2020.0,4.0,8.0,16.4,27.8,22.5,22.5,24.0
8,2020.0,4.0,9.0,18.8,28.3,23.1,23.4,23.0
9,2020.0,4.0,10.0,18.9,27.2,22.8,22.8,24.0
10,2020.0,4.0,11.0,20.1,26.3,22.3,22.3,24.0
11,2020.0,4.0,12.0,20.3,21.6,22.6,22.6,24.0
12,2020.0,4.0,13.0,20.4,26.4,23.4,22.5,23.0
13,2020.0,4.0,14.0,16.8,25.8,22.0,22.0,24.0
14,2020.0,4.0,15.0,14.3,29.3,20.8,20.8,24.0
15,2020.0,4.0,16.0,13.9,28.9,20.9,20.9,24.0
16,2020.0,4.0,17.0,13.2,26.3,19.7,19.7,24.0
17,2020.0,4.0,18.0,17.4,24.9,20.8,20.8,24.0
18,2020.0,4.0,19.0,17.6,23.9,20.6,20.6,24.0
19,2020.0,4.0,20.0,12.7,24.9,18.4,18.4,24.0
20,2020.0,4.0,21.0,11.7,24.2,17.6,17.6,24.0
21,2020.0,4.0,22.0,11.4,23.4,17.2,17.2,24.0
22,2020.0,4.0,23.0,14.1,23.3,19.3,19.3,24.0
23,2020.0,4.0,24.0,10.8,25.3,16.6,17.0,23.0
24,2020.0,4.0,25.0,13.3,25.2,17.6,18.4,23.0
25,2020.0,4.0,26.0,15.4,24.4,19.2,19.4,23.0
26,2020.0,4.0,27.0,11.9,23.7,17.1,17.3,23.0
27,2020.0,4.0,28.0,13.3,23.3,18.4,18.7,23.0
28,2020.0,4.0,29.0,12.9,23.3,18.7,18.7,24.0
29,2020.0,4.0,30.0,17.3,23.8,20.3,20.3,24.0
