,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,1.0,1.0,6.2,20.4,13.6,13.8,23.0
1,2021.0,1.0,2.0,5.6,19.9,13.1,13.2,23.0
2,2021.0,1.0,3.0,10.9,19.6,15.1,15.3,22.0
3,2021.0,1.0,4.0,5.0,19.5,12.6,12.6,23.0
4,2021.0,1.0,5.0,5.6,12.7,9.1,9.7,14.0
5,2021.0,1.0,6.0,11.1,19.1,15.1,16.7,11.0
6,2021.0,1.0,7.0,11.3,19.4,15.0,15.0,24.0
7,2021.0,1.0,8.0,3.0,18.5,11.7,11.9,23.0
8,2021.0,1.0,9.0,5.6,19.4,12.5,12.8,23.0
9,2021.0,1.0,10.0,11.4,17.1,14.7,14.5,22.0
10,2021.0,1.0,11.0,8.2,16.1,12.3,12.5,23.0
11,2021.0,1.0,12.0,3.6,17.6,11.2,11.1,23.0
12,2021.0,1.0,13.0,2.1,18.8,11.2,11.3,23.0
13,2021.0,1.0,14.0,7.7,18.1,12.3,12.6,23.0
14,2021.0,1.0,15.0,12.6,18.5,15.2,15.4,23.0
15,2021.0,1.0,16.0,4.8,19.2,13.0,13.0,23.0
16,2021.0,1.0,17.0,5.9,20.2,13.4,13.9,22.0
17,2021.0,1.0,18.0,6.7,16.6,15.0,14.6,21.0
18,2021.0,1.0,19.0,13.8,22.6,18.2,20.4,10.0
19,2021.0,1.0,20.0,9.2,23.6,14.3,14.3,24.0
20,2021.0,1.0,21.0,9.8,22.6,14.9,15.1,23.0
21,2021.0,1.0,22.0,10.2,22.5,15.8,16.0,23.0
22,2021.0,1.0,23.0,11.2,22.9,16.4,16.2,23.0
23,2021.0,1.0,24.0,8.6,19.7,13.9,13.9,22.0
24,2021.0,1.0,25.0,4.6,20.2,12.8,12.8,24.0
25,2021.0,1.0,26.0,4.6,19.1,13.2,13.3,23.0
26,2021.0,1.0,27.0,7.1,19.3,13.4,13.3,23.0
27,2021.0,1.0,28.0,11.3,16.6,13.8,13.7,23.0
28,2021.0,1.0,29.0,13.6,21.8,16.7,16.9,23.0
29,2021.0,1.0,30.0,9.0,20.4,14.6,14.6,23.0
30,2021.0,1.0,31.0,11.6,20.2,15.9,14.7,20.0
0,2021.0,3.0,1.0,9.0,24.8,15.2,15.2,24.0
1,2021.0,3.0,2.0,11.1,20.7,14.2,14.2,24.0
2,2021.0,3.0,3.0,8.6,22.1,14.4,14.4,24.0
3,2021.0,3.0,4.0,10.1,22.7,14.4,15.2,23.0
4,2021.0,3.0,5.0,7.9,24.0,14.2,14.3,23.0
5,2021.0,3.0,6.0,7.1,23.7,14.8,14.8,24.0
6,2021.0,3.0,7.0,13.7,20.5,16.9,16.9,24.0
7,2021.0,3.0,8.0,7.7,22.2,14.6,14.6,24.0
8,2021.0,3.0,9.0,7.6,23.0,14.0,14.1,23.0
9,2021.0,3.0,10.0,13.8,19.2,16.7,16.8,23.0
10,2021.0,3.0,11.0,6.3,20.0,12.8,12.8,24.0
11,2021.0,3.0,12.0,6.6,20.6,13.5,13.5,24.0
12,2021.0,3.0,13.0,4.6,22.0,12.6,12.6,24.0
13,2021.0,3.0,14.0,6.2,20.6,12.3,12.3,24.0
14,2021.0,3.0,15.0,12.1,14.8,13.4,13.4,24.0
15,2021.0,3.0,16.0,10.2,19.6,13.8,13.8,24.0
16,2021.0,3.0,17.0,4.1,26.4,14.4,14.4,24.0
17,2021.0,3.0,18.0,9.0,21.9,15.7,15.7,24.0
18,2021.0,3.0,19.0,9.3,18.6,14.1,14.1,24.0
19,2021.0,3.0,20.0,8.3,22.5,15.1,15.1,24.0
20,2021.0,3.0,21.0,3.3,23.6,13.0,13.0,23.0
21,2021.0,3.0,22.0,9.4,21.2,14.0,14.0,24.0
22,2021.0,3.0,23.0,6.6,19.0,12.2,12.5,23.0
23,2021.0,3.0,24.0,5.0,17.9,11.4,11.4,24.0
24,2021.0,3.0,25.0,-1.0,17.1,8.1,8.1,24.0
25,2021.0,3.0,26.0,4.3,19.8,10.6,10.6,24.0
26,2021.0,3.0,27.0,0.5,19.4,9.7,9.7,24.0
27,2021.0,3.0,28.0,4.0,24.2,14.1,11.6,22.0
28,2021.0,3.0,29.0,2.6,21.6,10.8,10.8,24.0
29,2021.0,3.0,30.0,10.7,17.9,12.9,12.8,23.0
30,2021.0,3.0,31.0,9.9,18.1,12.4,12.4,24.0
0,2021.0,4.0,1.0,10.5,11.8,11.2,11.3,16.0
1,2021.0,4.0,2.0,11.1,19.4,15.3,13.8,23.0
2,2021.0,4.0,3.0,2.8,19.4,10.2,10.2,24.0
3,2021.0,4.0,4.0,4.9,20.3,10.4,10.4,24.0
4,2021.0,4.0,5.0,10.1,19.0,14.3,14.3,24.0
5,2021.0,4.0,6.0,12.9,17.3,14.6,14.6,24.0
6,2021.0,4.0,7.0,9.7,19.5,14.7,14.7,24.0
7,2021.0,4.0,8.0,7.8,17.5,12.4,12.4,24.0
8,2021.0,4.0,9.0,7.9,16.2,11.0,11.0,24.0
9,2021.0,4.0,10.0,2.1,16.1,8.9,8.9,24.0
10,2021.0,4.0,11.0,7.8,19.3,12.2,12.4,23.0
11,2021.0,4.0,12.0,7.1,20.5,12.6,12.9,23.0
12,2021.0,4.0,13.0,8.3,21.4,13.7,13.7,24.0
13,2021.0,4.0,14.0,12.4,20.0,15.2,15.2,24.0
14,2021.0,4.0,15.0,11.2,18.3,13.9,13.9,24.0
15,2021.0,4.0,16.0,4.7,20.1,10.8,10.8,24.0
16,2021.0,4.0,17.0,3.9,20.6,10.7,10.7,24.0
17,2021.0,4.0,18.0,9.5,19.6,14.6,13.8,22.0
18,2021.0,4.0,19.0,13.2,17.1,15.3,15.3,24.0
19,2021.0,4.0,20.0,10.2,16.7,13.8,13.8,24.0
20,2021.0,4.0,21.0,8.2,15.7,11.4,11.5,23.0
21,2021.0,4.0,22.0,5.0,16.6,9.5,9.5,24.0
22,2021.0,4.0,23.0,8.0,15.4,10.8,10.8,24.0
23,2021.0,4.0,24.0,2.2,17.5,9.0,9.5,22.0
24,2021.0,4.0,25.0,4.1,17.8,8.8,9.6,23.0
25,2021.0,4.0,26.0,4.0,17.5,11.1,11.1,24.0
26,2021.0,4.0,27.0,4.8,17.3,10.2,10.2,24.0
27,2021.0,4.0,28.0,11.7,20.8,15.7,15.7,24.0
