,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,1.0,1.0,8.7,32.1,19.7,20.0,23.0
1,2021.0,1.0,2.0,9.3,26.0,17.8,17.6,23.0
2,2021.0,1.0,3.0,8.5,30.8,19.2,20.1,22.0
3,2021.0,1.0,4.0,8.0,29.1,19.0,19.0,23.0
4,2021.0,1.0,5.0,6.9,18.6,12.8,13.0,14.0
5,2021.0,1.0,6.0,18.3,28.4,23.3,24.9,11.0
6,2021.0,1.0,7.0,7.8,29.0,18.3,18.3,24.0
7,2021.0,1.0,8.0,7.8,28.6,17.7,17.7,24.0
8,2021.0,1.0,9.0,4.5,23.2,15.0,15.1,23.0
9,2021.0,1.0,10.0,4.8,23.9,14.5,14.8,23.0
10,2021.0,1.0,11.0,9.8,24.7,16.6,16.9,23.0
11,2021.0,1.0,12.0,3.1,28.2,15.9,15.9,24.0
12,2021.0,1.0,13.0,3.5,28.8,16.0,16.2,23.0
13,2021.0,1.0,14.0,5.0,25.2,15.2,15.0,22.0
14,2021.0,1.0,15.0,7.8,25.3,16.4,16.7,23.0
15,2021.0,1.0,16.0,7.0,30.3,18.1,18.1,24.0
16,2021.0,1.0,17.0,8.6,31.8,19.9,20.6,22.0
17,2021.0,1.0,18.0,11.5,21.3,21.8,21.6,21.0
18,2021.0,1.0,19.0,15.8,28.1,22.0,23.7,10.0
19,2021.0,1.0,20.0,12.1,25.2,17.3,17.3,24.0
20,2021.0,1.0,21.0,11.8,29.9,18.6,19.1,23.0
21,2021.0,1.0,22.0,11.2,32.0,20.2,20.4,23.0
22,2021.0,1.0,23.0,11.2,28.5,18.7,19.1,23.0
23,2021.0,1.0,24.0,12.9,29.6,18.7,19.1,22.0
24,2021.0,1.0,25.0,6.2,30.7,18.3,18.3,24.0
25,2021.0,1.0,26.0,6.1,28.4,17.5,17.8,23.0
26,2021.0,1.0,27.0,5.5,24.4,16.2,16.2,23.0
27,2021.0,1.0,28.0,7.8,24.1,15.9,16.0,23.0
28,2021.0,1.0,29.0,16.2,20.4,18.0,18.1,23.0
29,2021.0,1.0,30.0,15.8,23.0,18.3,18.3,23.0
30,2021.0,1.0,31.0,16.5,25.3,20.9,19.3,20.0
0,2021.0,2.0,1.0,11.3,26.8,18.0,18.1,23.0
1,2021.0,2.0,2.0,12.0,28.7,18.5,18.9,23.0
2,2021.0,2.0,3.0,11.4,27.7,18.6,19.0,23.0
3,2021.0,2.0,4.0,12.3,30.7,18.4,18.4,23.0
4,2021.0,2.0,5.0,13.8,22.9,16.9,17.1,23.0
5,2021.0,2.0,6.0,12.2,19.0,15.8,15.8,23.0
6,2021.0,2.0,7.0,14.6,22.1,16.9,17.1,23.0
7,2021.0,2.0,8.0,8.3,25.2,15.5,15.9,23.0
8,2021.0,2.0,9.0,11.9,31.0,19.3,19.7,23.0
9,2021.0,2.0,10.0,13.5,28.4,18.8,19.0,23.0
10,2021.0,2.0,11.0,15.2,24.4,17.6,17.6,24.0
11,2021.0,2.0,12.0,14.2,25.2,18.5,18.5,24.0
12,2021.0,2.0,13.0,12.8,25.4,17.8,17.8,24.0
13,2021.0,2.0,14.0,10.4,28.1,18.1,18.1,24.0
14,2021.0,2.0,15.0,9.8,24.9,16.9,16.9,24.0
15,2021.0,2.0,16.0,8.8,21.6,15.0,14.8,23.0
16,2021.0,2.0,17.0,12.1,22.1,16.5,16.5,24.0
17,2021.0,2.0,18.0,4.7,23.9,13.7,13.7,24.0
18,2021.0,2.0,19.0,7.4,28.4,17.9,17.9,24.0
19,2021.0,2.0,20.0,3.5,27.2,15.0,15.3,23.0
20,2021.0,2.0,21.0,2.9,26.6,14.0,16.3,20.0
21,2021.0,2.0,22.0,5.1,25.7,15.3,15.3,24.0
22,2021.0,2.0,23.0,5.2,31.9,17.5,17.5,24.0
23,2021.0,2.0,24.0,6.8,32.0,17.5,17.5,24.0
24,2021.0,2.0,25.0,13.0,23.1,18.1,16.2,23.0
25,2021.0,2.0,26.0,12.9,28.4,17.5,17.8,23.0
26,2021.0,2.0,27.0,7.4,30.2,17.7,17.7,24.0
27,2021.0,2.0,28.0,6.3,35.1,18.8,18.8,24.0
0,2021.0,3.0,1.0,9.1,31.3,19.3,19.3,24.0
1,2021.0,3.0,2.0,12.1,26.7,17.4,17.4,24.0
