Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,1.0,1.0,10.4,33.1,20.7,21.1,23.0
2021.0,1.0,2.0,12.7,33.1,21.5,21.5,23.0
2021.0,1.0,3.0,16.1,29.4,22.8,20.7,22.0
2021.0,1.0,4.0,9.6,29.6,18.8,19.0,23.0
2021.0,1.0,5.0,11.7,22.2,17.0,16.2,14.0
2021.0,1.0,6.0,18.4,33.9,26.2,27.6,11.0
2021.0,1.0,7.0,13.1,28.8,20.4,20.4,24.0
2021.0,1.0,8.0,9.4,30.7,18.9,19.3,23.0
2021.0,1.0,9.0,7.3,26.5,18.1,17.9,23.0
2021.0,1.0,10.0,13.5,23.5,18.5,15.0,22.0
2021.0,1.0,11.0,10.5,21.3,14.9,15.3,23.0
2021.0,1.0,12.0,5.6,27.1,15.5,15.9,23.0
2021.0,1.0,13.0,6.3,31.1,18.5,18.9,23.0
2021.0,1.0,14.0,8.9,27.2,18.5,18.5,23.0
2021.0,1.0,15.0,7.1,25.8,17.6,17.4,23.0
2021.0,1.0,16.0,9.6,26.6,17.0,17.3,23.0
2021.0,1.0,17.0,14.7,29.7,22.2,19.8,22.0
2021.0,1.0,18.0,12.9,23.6,21.6,21.1,21.0
2021.0,1.0,19.0,21.5,35.2,28.4,30.0,10.0
2021.0,1.0,20.0,14.7,35.7,24.4,24.6,23.0
2021.0,1.0,21.0,14.0,34.2,23.7,23.8,23.0
2021.0,1.0,22.0,15.5,36.7,24.7,25.0,23.0
2021.0,1.0,23.0,14.6,35.1,24.1,24.2,23.0
2021.0,1.0,24.0,11.3,32.4,22.3,22.4,23.0
2021.0,1.0,25.0,8.9,28.5,19.1,19.1,24.0
2021.0,1.0,26.0,9.8,27.0,18.4,18.5,23.0
2021.0,1.0,27.0,8.5,25.7,17.2,17.3,23.0
2021.0,1.0,28.0,10.7,20.6,16.3,16.3,23.0
2021.0,1.0,29.0,15.2,20.4,17.0,17.0,23.0
2021.0,1.0,30.0,13.8,25.0,17.8,17.9,23.0
2021.0,1.0,31.0,15.1,25.5,20.3,17.7,20.0
2021.0,2.0,1.0,11.7,26.8,16.9,17.3,23.0
2021.0,2.0,2.0,10.4,31.9,19.5,20.2,23.0
2021.0,2.0,3.0,11.2,34.9,22.8,23.0,23.0
2021.0,2.0,4.0,14.4,40.0,26.4,27.0,23.0
2021.0,2.0,5.0,11.9,28.4,19.8,19.6,23.0
2021.0,2.0,6.0,11.8,21.8,15.8,15.5,23.0
2021.0,2.0,7.0,14.5,21.6,17.1,17.2,23.0
2021.0,2.0,8.0,12.0,28.3,18.0,18.6,23.0
2021.0,2.0,9.0,14.7,34.4,22.7,23.2,23.0
2021.0,2.0,10.0,13.8,36.5,25.3,25.3,23.0
2021.0,2.0,11.0,13.7,27.3,19.1,19.1,24.0
2021.0,2.0,12.0,13.1,29.5,19.6,19.6,24.0
2021.0,2.0,13.0,11.9,29.7,20.2,20.2,24.0
2021.0,2.0,14.0,10.8,28.4,19.1,19.1,24.0
2021.0,2.0,15.0,10.8,29.9,19.2,19.7,23.0
2021.0,2.0,16.0,8.0,24.5,17.2,17.2,24.0
2021.0,2.0,17.0,12.9,23.9,17.6,17.6,24.0
2021.0,2.0,18.0,9.9,21.0,15.4,15.4,24.0
2021.0,2.0,19.0,6.6,23.0,14.1,14.1,24.0
2021.0,2.0,20.0,5.4,27.3,15.3,15.8,23.0
2021.0,2.0,21.0,7.3,26.8,16.5,18.6,20.0
2021.0,2.0,22.0,10.2,24.8,17.1,17.1,24.0
2021.0,2.0,23.0,8.6,27.4,17.1,17.1,24.0
2021.0,2.0,24.0,11.2,34.4,20.1,18.0,19.0
2021.0,2.0,25.0,10.2,36.1,22.0,21.2,23.0
2021.0,2.0,26.0,10.3,30.2,18.9,18.9,24.0
2021.0,2.0,27.0,9.8,28.3,18.7,18.7,24.0
2021.0,2.0,28.0,10.3,29.5,19.0,19.0,24.0
2021.0,3.0,1.0,14.8,32.3,21.7,21.7,24.0
2021.0,3.0,2.0,14.5,31.5,22.3,22.3,24.0
2021.0,3.0,3.0,13.9,30.6,21.9,21.9,24.0
2021.0,3.0,4.0,12.9,32.8,21.5,21.5,24.0
2021.0,3.0,5.0,14.7,32.9,23.3,23.3,23.0
2021.0,3.0,6.0,9.7,30.3,19.0,19.0,24.0
2021.0,3.0,7.0,11.8,27.8,20.0,20.0,24.0
2021.0,3.0,8.0,12.2,30.3,20.0,20.0,24.0
2021.0,3.0,9.0,8.8,33.7,19.8,19.8,24.0
2021.0,3.0,10.0,10.7,20.7,15.7,15.7,24.0
2021.0,3.0,11.0,10.0,23.6,16.1,16.1,24.0
2021.0,3.0,12.0,9.4,28.2,17.2,17.2,24.0
2021.0,3.0,13.0,8.3,30.0,18.5,18.5,24.0
2021.0,3.0,14.0,8.2,28.6,17.5,17.5,24.0
2021.0,3.0,15.0,9.1,18.2,13.0,13.0,24.0
2021.0,3.0,16.0,13.7,20.5,15.9,15.9,24.0
2021.0,3.0,17.0,8.4,28.5,17.4,17.4,24.0
2021.0,3.0,18.0,10.1,23.9,16.1,16.1,24.0
2021.0,3.0,19.0,8.2,22.5,14.4,14.4,24.0
2021.0,3.0,20.0,8.3,24.0,16.2,16.2,24.0
2021.0,3.0,21.0,7.4,30.3,16.7,17.2,23.0
2021.0,3.0,22.0,6.3,28.9,16.9,16.9,24.0
2021.0,3.0,23.0,9.5,25.3,17.1,17.1,24.0
2021.0,3.0,24.0,10.3,23.9,15.8,15.8,24.0
2021.0,3.0,25.0,7.9,21.4,13.8,13.8,24.0
2021.0,3.0,26.0,6.0,26.1,14.6,14.6,24.0
2021.0,3.0,27.0,8.9,27.6,17.3,17.3,24.0
2021.0,3.0,28.0,11.6,29.5,20.6,18.1,22.0
2021.0,3.0,29.0,5.9,27.4,15.9,15.9,24.0
2021.0,3.0,30.0,6.9,22.1,12.6,12.6,24.0
2021.0,3.0,31.0,10.2,22.7,15.2,15.2,24.0
2021.0,4.0,1.0,9.8,15.6,12.7,13.0,16.0
2021.0,4.0,2.0,10.8,23.7,17.3,15.9,23.0
2021.0,4.0,3.0,8.7,27.4,15.4,15.4,24.0
2021.0,4.0,4.0,3.3,25.8,13.7,13.7,24.0
2021.0,4.0,5.0,10.3,18.5,14.2,14.2,24.0
2021.0,4.0,6.0,13.3,15.7,14.4,14.4,24.0
2021.0,4.0,7.0,11.8,22.6,15.1,15.1,24.0
2021.0,4.0,8.0,6.2,15.1,11.2,11.2,24.0
2021.0,4.0,9.0,4.8,14.7,9.5,9.5,24.0
2021.0,4.0,10.0,1.9,18.5,9.4,9.4,24.0
2021.0,4.0,11.0,3.2,23.4,11.4,11.9,23.0
2021.0,4.0,12.0,11.4,23.7,16.3,16.3,24.0
2021.0,4.0,13.0,10.8,27.8,17.9,17.9,24.0
2021.0,4.0,14.0,10.1,24.8,15.9,15.9,24.0
2021.0,4.0,15.0,6.9,25.6,15.1,15.1,24.0
2021.0,4.0,16.0,10.7,23.1,15.4,15.4,24.0
2021.0,4.0,17.0,3.2,25.1,13.4,13.4,24.0
2021.0,4.0,18.0,10.8,19.8,14.6,14.5,23.0
2021.0,4.0,19.0,7.4,22.9,13.9,13.9,24.0
2021.0,4.0,20.0,10.5,20.8,15.0,15.0,24.0
2021.0,4.0,21.0,10.9,15.9,12.8,12.8,24.0
2021.0,4.0,22.0,9.6,19.1,13.2,13.2,24.0
2021.0,4.0,23.0,5.0,20.9,11.0,11.0,24.0
2021.0,4.0,24.0,9.2,23.5,16.3,15.6,14.0
2021.0,4.0,25.0,7.0,21.8,13.6,13.6,24.0
2021.0,4.0,26.0,10.0,21.2,14.3,14.3,24.0
2021.0,4.0,27.0,5.7,22.3,12.5,12.5,24.0
2021.0,4.0,28.0,4.7,23.4,13.4,13.4,24.0
2021.0,4.0,29.0,1.4,21.2,11.8,11.8,24.0
2021.0,4.0,30.0,10.0,15.4,12.3,12.3,24.0
2021.0,6.0,1.0,12.6,15.9,13.9,13.9,24.0
2021.0,6.0,2.0,12.5,15.3,13.9,13.8,20.0
2021.0,6.0,3.0,14.2,16.8,15.5,14.6,14.0
2021.0,6.0,4.0,9.1,14.7,11.9,13.0,18.0
2021.0,6.0,5.0,0.3,12.6,6.6,6.6,24.0
2021.0,6.0,6.0,2.2,11.8,6.6,7.2,21.0
