,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,9.8,30.9,19.6,19.6,24.0
1,2020.0,1.0,2.0,10.3,33.3,20.0,20.0,24.0
2,2020.0,1.0,3.0,9.8,32.5,20.1,20.1,24.0
3,2020.0,1.0,4.0,11.7,35.0,23.3,23.3,24.0
4,2020.0,1.0,5.0,9.4,26.1,18.2,18.2,24.0
5,2020.0,1.0,6.0,10.5,29.8,19.2,19.2,24.0
6,2020.0,1.0,7.0,8.9,31.2,20.2,20.2,24.0
7,2020.0,1.0,8.0,12.8,26.5,18.4,18.4,24.0
8,2020.0,1.0,9.0,10.6,31.0,20.1,20.1,24.0
9,2020.0,1.0,10.0,10.0,33.8,22.2,22.2,24.0
10,2020.0,1.0,11.0,11.8,36.1,23.7,23.7,24.0
11,2020.0,1.0,12.0,10.4,35.3,23.1,23.1,24.0
12,2020.0,1.0,13.0,12.8,34.3,21.6,21.6,24.0
13,2020.0,1.0,14.0,12.7,34.7,23.4,23.4,24.0
14,2020.0,1.0,15.0,12.8,29.9,23.0,22.6,22.0
15,2020.0,1.0,16.0,12.5,32.6,22.5,22.7,21.0
16,2020.0,1.0,17.0,10.2,35.3,22.1,22.1,24.0
17,2020.0,1.0,18.0,12.4,35.8,23.0,23.0,24.0
18,2020.0,1.0,19.0,14.7,28.6,21.6,21.6,24.0
19,2020.0,1.0,20.0,13.3,34.5,22.2,22.2,24.0
20,2020.0,1.0,21.0,10.5,34.3,22.8,22.8,24.0
21,2020.0,1.0,22.0,10.2,29.3,19.3,19.3,24.0
22,2020.0,1.0,23.0,12.4,32.5,22.4,22.2,14.0
23,2020.0,1.0,24.0,15.8,35.9,24.2,24.7,23.0
24,2020.0,1.0,25.0,9.6,36.7,23.4,23.4,24.0
25,2020.0,1.0,26.0,12.5,37.4,25.1,25.1,24.0
26,2020.0,1.0,27.0,15.0,37.2,27.1,27.1,24.0
27,2020.0,1.0,28.0,11.8,34.9,23.6,23.6,24.0
28,2020.0,1.0,29.0,14.2,32.1,22.7,22.7,24.0
29,2020.0,1.0,30.0,12.1,23.0,17.6,20.9,18.0
30,2020.0,1.0,31.0,11.5,37.2,24.4,23.9,23.0
0,2020.0,2.0,1.0,10.2,34.6,21.1,21.1,24.0
1,2020.0,2.0,2.0,13.8,35.3,24.7,24.7,24.0
2,2020.0,2.0,3.0,12.3,33.3,22.0,22.0,24.0
3,2020.0,2.0,4.0,12.1,30.3,21.4,21.4,24.0
4,2020.0,2.0,5.0,9.7,29.8,20.2,20.2,24.0
5,2020.0,2.0,6.0,8.3,30.9,18.7,18.7,24.0
6,2020.0,2.0,7.0,9.1,34.7,21.9,21.9,24.0
7,2020.0,2.0,8.0,10.1,37.5,24.6,24.6,24.0
8,2020.0,2.0,9.0,9.2,34.9,21.9,21.9,24.0
9,2020.0,2.0,10.0,10.8,33.5,20.8,20.8,24.0
10,2020.0,2.0,11.0,12.4,32.8,21.0,20.6,23.0
11,2020.0,2.0,12.0,12.9,33.2,21.7,21.7,24.0
12,2020.0,2.0,13.0,11.8,30.2,22.1,22.1,24.0
13,2020.0,2.0,14.0,9.2,34.6,22.0,22.0,24.0
14,2020.0,2.0,15.0,11.3,35.5,23.2,23.2,24.0
15,2020.0,2.0,16.0,8.9,34.0,21.4,21.4,24.0
16,2020.0,2.0,17.0,11.9,30.2,20.4,20.4,24.0
17,2020.0,2.0,18.0,8.3,34.9,22.1,22.1,24.0
18,2020.0,2.0,19.0,10.5,35.2,24.0,23.3,23.0
19,2020.0,2.0,20.0,10.8,32.5,23.7,22.6,22.0
20,2020.0,2.0,21.0,15.5,26.3,20.9,17.7,23.0
21,2020.0,2.0,22.0,9.2,28.1,18.0,18.2,22.0
22,2020.0,2.0,23.0,8.5,29.1,18.9,18.9,24.0
23,2020.0,2.0,24.0,13.5,24.8,17.5,17.8,23.0
24,2020.0,2.0,25.0,8.4,32.7,20.2,20.2,24.0
25,2020.0,2.0,26.0,9.8,37.3,24.0,24.0,24.0
26,2020.0,2.0,27.0,8.6,32.5,20.1,20.1,24.0
27,2020.0,2.0,28.0,9.4,35.0,20.7,21.0,23.0
28,2020.0,2.0,29.0,10.2,32.3,20.5,20.5,24.0
0,2020.0,4.0,1.0,8.2,27.9,18.2,18.2,24.0
1,2020.0,4.0,2.0,8.0,33.2,19.3,19.3,24.0
2,2020.0,4.0,3.0,5.6,29.2,16.8,16.8,24.0
3,2020.0,4.0,4.0,8.3,30.2,18.3,18.3,24.0
4,2020.0,4.0,5.0,7.6,26.6,16.8,16.8,24.0
5,2020.0,4.0,6.0,5.7,28.1,16.8,16.8,24.0
6,2020.0,4.0,7.0,3.3,32.3,14.1,15.5,23.0
7,2020.0,4.0,8.0,4.6,24.0,14.1,14.1,24.0
8,2020.0,4.0,9.0,9.4,23.7,15.6,15.6,24.0
9,2020.0,4.0,10.0,8.4,24.4,14.8,15.0,23.0
10,2020.0,4.0,11.0,8.6,21.1,15.1,15.1,24.0
11,2020.0,4.0,12.0,10.9,22.6,16.9,16.9,24.0
12,2020.0,4.0,13.0,6.9,25.7,15.7,15.7,24.0
13,2020.0,4.0,14.0,5.0,28.9,15.4,15.4,24.0
14,2020.0,4.0,15.0,6.6,23.7,15.2,13.8,23.0
15,2020.0,4.0,16.0,3.5,27.8,14.4,14.4,24.0
16,2020.0,4.0,17.0,6.6,31.0,17.1,17.1,22.0
17,2020.0,4.0,18.0,9.2,31.8,20.2,20.2,24.0
18,2020.0,4.0,19.0,13.9,28.9,21.4,21.4,24.0
19,2020.0,4.0,20.0,8.8,28.4,18.1,18.1,24.0
20,2020.0,4.0,21.0,9.2,27.4,17.1,17.1,24.0
21,2020.0,4.0,22.0,8.2,27.7,16.2,16.2,24.0
22,2020.0,4.0,23.0,11.9,21.0,16.2,16.1,23.0
23,2020.0,4.0,24.0,13.9,16.7,15.2,15.2,24.0
24,2020.0,4.0,25.0,8.1,24.1,15.5,15.5,24.0
25,2020.0,4.0,26.0,7.6,22.0,14.7,14.7,24.0
26,2020.0,4.0,27.0,7.8,20.5,14.2,12.5,22.0
27,2020.0,4.0,28.0,4.2,23.6,13.3,13.5,23.0
28,2020.0,4.0,29.0,3.4,24.3,13.2,13.2,24.0
29,2020.0,4.0,30.0,3.9,23.9,12.6,12.7,23.0
0,2020.0,5.0,1.0,3.6,26.0,13.0,13.0,24.0
1,2020.0,5.0,2.0,8.4,19.4,12.7,12.7,24.0
2,2020.0,5.0,3.0,10.6,20.1,15.0,15.0,24.0
3,2020.0,5.0,4.0,8.5,24.1,16.5,15.8,23.0
4,2020.0,5.0,5.0,6.8,24.2,15.1,14.5,23.0
5,2020.0,5.0,6.0,5.9,24.0,12.7,12.7,24.0
6,2020.0,5.0,7.0,2.2,11.4,12.6,12.4,22.0
7,2020.0,5.0,8.0,3.5,22.6,13.1,11.9,23.0
8,2020.0,5.0,9.0,4.7,21.7,12.5,12.5,24.0
9,2020.0,5.0,10.0,3.8,23.0,13.6,13.6,24.0
10,2020.0,5.0,11.0,5.9,20.4,13.3,13.3,24.0
11,2020.0,5.0,12.0,6.9,16.9,11.1,11.1,24.0
12,2020.0,5.0,13.0,2.4,19.5,8.9,8.9,24.0
13,2020.0,5.0,14.0,1.6,10.3,11.0,11.0,24.0
14,2020.0,5.0,15.0,6.9,28.9,17.9,16.4,22.0
15,2020.0,5.0,16.0,10.3,24.6,17.1,17.1,24.0
16,2020.0,5.0,17.0,5.2,27.7,13.9,13.9,24.0
17,2020.0,5.0,18.0,5.4,15.4,10.8,10.8,24.0
18,2020.0,5.0,19.0,9.6,13.9,12.2,12.2,24.0
19,2020.0,5.0,20.0,10.7,15.7,12.5,12.5,24.0
20,2020.0,5.0,21.0,0.2,18.6,8.1,8.1,24.0
21,2020.0,5.0,22.0,1.1,19.9,8.2,8.2,24.0
22,2020.0,5.0,23.0,0.1,20.6,8.7,8.7,24.0
23,2020.0,5.0,24.0,3.1,26.2,12.4,12.4,24.0
