,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2013.0,1.0,1.0,9.5,27.0,18.3,15.8,2.0
1,2013.0,1.0,2.0,12.1,23.3,17.7,16.0,2.0
2,2013.0,1.0,3.0,13.7,21.0,17.3,17.8,2.0
3,2013.0,1.0,4.0,11.0,22.0,16.5,17.0,2.0
4,2013.0,1.0,5.0,11.0,23.0,17.0,16.0,2.0
5,2013.0,1.0,6.0,12.4,25.7,19.1,19.2,2.0
6,2013.0,1.0,7.0,11.0,26.4,18.7,19.6,2.0
7,2013.0,1.0,8.0,9.8,28.0,18.9,18.5,2.0
8,2013.0,1.0,9.0,10.1,29.0,19.6,16.5,2.0
9,2013.0,1.0,10.0,9.1,30.1,19.6,17.7,2.0
10,2013.0,1.0,11.0,8.9,26.0,17.4,17.8,2.0
11,2013.0,1.0,12.0,12.4,22.2,17.3,16.9,2.0
12,2013.0,1.0,13.0,11.2,23.8,17.5,18.0,2.0
13,2013.0,1.0,14.0,12.0,21.1,16.6,16.9,2.0
14,2013.0,1.0,15.0,11.8,22.3,17.0,16.2,2.0
15,2013.0,1.0,16.0,13.0,20.8,16.9,16.3,2.0
16,2013.0,1.0,17.0,14.0,18.9,16.4,16.4,2.0
17,2013.0,1.0,18.0,13.4,20.0,16.7,16.1,2.0
18,2013.0,1.0,19.0,12.5,20.6,16.6,16.6,2.0
19,2013.0,1.0,20.0,14.8,21.0,17.9,16.6,2.0
20,2013.0,1.0,21.0,14.8,20.7,17.8,18.3,2.0
21,2013.0,1.0,22.0,16.0,21.5,18.8,18.8,2.0
22,2013.0,1.0,23.0,11.0,22.1,16.6,18.7,2.0
23,2013.0,1.0,24.0,12.2,21.8,17.0,16.8,2.0
24,2013.0,1.0,25.0,12.2,23.4,17.8,16.5,2.0
25,2013.0,1.0,26.0,12.8,22.6,17.7,18.0,2.0
26,2013.0,1.0,27.0,11.0,24.0,17.5,17.1,2.0
27,2013.0,1.0,28.0,14.0,21.3,17.6,17.0,2.0
28,2013.0,1.0,29.0,8.8,25.8,17.3,17.3,2.0
29,2013.0,1.0,30.0,9.0,28.9,18.9,16.5,2.0
30,2013.0,1.0,31.0,14.0,20.8,17.4,18.6,2.0
0,2013.0,2.0,1.0,16.8,23.4,20.1,17.4,2.0
1,2013.0,2.0,2.0,13.7,28.0,20.8,21.6,2.0
2,2013.0,2.0,3.0,11.0,30.0,20.5,20.7,2.0
3,2013.0,2.0,4.0,12.5,34.0,23.3,17.3,2.0
4,2013.0,2.0,5.0,13.2,28.1,20.7,17.4,2.0
5,2013.0,2.0,6.0,11.1,23.6,17.4,18.2,2.0
6,2013.0,2.0,7.0,14.8,24.6,19.7,17.2,2.0
7,2013.0,2.0,8.0,16.1,25.0,20.6,18.3,2.0
8,2013.0,2.0,9.0,13.8,27.2,20.5,18.8,2.0
9,2013.0,2.0,10.0,12.0,26.0,19.0,16.5,2.0
10,2013.0,2.0,11.0,13.2,27.1,20.2,19.3,2.0
11,2013.0,2.0,12.0,14.0,26.7,20.4,20.4,2.0
12,2013.0,2.0,13.0,10.0,28.1,19.1,18.8,2.0
13,2013.0,2.0,14.0,10.1,31.0,20.6,21.3,2.0
14,2013.0,2.0,15.0,11.0,33.0,22.0,21.0,2.0
15,2013.0,2.0,16.0,14.4,28.8,21.6,22.9,2.0
16,2013.0,2.0,17.0,10.0,30.4,20.2,20.4,2.0
17,2013.0,2.0,18.0,6.5,26.0,16.3,14.0,2.0
18,2013.0,2.0,19.0,7.1,29.2,18.2,20.1,2.0
19,2013.0,2.0,20.0,11.5,26.0,18.8,15.5,2.0
20,2013.0,2.0,21.0,9.0,28.5,18.8,20.2,2.0
21,2013.0,2.0,22.0,9.2,31.0,20.1,16.5,2.0
22,2013.0,2.0,23.0,9.2,28.4,18.8,16.0,2.0
23,2013.0,2.0,24.0,10.0,30.0,20.0,18.0,2.0
24,2013.0,2.0,25.0,10.0,31.0,20.5,19.5,2.0
25,2013.0,2.0,26.0,9.1,32.1,20.6,13.9,2.0
26,2013.0,2.0,27.0,10.0,16.9,13.4,12.9,2.0
27,2013.0,2.0,28.0,7.5,20.0,13.8,11.6,2.0
0,2013.0,3.0,1.0,6.0,24.9,15.4,14.0,2.0
