,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2019.0,1.0,1.0,10.3,27.8,18.5,18.5,24.0
1,2019.0,1.0,2.0,10.0,26.1,17.9,17.9,24.0
2,2019.0,1.0,3.0,12.2,29.3,19.8,19.8,24.0
3,2019.0,1.0,4.0,10.2,32.9,21.0,21.0,24.0
4,2019.0,1.0,5.0,11.4,25.7,20.1,20.1,24.0
5,2019.0,1.0,6.0,8.9,27.9,17.6,17.6,24.0
6,2019.0,1.0,7.0,11.1,24.8,15.9,15.9,24.0
7,2019.0,1.0,8.0,12.5,17.2,14.2,14.2,24.0
8,2019.0,1.0,9.0,9.7,21.2,15.4,15.4,24.0
9,2019.0,1.0,10.0,6.5,27.3,16.7,16.7,24.0
10,2019.0,1.0,11.0,7.9,28.1,18.0,18.0,24.0
11,2019.0,1.0,12.0,4.3,24.8,14.7,14.7,24.0
12,2019.0,1.0,13.0,11.6,28.4,19.2,19.2,24.0
13,2019.0,1.0,14.0,8.7,27.6,18.4,18.4,24.0
14,2019.0,1.0,15.0,9.4,30.1,18.8,18.8,24.0
15,2019.0,1.0,16.0,12.2,26.1,18.5,18.5,24.0
16,2019.0,1.0,17.0,9.1,31.2,20.1,20.1,24.0
17,2019.0,1.0,18.0,17.4,36.5,25.5,25.5,24.0
18,2019.0,1.0,19.0,11.3,30.0,21.6,21.6,24.0
19,2019.0,1.0,20.0,9.3,28.3,18.3,18.3,24.0
20,2019.0,1.0,21.0,10.2,30.9,20.3,20.3,24.0
21,2019.0,1.0,22.0,9.7,30.4,19.8,19.8,24.0
22,2019.0,1.0,23.0,11.8,33.6,22.9,22.9,24.0
23,2019.0,1.0,24.0,10.3,33.8,21.7,21.7,24.0
24,2019.0,1.0,25.0,9.6,32.3,21.0,21.0,24.0
25,2019.0,1.0,26.0,12.8,35.3,24.1,24.1,24.0
26,2019.0,1.0,27.0,12.4,32.8,22.6,22.6,24.0
27,2019.0,1.0,28.0,14.3,34.1,23.0,23.0,24.0
28,2019.0,1.0,29.0,15.2,31.7,24.3,24.3,24.0
29,2019.0,1.0,30.0,10.6,32.5,21.3,21.3,24.0
30,2019.0,1.0,31.0,11.6,33.2,21.9,21.9,24.0
0,2019.0,2.0,1.0,16.5,35.5,24.9,24.9,24.0
1,2019.0,2.0,2.0,11.7,37.4,23.5,23.5,24.0
2,2019.0,2.0,3.0,13.6,35.7,23.8,23.8,24.0
3,2019.0,2.0,4.0,11.9,33.6,21.4,21.4,24.0
4,2019.0,2.0,5.0,10.7,36.0,22.4,22.4,24.0
5,2019.0,2.0,6.0,11.8,33.1,23.6,23.6,24.0
6,2019.0,2.0,7.0,13.5,31.2,21.8,21.8,24.0
7,2019.0,2.0,8.0,10.9,31.8,21.3,21.3,24.0
8,2019.0,2.0,9.0,9.8,33.2,22.6,22.6,24.0
9,2019.0,2.0,10.0,10.4,28.6,20.1,20.1,24.0
10,2019.0,2.0,11.0,8.4,28.4,17.8,17.8,24.0
11,2019.0,2.0,12.0,11.8,33.1,22.1,22.1,24.0
12,2019.0,2.0,13.0,10.7,29.6,19.6,19.6,24.0
13,2019.0,2.0,14.0,9.8,35.1,22.1,22.1,24.0
14,2019.0,2.0,15.0,13.1,33.5,22.9,22.9,24.0
15,2019.0,2.0,16.0,10.2,21.6,16.3,16.3,24.0
16,2019.0,2.0,17.0,16.6,26.1,19.6,19.6,24.0
17,2019.0,2.0,18.0,9.9,30.5,19.4,19.4,24.0
18,2019.0,2.0,19.0,10.8,30.1,20.6,20.6,24.0
19,2019.0,2.0,20.0,12.1,30.6,20.5,20.5,24.0
20,2019.0,2.0,21.0,14.7,23.4,18.5,18.5,24.0
21,2019.0,2.0,22.0,16.3,27.1,20.1,20.1,24.0
22,2019.0,2.0,23.0,15.4,28.2,20.7,20.7,24.0
23,2019.0,2.0,24.0,11.9,26.7,18.4,18.4,24.0
24,2019.0,2.0,25.0,8.8,28.2,18.1,18.1,24.0
25,2019.0,2.0,26.0,7.5,31.7,19.1,19.1,24.0
26,2019.0,2.0,27.0,7.3,32.6,20.3,20.3,24.0
27,2019.0,2.0,28.0,7.3,31.0,18.7,18.7,24.0
0,2019.0,3.0,1.0,7.6,29.7,17.6,17.6,24.0
1,2019.0,3.0,2.0,8.0,31.7,19.9,19.9,24.0
2,2019.0,3.0,3.0,9.7,24.5,16.8,16.8,24.0
3,2019.0,3.0,4.0,9.8,23.5,16.2,16.2,24.0
4,2019.0,3.0,5.0,6.0,27.4,17.2,17.2,24.0
5,2019.0,3.0,6.0,7.6,27.4,16.9,16.9,24.0
6,2019.0,3.0,7.0,13.1,25.6,17.4,17.4,24.0
7,2019.0,3.0,8.0,8.6,31.3,19.5,19.5,24.0
8,2019.0,3.0,9.0,7.9,28.4,17.9,17.9,24.0
9,2019.0,3.0,10.0,7.6,25.8,16.6,16.6,24.0
10,2019.0,3.0,11.0,7.6,28.6,17.4,17.4,24.0
11,2019.0,3.0,12.0,8.2,31.4,18.6,18.6,24.0
12,2019.0,3.0,13.0,9.8,29.0,19.9,19.9,24.0
13,2019.0,3.0,14.0,10.0,27.6,19.4,19.4,24.0
14,2019.0,3.0,15.0,5.0,28.2,17.5,17.5,24.0
15,2019.0,3.0,16.0,6.5,27.3,17.1,17.1,24.0
16,2019.0,3.0,17.0,6.6,27.9,16.6,16.6,24.0
17,2019.0,3.0,18.0,11.5,22.4,16.1,16.1,24.0
18,2019.0,3.0,19.0,8.7,22.3,14.3,14.3,24.0
19,2019.0,3.0,20.0,1.3,26.1,14.6,14.6,24.0
20,2019.0,3.0,21.0,4.7,25.7,15.2,15.2,24.0
