Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,1.0,1.0,9.7,20.6,14.7,15.0,23.0
2021.0,1.0,2.0,9.2,19.8,14.7,14.8,23.0
2021.0,1.0,3.0,9.3,27.8,16.7,17.5,22.0
2021.0,1.0,4.0,11.6,26.7,17.9,18.1,23.0
2021.0,1.0,5.0,6.4,14.6,10.5,12.4,14.0
2021.0,1.0,6.0,13.6,20.0,16.8,17.9,11.0
2021.0,1.0,7.0,12.8,25.9,17.2,17.2,24.0
2021.0,1.0,8.0,9.1,20.1,15.3,15.3,23.0
2021.0,1.0,9.0,6.8,23.1,15.8,16.0,23.0
2021.0,1.0,10.0,3.2,24.0,13.8,14.6,22.0
2021.0,1.0,11.0,5.9,25.8,16.1,16.4,23.0
2021.0,1.0,12.0,4.0,25.2,15.1,15.5,23.0
2021.0,1.0,13.0,3.3,20.5,12.9,13.1,23.0
2021.0,1.0,14.0,5.2,22.1,13.0,13.9,22.0
2021.0,1.0,15.0,3.0,27.9,15.5,15.9,23.0
2021.0,1.0,16.0,5.6,26.6,16.7,17.1,23.0
2021.0,1.0,17.0,4.1,27.3,16.1,16.8,22.0
2021.0,1.0,18.0,7.3,18.7,14.5,14.2,21.0
2021.0,1.0,19.0,14.0,19.3,16.6,16.8,10.0
2021.0,1.0,20.0,14.2,20.6,16.1,16.1,24.0
2021.0,1.0,21.0,14.7,19.4,16.3,16.3,23.0
2021.0,1.0,22.0,12.2,18.7,15.2,15.2,22.0
2021.0,1.0,23.0,14.5,21.8,16.7,17.0,23.0
2021.0,1.0,24.0,11.9,20.7,16.0,16.0,23.0
2021.0,1.0,25.0,13.6,20.8,15.9,15.9,24.0
2021.0,1.0,26.0,6.9,22.7,15.0,15.3,23.0
2021.0,1.0,27.0,3.5,27.3,13.9,14.5,23.0
2021.0,1.0,28.0,6.3,27.8,16.9,17.3,23.0
2021.0,1.0,29.0,12.2,24.4,17.0,16.8,23.0
2021.0,1.0,30.0,14.7,20.0,16.4,16.7,23.0
2021.0,1.0,31.0,16.5,23.6,20.1,18.6,19.0
2021.0,2.0,1.0,13.7,20.2,15.9,15.9,22.0
2021.0,2.0,2.0,10.2,19.1,14.6,14.7,23.0
2021.0,2.0,3.0,13.7,23.0,16.4,16.6,23.0
2021.0,2.0,4.0,12.7,18.8,15.2,15.1,23.0
2021.0,2.0,5.0,14.1,19.0,15.7,15.8,23.0
2021.0,2.0,6.0,14.4,18.4,16.3,16.3,23.0
2021.0,2.0,7.0,15.1,21.4,17.6,17.6,23.0
2021.0,2.0,8.0,8.6,22.4,14.8,15.0,23.0
2021.0,2.0,9.0,10.7,22.1,15.9,15.8,23.0
2021.0,2.0,10.0,14.3,19.5,16.2,16.4,23.0
2021.0,2.0,11.0,15.4,21.4,17.5,17.5,24.0
2021.0,2.0,12.0,16.8,22.3,18.6,18.6,24.0
2021.0,2.0,13.0,12.9,19.3,16.3,16.3,24.0
2021.0,2.0,14.0,14.4,18.9,16.3,16.3,24.0
2021.0,2.0,15.0,14.1,20.0,16.0,16.3,23.0
2021.0,2.0,16.0,9.3,20.4,15.0,15.0,24.0
2021.0,2.0,17.0,9.8,21.4,15.7,15.7,24.0
2021.0,2.0,18.0,4.7,22.1,13.6,13.6,24.0
2021.0,2.0,19.0,7.0,25.6,15.8,15.8,24.0
2021.0,2.0,20.0,6.5,22.1,14.9,15.0,23.0
2021.0,2.0,21.0,5.0,22.2,13.3,15.2,20.0
2021.0,2.0,22.0,4.5,25.8,14.5,14.5,24.0
2021.0,2.0,23.0,4.6,26.4,15.3,15.3,24.0
2021.0,2.0,24.0,13.8,16.0,14.9,11.0,10.0
2021.0,2.0,25.0,11.7,18.9,15.1,15.0,23.0
2021.0,2.0,26.0,12.3,19.0,14.9,14.9,24.0
2021.0,2.0,27.0,12.2,21.6,15.0,15.0,24.0
2021.0,2.0,28.0,6.8,28.2,15.4,15.4,24.0
