,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2013.0,1.0,1.0,12.4,34.2,23.3,22.8,2.0
1,2013.0,1.0,2.0,10.1,32.4,21.3,22.9,3.0
2,2013.0,1.0,3.0,10.4,29.2,19.8,21.0,3.0
3,2013.0,1.0,4.0,12.4,24.4,18.4,20.9,3.0
4,2013.0,1.0,5.0,11.4,30.0,20.7,19.7,3.0
5,2013.0,1.0,6.0,13.2,32.4,22.8,22.2,3.0
6,2013.0,1.0,7.0,11.2,31.2,21.2,23.2,3.0
7,2013.0,1.0,8.0,12.2,31.4,21.8,20.6,3.0
8,2013.0,1.0,9.0,14.4,35.4,24.9,21.6,3.0
9,2013.0,1.0,10.0,15.4,35.4,25.4,25.9,3.0
10,2013.0,1.0,11.0,14.2,33.4,23.8,22.3,3.0
11,2013.0,1.0,12.0,11.2,31.4,21.3,22.5,3.0
12,2013.0,1.0,13.0,15.2,30.4,22.8,23.3,3.0
13,2013.0,1.0,14.0,12.0,29.0,20.5,20.0,3.0
14,2013.0,1.0,15.0,15.2,28.4,21.8,22.5,3.0
15,2013.0,1.0,16.0,13.2,33.2,23.2,22.5,3.0
16,2013.0,1.0,17.0,14.2,30.4,22.3,24.0,3.0
17,2013.0,1.0,18.0,13.2,33.2,23.2,23.3,3.0
18,2013.0,1.0,19.0,14.4,32.4,23.4,22.6,3.0
19,2013.0,1.0,20.0,14.1,33.2,23.7,22.3,3.0
20,2013.0,1.0,21.0,14.1,31.4,22.8,21.7,3.0
21,2013.0,1.0,22.0,14.4,33.2,23.8,21.6,3.0
22,2013.0,1.0,23.0,14.4,35.0,24.7,22.9,3.0
23,2013.0,1.0,24.0,12.4,33.2,22.8,23.0,3.0
24,2013.0,1.0,25.0,13.4,32.4,22.9,22.3,3.0
25,2013.0,1.0,26.0,12.4,35.0,23.7,24.3,3.0
26,2013.0,1.0,27.0,12.2,34.4,23.3,25.9,3.0
27,2013.0,1.0,28.0,12.2,26.2,19.2,22.5,3.0
28,2013.0,1.0,29.0,10.2,32.0,21.1,21.3,3.0
29,2013.0,1.0,30.0,11.4,33.2,22.3,22.6,3.0
30,2013.0,1.0,31.0,11.2,34.2,22.7,21.7,3.0
0,2013.0,2.0,1.0,12.2,32.0,22.1,22.2,3.0
1,2013.0,2.0,2.0,14.2,33.0,23.6,22.5,3.0
2,2013.0,2.0,3.0,12.4,36.2,24.3,21.9,3.0
3,2013.0,2.0,4.0,14.2,35.2,24.7,25.3,3.0
4,2013.0,2.0,5.0,13.4,32.2,22.8,25.2,3.0
5,2013.0,2.0,6.0,15.2,32.2,23.7,22.7,3.0
6,2013.0,2.0,7.0,17.2,35.4,26.3,23.5,3.0
7,2013.0,2.0,8.0,16.2,31.2,23.7,25.6,3.0
8,2013.0,2.0,9.0,17.4,29.0,23.2,23.9,3.0
9,2013.0,2.0,10.0,14.4,29.4,21.9,22.5,3.0
10,2013.0,2.0,11.0,10.4,30.2,20.3,22.2,3.0
11,2013.0,2.0,12.0,10.4,26.2,18.3,21.5,3.0
12,2013.0,2.0,13.0,11.2,31.2,21.2,20.6,3.0
13,2013.0,2.0,14.0,12.2,32.2,22.2,21.3,3.0
14,2013.0,2.0,15.0,14.4,35.0,24.7,23.3,3.0
15,2013.0,2.0,16.0,13.2,23.2,18.2,21.3,3.0
16,2013.0,2.0,17.0,11.2,25.2,18.2,17.7,3.0
17,2013.0,2.0,18.0,8.4,26.2,17.3,17.9,3.0
18,2013.0,2.0,19.0,8.4,29.2,18.8,19.3,3.0
19,2013.0,2.0,20.0,8.2,30.4,19.3,21.3,3.0
20,2013.0,2.0,21.0,11.4,32.2,21.8,22.3,3.0
21,2013.0,2.0,22.0,11.2,32.2,21.7,21.9,3.0
22,2013.0,2.0,23.0,12.2,28.2,20.2,21.9,3.0
23,2013.0,2.0,24.0,11.2,29.4,20.3,21.6,3.0
24,2013.0,2.0,25.0,11.4,31.2,21.3,21.2,3.0
25,2013.0,2.0,26.0,10.4,34.2,22.3,20.5,3.0
26,2013.0,2.0,27.0,10.4,30.2,20.3,22.2,3.0
27,2013.0,2.0,28.0,9.4,28.4,18.9,19.9,3.0
0,2013.0,4.0,1.0,11.2,23.2,17.2,16.2,3.0
1,2013.0,4.0,2.0,7.2,26.4,16.8,17.3,3.0
2,2013.0,4.0,3.0,7.4,29.2,18.3,18.2,3.0
3,2013.0,4.0,4.0,9.4,29.0,19.2,22.8,3.0
4,2013.0,4.0,5.0,9.0,19.2,14.1,13.8,3.0
5,2013.0,4.0,6.0,5.1,21.4,13.2,14.6,3.0
6,2013.0,4.0,7.0,6.4,20.2,13.3,16.5,3.0
7,2013.0,4.0,8.0,8.2,25.2,16.7,15.9,3.0
8,2013.0,4.0,9.0,5.2,18.2,11.7,14.7,3.0
9,2013.0,4.0,10.0,4.2,24.2,14.2,13.7,3.0
10,2013.0,4.0,11.0,7.4,20.2,13.8,14.9,3.0
11,2013.0,4.0,12.0,2.2,22.4,12.3,11.7,3.0
12,2013.0,4.0,13.0,3.2,24.2,13.7,11.6,3.0
13,2013.0,4.0,14.0,10.2,26.2,18.2,15.6,3.0
14,2013.0,4.0,15.0,2.2,30.4,16.3,17.5,3.0
15,2013.0,4.0,16.0,6.2,27.2,16.7,18.6,3.0
16,2013.0,4.0,17.0,5.4,27.2,16.3,16.9,3.0
17,2013.0,4.0,18.0,4.2,27.2,15.7,15.9,3.0
18,2013.0,4.0,19.0,5.4,23.4,14.4,14.9,3.0
19,2013.0,4.0,20.0,6.2,25.2,15.7,15.9,3.0
20,2013.0,4.0,21.0,5.2,25.4,15.3,15.5,3.0
21,2013.0,4.0,22.0,6.2,25.2,15.7,14.9,3.0
22,2013.0,4.0,23.0,6.2,22.2,14.2,13.5,3.0
23,2013.0,4.0,24.0,2.4,21.2,11.8,13.2,3.0
24,2013.0,4.0,25.0,4.2,21.2,12.7,12.0,3.0
25,2013.0,4.0,26.0,5.2,19.4,12.3,12.6,3.0
26,2013.0,4.0,27.0,4.4,15.4,9.9,10.7,3.0
27,2013.0,4.0,28.0,3.4,19.4,11.4,11.3,3.0
28,2013.0,4.0,29.0,3.2,22.4,12.8,13.2,3.0
29,2013.0,4.0,30.0,5.2,21.2,13.2,13.9,3.0
0,2013.0,7.0,1.0,3.2,11.2,7.2,8.3,3.0
1,2013.0,7.0,2.0,4.2,12.2,8.2,10.2,3.0
2,2013.0,7.0,3.0,6.2,10.4,8.3,10.0,3.0
3,2013.0,7.0,4.0,6.2,11.2,8.7,8.0,3.0
4,2013.0,7.0,5.0,7.2,11.2,9.2,9.9,3.0
5,2013.0,7.0,6.0,3.4,11.4,7.4,10.0,3.0
6,2013.0,7.0,7.0,6.2,11.2,8.7,9.3,3.0
7,2013.0,7.0,8.0,7.2,18.4,12.8,12.3,3.0
8,2013.0,7.0,9.0,8.2,15.2,11.7,11.3,3.0
9,2013.0,7.0,10.0,7.4,16.4,11.9,12.6,3.0
10,2013.0,7.0,11.0,7.2,16.8,12.0,14.9,3.0
11,2013.0,7.0,12.0,7.4,15.2,11.3,12.9,3.0
12,2013.0,7.0,13.0,4.2,14.4,9.3,9.6,3.0
13,2013.0,7.0,14.0,6.2,16.2,11.2,9.3,3.0
14,2013.0,7.0,15.0,9.2,15.4,12.3,11.7,3.0
15,2013.0,7.0,16.0,7.4,18.4,12.9,13.7,3.0
16,2013.0,7.0,17.0,4.4,11.2,7.8,11.6,3.0
17,2013.0,7.0,18.0,4.4,14.2,9.3,8.7,3.0
18,2013.0,7.0,19.0,3.4,10.4,6.9,8.7,3.0
19,2013.0,7.0,20.0,2.4,10.0,6.2,7.7,3.0
20,2013.0,7.0,21.0,-0.2,9.1,4.5,5.8,3.0
21,2013.0,7.0,22.0,-0.4,8.4,4.0,5.5,3.0
22,2013.0,7.0,23.0,3.1,10.2,6.6,6.6,3.0
23,2013.0,7.0,24.0,0.0,12.2,6.1,5.8,3.0
24,2013.0,7.0,25.0,-0.1,12.2,6.0,4.6,3.0
25,2013.0,7.0,26.0,4.2,15.4,9.8,10.9,3.0
26,2013.0,7.0,27.0,6.4,12.4,9.4,12.0,3.0
27,2013.0,7.0,28.0,5.2,14.2,9.7,9.5,3.0
28,2013.0,7.0,29.0,2.4,12.2,7.3,7.7,3.0
29,2013.0,7.0,30.0,7.4,13.8,10.6,11.0,3.0
30,2013.0,7.0,31.0,6.2,15.4,10.8,10.5,3.0
0,2013.0,8.0,1.0,2.2,12.4,7.3,9.3,3.0
1,2013.0,8.0,2.0,2.2,10.2,6.2,7.9,3.0
2,2013.0,8.0,3.0,6.2,12.4,9.3,9.5,3.0
3,2013.0,8.0,4.0,6.2,12.2,9.2,9.7,3.0
4,2013.0,8.0,5.0,2.2,13.1,7.7,9.9,3.0
5,2013.0,8.0,6.0,5.4,11.4,8.4,9.6,3.0
6,2013.0,8.0,7.0,7.2,15.2,11.2,10.6,3.0
7,2013.0,8.0,8.0,2.4,14.2,8.3,9.9,3.0
