,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2021.0,1.0,1.0,8.5,32.3,21.2,21.2,24.0
1,2021.0,1.0,2.0,11.2,30.3,20.9,20.9,24.0
2,2021.0,1.0,3.0,9.3,29.6,20.6,20.6,24.0
3,2021.0,1.0,4.0,9.2,28.7,19.1,19.1,24.0
4,2021.0,1.0,5.0,8.5,31.2,19.7,19.7,24.0
5,2021.0,1.0,6.0,8.2,30.3,20.1,20.1,24.0
6,2021.0,1.0,7.0,11.4,28.5,20.2,20.2,24.0
7,2021.0,1.0,8.0,6.1,28.6,18.9,18.9,24.0
8,2021.0,1.0,9.0,4.4,25.0,16.0,16.0,24.0
9,2021.0,1.0,10.0,5.3,23.9,14.8,14.8,24.0
10,2021.0,1.0,11.0,11.6,15.4,15.6,15.6,24.0
11,2021.0,1.0,12.0,2.5,27.6,15.1,21.5,13.0
12,2021.0,1.0,13.0,5.8,29.9,18.0,18.0,24.0
13,2021.0,1.0,14.0,5.8,27.4,17.5,17.5,24.0
14,2021.0,1.0,15.0,6.4,25.4,17.2,17.2,24.0
15,2021.0,1.0,16.0,7.6,26.2,17.2,17.2,24.0
16,2021.0,1.0,17.0,9.5,29.8,19.3,19.3,24.0
17,2021.0,1.0,18.0,12.1,33.1,21.9,21.9,24.0
18,2021.0,1.0,19.0,12.9,33.8,23.3,23.6,22.0
19,2021.0,1.0,20.0,11.3,34.4,23.1,22.6,23.0
20,2021.0,1.0,21.0,11.7,34.4,23.0,23.0,24.0
21,2021.0,1.0,22.0,14.1,36.9,24.8,24.8,24.0
22,2021.0,1.0,23.0,12.7,33.3,24.2,24.2,24.0
23,2021.0,1.0,24.0,12.1,32.3,23.0,23.0,24.0
24,2021.0,1.0,25.0,8.1,28.9,19.4,19.4,24.0
25,2021.0,1.0,26.0,9.4,27.8,18.7,18.7,24.0
26,2021.0,1.0,27.0,6.2,25.4,17.3,17.3,24.0
27,2021.0,1.0,28.0,7.6,21.2,15.4,15.4,24.0
28,2021.0,1.0,29.0,14.6,16.2,15.3,15.3,24.0
29,2021.0,1.0,30.0,14.3,23.4,16.9,16.9,24.0
30,2021.0,1.0,31.0,11.2,24.4,15.9,15.9,24.0
0,2021.0,10.0,1.0,1.5,14.6,8.2,8.2,24.0
1,2021.0,10.0,2.0,2.4,11.8,7.5,7.5,24.0
2,2021.0,10.0,3.0,2.0,14.8,8.0,8.0,24.0
3,2021.0,10.0,4.0,2.8,19.1,10.0,10.0,24.0
4,2021.0,10.0,5.0,3.6,17.6,10.1,10.4,23.0
5,2021.0,10.0,6.0,-0.9,22.3,11.5,11.5,24.0
6,2021.0,10.0,7.0,3.9,21.6,12.4,12.4,24.0
7,2021.0,10.0,8.0,6.5,18.1,12.3,12.3,24.0
8,2021.0,10.0,9.0,2.1,19.7,11.2,11.2,24.0
9,2021.0,10.0,10.0,6.0,15.8,10.4,10.4,24.0
