Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,13.4,33.6,23.1,23.1,24.0
2020.0,1.0,2.0,11.6,32.3,22.1,22.1,24.0
2020.0,1.0,3.0,11.8,31.8,22.0,22.0,24.0
2020.0,1.0,4.0,12.9,31.1,22.2,22.2,24.0
2020.0,1.0,5.0,12.6,29.4,21.4,21.4,24.0
2020.0,1.0,6.0,12.2,28.5,19.7,19.7,24.0
2020.0,1.0,7.0,12.1,30.1,22.0,22.0,24.0
2020.0,1.0,8.0,14.9,30.3,21.8,21.8,24.0
2020.0,1.0,9.0,11.6,33.3,23.5,23.5,24.0
2020.0,1.0,10.0,13.4,34.7,23.9,23.9,24.0
2020.0,1.0,11.0,13.5,35.5,25.1,25.1,24.0
2020.0,1.0,12.0,14.0,37.2,25.5,25.5,24.0
2020.0,1.0,13.0,12.2,35.1,23.8,23.8,24.0
2020.0,1.0,14.0,10.7,33.7,22.6,22.6,24.0
2020.0,1.0,15.0,13.0,33.7,23.8,23.5,23.0
2020.0,1.0,16.0,13.6,35.4,24.5,25.2,21.0
2020.0,1.0,17.0,14.6,37.3,24.5,24.5,24.0
2020.0,1.0,18.0,16.9,37.8,26.8,26.8,24.0
2020.0,1.0,19.0,16.5,33.8,25.6,25.6,24.0
2020.0,1.0,20.0,15.8,34.9,25.2,25.2,24.0
2020.0,1.0,21.0,14.1,32.4,22.9,22.9,24.0
2020.0,1.0,22.0,15.1,31.4,23.2,23.2,24.0
2020.0,1.0,23.0,12.8,31.5,22.2,24.7,16.0
2020.0,1.0,24.0,14.5,30.4,21.7,21.7,24.0
2020.0,1.0,25.0,19.2,33.1,23.3,23.3,24.0
2020.0,1.0,26.0,17.6,32.1,23.5,23.5,24.0
2020.0,1.0,27.0,12.9,30.7,20.8,20.8,24.0
2020.0,1.0,28.0,14.4,30.5,21.6,21.6,24.0
2020.0,1.0,29.0,13.1,29.5,21.4,21.4,24.0
2020.0,1.0,30.0,12.0,21.8,16.9,19.6,18.0
2020.0,1.0,31.0,11.7,32.2,22.0,21.9,23.0
2020.0,2.0,1.0,12.9,33.1,22.9,22.9,24.0
2020.0,2.0,2.0,15.1,33.1,24.3,24.3,24.0
2020.0,2.0,3.0,12.8,34.3,23.0,23.0,24.0
2020.0,2.0,4.0,12.9,31.8,22.4,22.4,24.0
2020.0,2.0,5.0,11.2,31.7,21.6,21.6,24.0
2020.0,2.0,6.0,12.2,32.3,22.0,22.0,24.0
2020.0,2.0,7.0,14.7,33.8,23.4,23.4,24.0
2020.0,2.0,8.0,12.0,35.2,23.0,23.0,24.0
2020.0,2.0,9.0,11.1,33.6,22.1,22.1,24.0
2020.0,2.0,10.0,11.5,34.1,22.2,22.2,24.0
2020.0,2.0,11.0,10.9,34.9,22.7,22.7,24.0
2020.0,2.0,12.0,0.0,33.6,18.9,19.5,23.0
2020.0,2.0,13.0,12.6,33.6,23.4,23.5,23.0
2020.0,2.0,14.0,22.9,33.7,28.3,23.4,23.0
2020.0,2.0,15.0,12.9,33.8,23.6,23.6,24.0
2020.0,2.0,16.0,15.0,32.6,24.1,24.1,24.0
2020.0,2.0,17.0,16.0,34.4,24.3,24.3,24.0
2020.0,2.0,18.0,15.0,37.5,25.3,25.3,24.0
2020.0,2.0,19.0,14.1,35.4,25.2,25.2,24.0
2020.0,2.0,20.0,13.4,34.3,23.6,23.3,23.0
2020.0,2.0,21.0,13.6,34.0,23.4,23.4,24.0
2020.0,2.0,22.0,12.2,32.9,22.6,22.6,24.0
2020.0,2.0,23.0,12.2,32.4,22.2,22.2,24.0
2020.0,2.0,24.0,11.3,30.6,21.2,21.2,24.0
2020.0,2.0,25.0,13.1,31.5,21.7,21.7,24.0
2020.0,2.0,26.0,14.2,32.9,23.5,23.5,24.0
2020.0,2.0,27.0,13.4,33.2,22.9,22.9,24.0
2020.0,2.0,28.0,14.0,33.2,23.0,23.0,24.0
2020.0,2.0,29.0,12.0,33.7,22.5,22.5,24.0
2021.0,1.0,1.0,13.2,35.1,23.4,23.4,24.0
2021.0,1.0,2.0,13.0,32.0,22.5,22.5,24.0
2021.0,1.0,3.0,11.8,31.8,21.9,21.9,24.0
2021.0,1.0,4.0,10.5,30.7,20.9,20.9,24.0
2021.0,1.0,5.0,11.1,31.1,21.3,21.3,24.0
2021.0,1.0,6.0,11.7,29.8,21.7,21.5,22.0
2021.0,1.0,7.0,10.2,31.1,21.2,21.2,24.0
2021.0,1.0,8.0,21.5,31.7,26.6,21.4,23.0
2021.0,1.0,9.0,12.3,32.2,22.0,22.0,24.0
2021.0,1.0,10.0,14.9,32.9,23.4,23.4,24.0
2021.0,1.0,11.0,11.1,33.8,22.3,22.3,24.0
2021.0,1.0,12.0,10.3,34.6,22.5,22.5,24.0
2021.0,1.0,13.0,10.3,23.9,23.4,22.6,20.0
2021.0,1.0,14.0,0.0,34.7,17.4,22.7,19.0
2021.0,1.0,15.0,10.9,31.8,21.1,21.1,24.0
2021.0,1.0,16.0,10.2,30.0,20.4,20.4,24.0
2021.0,1.0,17.0,9.6,31.5,20.7,20.7,24.0
2021.0,1.0,18.0,11.3,32.4,22.6,22.6,23.0
2021.0,1.0,19.0,10.6,32.9,22.4,21.8,23.0
2021.0,1.0,20.0,11.8,32.9,21.9,22.0,23.0
2021.0,1.0,21.0,12.0,33.1,21.6,21.6,24.0
2021.0,1.0,22.0,12.2,34.6,22.8,22.8,24.0
2021.0,1.0,23.0,12.4,33.1,23.0,23.0,24.0
2021.0,1.0,24.0,13.2,32.5,22.9,22.9,24.0
2021.0,1.0,25.0,14.6,31.9,23.0,23.0,24.0
2021.0,1.0,26.0,12.8,31.3,22.0,22.0,24.0
2021.0,1.0,27.0,14.5,33.1,23.8,23.8,23.0
2021.0,1.0,28.0,15.7,33.1,24.2,23.9,23.0
2021.0,1.0,29.0,14.3,32.9,23.5,23.5,24.0
2021.0,1.0,30.0,23.1,32.1,27.6,22.6,21.0
2021.0,1.0,31.0,10.0,31.5,21.2,20.8,21.0
2021.0,9.0,1.0,15.5,26.8,20.3,20.3,24.0
2021.0,9.0,2.0,12.2,30.1,20.2,20.2,24.0
2021.0,9.0,3.0,14.0,28.4,20.3,20.3,24.0
2021.0,9.0,4.0,9.7,29.6,18.3,18.3,24.0
2021.0,9.0,5.0,10.2,28.5,19.4,19.4,24.0
2021.0,9.0,6.0,9.2,24.8,16.5,16.5,24.0
2021.0,9.0,7.0,5.3,20.6,13.0,12.9,23.0
2021.0,9.0,8.0,8.4,26.3,16.1,16.6,22.0
2021.0,9.0,9.0,13.5,28.9,20.3,20.3,24.0
2021.0,9.0,10.0,13.7,29.9,21.0,20.8,23.0
2021.0,9.0,11.0,12.3,26.5,18.0,18.1,23.0
2021.0,9.0,12.0,3.9,23.0,13.4,13.4,24.0
2021.0,9.0,13.0,9.9,22.9,16.4,13.7,19.0
2021.0,9.0,14.0,9.8,25.1,15.7,16.3,22.0
2021.0,9.0,15.0,8.8,26.4,16.5,16.7,22.0
2021.0,9.0,16.0,8.6,28.7,18.5,19.0,23.0
2021.0,9.0,17.0,12.1,29.6,20.2,20.2,24.0
2021.0,9.0,18.0,13.5,29.6,20.5,20.5,24.0
2021.0,9.0,19.0,11.1,24.5,16.2,16.2,24.0
2021.0,9.0,20.0,10.5,30.5,19.7,19.7,24.0
2021.0,9.0,21.0,10.9,25.2,16.9,16.4,22.0
2021.0,9.0,22.0,5.4,26.7,14.7,14.7,24.0
2021.0,9.0,23.0,7.7,31.9,19.3,19.3,24.0
2021.0,9.0,24.0,18.5,33.6,24.0,23.9,23.0
2021.0,9.0,25.0,13.2,32.9,22.6,22.6,24.0
2021.0,9.0,26.0,16.6,34.7,24.4,24.4,24.0
2021.0,9.0,27.0,13.6,34.0,23.9,23.9,24.0
2021.0,9.0,28.0,14.1,33.1,22.5,22.5,24.0
2021.0,9.0,29.0,21.5,32.7,27.1,23.5,21.0
2021.0,9.0,30.0,11.1,28.2,19.3,19.3,24.0
2022.0,1.0,1.0,11.4,33.0,22.5,22.5,24.0
2022.0,1.0,2.0,10.5,32.2,22.5,22.5,24.0
2022.0,1.0,3.0,11.9,33.2,22.7,22.7,24.0
2022.0,1.0,4.0,10.4,32.7,22.3,22.3,24.0
2022.0,1.0,5.0,13.2,34.0,23.2,23.2,24.0
2022.0,1.0,6.0,10.7,33.3,22.1,22.1,24.0
2022.0,1.0,7.0,12.3,34.3,23.2,23.2,24.0
2022.0,1.0,8.0,10.9,32.6,23.1,23.1,24.0
2022.0,1.0,9.0,11.0,31.0,21.5,21.5,24.0
2022.0,1.0,10.0,12.9,30.4,20.8,20.8,24.0
2022.0,1.0,11.0,16.3,32.2,23.4,23.4,24.0
2022.0,1.0,12.0,14.9,32.5,23.9,24.5,21.0
2022.0,1.0,13.0,13.6,31.9,22.6,22.6,24.0
2022.0,1.0,14.0,15.4,30.2,21.7,21.7,24.0
2022.0,1.0,15.0,15.1,30.0,21.3,21.3,24.0
2022.0,1.0,16.0,14.3,30.2,21.2,21.2,24.0
2022.0,1.0,17.0,10.6,30.7,20.5,20.5,24.0
2022.0,1.0,18.0,12.2,31.0,22.0,22.0,24.0
2022.0,1.0,19.0,13.9,33.1,22.9,22.9,24.0
2022.0,1.0,20.0,14.4,36.1,25.6,25.6,24.0
2022.0,1.0,21.0,13.6,34.6,23.7,23.7,24.0
