,Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
0,2020.0,1.0,1.0,13.1,32.1,23.1,23.1,24.0
1,2020.0,1.0,2.0,12.2,33.2,22.1,22.1,24.0
2,2020.0,1.0,3.0,12.3,31.8,22.2,22.2,24.0
3,2020.0,1.0,4.0,14.9,33.8,24.1,24.1,24.0
4,2020.0,1.0,5.0,12.8,24.8,18.9,18.9,24.0
5,2020.0,1.0,6.0,11.1,28.9,19.1,19.1,24.0
6,2020.0,1.0,7.0,11.4,30.4,20.8,20.8,24.0
7,2020.0,1.0,8.0,11.8,25.0,18.2,18.2,24.0
8,2020.0,1.0,9.0,8.6,30.0,18.9,18.9,24.0
9,2020.0,1.0,10.0,9.5,32.3,21.4,21.4,24.0
10,2020.0,1.0,11.0,10.5,34.5,22.5,22.5,24.0
11,2020.0,1.0,12.0,11.6,34.4,23.5,23.5,24.0
12,2020.0,1.0,13.0,11.3,33.4,23.0,23.0,24.0
13,2020.0,1.0,14.0,11.9,32.0,22.7,22.7,24.0
14,2020.0,1.0,15.0,12.9,30.3,21.9,21.9,24.0
15,2020.0,1.0,16.0,8.7,32.4,20.4,20.4,24.0
16,2020.0,1.0,17.0,13.5,33.9,23.4,23.4,24.0
17,2020.0,1.0,18.0,13.8,35.1,24.1,24.1,24.0
18,2020.0,1.0,19.0,16.3,27.6,23.1,23.1,24.0
19,2020.0,1.0,20.0,13.1,33.8,22.9,22.9,24.0
20,2020.0,1.0,21.0,13.9,33.3,24.1,24.1,24.0
21,2020.0,1.0,22.0,13.7,31.4,22.3,22.3,24.0
22,2020.0,1.0,23.0,13.7,31.3,22.3,22.3,24.0
23,2020.0,1.0,24.0,15.2,33.2,23.7,23.7,24.0
24,2020.0,1.0,25.0,13.3,34.3,23.9,23.9,24.0
25,2020.0,1.0,26.0,13.2,34.8,24.0,24.0,24.0
26,2020.0,1.0,27.0,15.1,35.8,25.2,25.2,24.0
27,2020.0,1.0,28.0,13.4,33.3,23.7,23.7,24.0
28,2020.0,1.0,29.0,15.2,31.3,22.4,22.4,24.0
29,2020.0,1.0,30.0,13.1,32.8,22.8,22.8,24.0
30,2020.0,1.0,31.0,12.2,33.9,23.3,23.3,24.0
0,2020.0,2.0,1.0,12.6,32.9,22.9,22.9,24.0
1,2020.0,2.0,2.0,13.4,34.2,23.7,23.7,24.0
2,2020.0,2.0,3.0,10.1,32.4,21.7,22.3,23.0
3,2020.0,2.0,4.0,9.7,29.9,20.1,20.1,24.0
4,2020.0,2.0,5.0,9.6,29.5,19.7,19.7,24.0
5,2020.0,2.0,6.0,8.7,31.1,19.2,19.2,24.0
6,2020.0,2.0,7.0,8.8,33.4,20.7,20.7,24.0
7,2020.0,2.0,8.0,11.3,35.4,22.7,22.7,24.0
8,2020.0,2.0,9.0,11.3,34.1,23.1,23.1,24.0
9,2020.0,2.0,10.0,12.4,32.9,22.9,22.9,24.0
10,2020.0,2.0,11.0,12.6,31.9,22.6,22.6,24.0
11,2020.0,2.0,12.0,13.2,31.1,21.7,21.7,24.0
12,2020.0,2.0,13.0,12.1,29.7,21.0,21.0,24.0
13,2020.0,2.0,14.0,8.9,31.8,19.9,19.9,24.0
14,2020.0,2.0,15.0,9.3,32.8,20.7,20.7,24.0
15,2020.0,2.0,16.0,11.2,33.4,22.0,22.0,24.0
16,2020.0,2.0,17.0,10.6,28.8,19.6,19.6,24.0
17,2020.0,2.0,18.0,8.6,33.8,20.8,20.8,24.0
18,2020.0,2.0,19.0,10.3,33.3,21.9,21.9,24.0
19,2020.0,2.0,20.0,10.7,34.4,22.5,22.5,24.0
20,2020.0,2.0,21.0,11.3,30.1,20.0,20.0,24.0
21,2020.0,2.0,22.0,11.7,29.1,19.3,19.3,24.0
22,2020.0,2.0,23.0,9.9,30.6,19.6,19.6,24.0
23,2020.0,2.0,24.0,9.7,24.3,16.6,16.6,24.0
24,2020.0,2.0,25.0,8.5,31.3,19.0,19.0,24.0
25,2020.0,2.0,26.0,9.5,36.0,21.5,21.5,24.0
26,2020.0,2.0,27.0,10.8,32.8,22.3,22.3,24.0
27,2020.0,2.0,28.0,12.1,33.6,22.0,22.0,24.0
28,2020.0,2.0,29.0,12.7,33.7,22.7,22.7,24.0
0,2020.0,4.0,1.0,8.3,26.1,16.8,16.8,24.0
1,2020.0,4.0,2.0,5.2,32.0,17.0,17.0,24.0
2,2020.0,4.0,3.0,10.4,28.3,19.3,17.6,23.0
3,2020.0,4.0,4.0,7.7,27.8,16.9,16.9,24.0
4,2020.0,4.0,5.0,8.3,24.9,15.9,16.7,23.0
5,2020.0,4.0,6.0,6.3,28.8,16.4,16.4,24.0
6,2020.0,4.0,7.0,7.2,31.5,17.7,17.7,24.0
