Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,5,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,5,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,5,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,5,5 ,s/p,s/p,s/p,0.2,0.2,0.2
2022,5,6 ,s/p,s/p,s/p,s/p,s/p,0.2
2022,5,7 ,,s/p,s/p,1.0,1.0,1.2
2022,5,8 ,s/p,s/p,s/p,s/p,s/p,1.2
2022,5,9 ,s/p,s/p,s/p,s/p,s/p,1.2
2022,5,10 ,s/p,s/p,s/p,s/p,s/p,1.2
2022,5,11 ,s/p,s/p,0.8,1.2,2.0,3.2
2022,5,12 ,0.4,s/p,s/p,s/p,0.4,3.6
2022,5,13 ,s/p,s/p,s/p,s/p,s/p,3.6
2022,5,14 ,s/p,s/p,s/p,s/p,s/p,3.6
2022,5,15 ,s/p,s/p,s/p,s/p,s/p,3.6
2022,5,16 ,s/p,s/p,s/p,s/p,s/p,3.6
2022,5,17 ,s/p,s/p,s/p,s/p,s/p,3.6
2022,5,18 ,4.4,s/p,s/p,1.0,5.4,9.0
2022,5,19 ,0.2,0.2,1.2,0.6,2.2,11.2
2022,5,20 ,0.8,s/p,s/p,s/p,0.8,12.0
2022,5,21 ,s/p,s/p,0.2,10.2,10.4,22.4
2022,5,22 ,5.0,0.2,s/p,s/p,5.2,27.6
2022,5,23 ,s/p,s/p,2.2,0.2,2.4,30.0
2022,5,24 ,1.4,1.0,s/p,s/p,2.4,32.4
2022,5,25 ,s/p,s/p,s/p,s/p,s/p,32.4
2022,5,26 ,s/p,s/p,s/p,,s/p,32.4
2022,5,27 ,,,,,,
2022,5,28 ,,,,,,
2022,5,29 ,,,,,,
2022,5,30 ,,,,,,
2022,5,31 ,,,,,,
