Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,5,1 ,,,,,,
2021,5,2 ,,,,,,
2021,5,3 ,,s/p,s/p,s/p,s/p,s/p
2021,5,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,5,5 ,s/p,s/p,s/p,0.1,0.1,0.1
2021,5,6 ,0.1,s/p,s/p,s/p,0.1,0.2
2021,5,7 ,s/p,s/p,s/p,s/p,s/p,0.2
2021,5,8 ,s/p,3.9,0.1,0.1,4.1,4.3
2021,5,9 ,s/p,s/p,s/p,s/p,s/p,4.3
2021,5,10 ,s/p,s/p,s/p,s/p,s/p,4.3
2021,5,11 ,0.1,s/p,s/p,0.1,0.2,4.5
2021,5,12 ,s/p,s/p,s/p,s/p,s/p,4.5
2021,5,13 ,s/p,s/p,s/p,0.1,0.1,4.6
2021,5,14 ,0.2,s/p,s/p,s/p,0.2,4.8
2021,5,15 ,s/p,s/p,s/p,s/p,s/p,4.8
2021,5,16 ,s/p,s/p,s/p,s/p,s/p,4.8
2021,5,17 ,s/p,s/p,0.1,s/p,0.1,4.9
2021,5,18 ,0.1,s/p,s/p,4.5,4.6,9.5
2021,5,19 ,1.0,13.0,1.5,s/p,15.5,25.0
2021,5,20 ,s/p,s/p,0.6,0.5,1.1,26.1
2021,5,21 ,2.7,3.7,0.1,0.1,6.6,32.7
2021,5,22 ,0.1,s/p,s/p,s/p,0.1,32.8
2021,5,23 ,s/p,3.9,4.9,0.6,9.4,42.2
2021,5,24 ,1.2,1.9,0.4,0.1,3.6,45.8
2021,5,25 ,0.6,3.0,7.7,0.6,11.9,57.7
2021,5,26 ,1.3,12.1,2.7,8.7,24.8,82.5
2021,5,27 ,9.9,5.1,7.4,7.0,29.4,111.9
2021,5,28 ,1.7,3.8,0.1,s/p,5.6,117.5
2021,5,29 ,s/p,0.1,s/p,1.5,1.6,119.1
2021,5,30 ,3.1,2.4,4.0,35.2,44.7,163.8
2021,5,31 ,27.4,12.0,9.9,12.1,61.4,225.2
