Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1973,2,1 ,,,,,s/p,s/p
1973,2,2 ,,,,,s/p,s/p
1973,2,3 ,,,,,s/p,s/p
1973,2,4 ,,,,,s/p,s/p
1973,2,5 ,,,,,s/p,s/p
1973,2,6 ,,,,,s/p,s/p
1973,2,7 ,,,,,17.5,17.5
1973,2,8 ,,,,,8.5,26.0
1973,2,9 ,,,,,s/p,26.0
1973,2,10 ,,,,,6.3,32.3
1973,2,11 ,,,,,9.8,42.1
1973,2,12 ,,,,,s/p,42.1
1973,2,13 ,,,,,s/p,42.1
1973,2,14 ,,,,,7.5,49.6
1973,2,15 ,,,,,s/p,49.6
1973,2,16 ,,,,,s/p,49.6
1973,2,17 ,,,,,s/p,49.6
1973,2,18 ,,,,,s/p,49.6
1973,2,19 ,,,,,s/p,49.6
1973,2,20 ,,,,,s/p,49.6
1973,2,21 ,,,,,s/p,49.6
1973,2,22 ,,,,,3.5,53.1
1973,2,23 ,,,,,s/p,53.1
1973,2,24 ,,,,,s/p,53.1
1973,2,25 ,,,,,5.5,58.6
1973,2,26 ,,,,,4.8,63.4
1973,2,27 ,,,,,s/p,63.4
1973,2,28 ,,,,,9.5,72.9
