Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1971,6,1 ,,,,,s/p,s/p
1971,6,2 ,,,,,s/p,s/p
1971,6,3 ,,,,,0.2,0.2
1971,6,4 ,,,,,1.2,1.4
1971,6,5 ,,,,,s/p,1.4
1971,6,6 ,,,,,s/p,1.4
1971,6,7 ,,,,,s/p,1.4
1971,6,8 ,,,,,s/p,1.4
1971,6,9 ,,,,,s/p,1.4
1971,6,10 ,,,,,s/p,1.4
1971,6,11 ,,,,,s/p,1.4
1971,6,12 ,,,,,s/p,1.4
1971,6,13 ,,,,,s/p,1.4
1971,6,14 ,,,,,s/p,1.4
1971,6,15 ,,,,,s/p,1.4
1971,6,16 ,,,,,s/p,1.4
1971,6,17 ,,,,,s/p,1.4
1971,6,18 ,,,,,11.2,12.6
1971,6,19 ,,,,,10.1,22.7
1971,6,20 ,,,,,53.9,76.6
1971,6,21 ,,,,,20.2,96.8
1971,6,22 ,,,,,s/p,96.8
1971,6,23 ,,,,,3.9,100.7
1971,6,24 ,,,,,0.2,100.9
1971,6,25 ,,,,,6.8,107.7
1971,6,26 ,,,,,0.8,108.5
1971,6,27 ,,,,,27.5,136.0
1971,6,28 ,,,,,1.0,137.0
1971,6,29 ,,,,,15.6,152.6
1971,6,30 ,,,,,0.4,153.0
