Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,7,1 ,,,6.2,7.2,13.4,13.4
2021,7,2 ,5.6,2.0,2.8,2.2,12.6,26.0
2021,7,3 ,0.8,1.4,2.4,1.2,5.8,31.8
2021,7,4 ,0.6,1.4,s/p,,2.0,33.8
2021,7,5 ,,,13.2,4.0,17.2,51.0
2021,7,6 ,s/p,1.4,1.0,11.0,13.4,64.4
2021,7,7 ,6.8,s/p,s/p,0.2,7.0,71.4
2021,7,8 ,13.6,12.2,1.6,4.4,31.8,103.2
2021,7,9 ,0.6,3.2,s/p,0.2,4.0,107.2
2021,7,10 ,5.6,11.2,,,16.8,124.0
2021,7,11 ,,,,,,
2021,7,12 ,,,0.6,0.4,1.0,125.0
2021,7,13 ,,,,,,
2021,7,14 ,,,0.4,,0.4,125.4
2021,7,15 ,,,,,,
2021,7,16 ,,,,s/p,s/p,125.4
2021,7,17 ,s/p,s/p,s/p,s/p,s/p,125.4
2021,7,18 ,s/p,,,,s/p,125.4
2021,7,19 ,,,,,,
2021,7,20 ,,,0.6,0.8,1.4,126.8
2021,7,21 ,2.0,4.4,1.4,6.8,14.6,141.4
2021,7,22 ,1.4,1.0,,,2.4,143.8
2021,7,23 ,,,s/p,s/p,s/p,143.8
2021,7,24 ,s/p,s/p,s/p,s/p,s/p,143.8
2021,7,25 ,s/p,s/p,s/p,s/p,s/p,143.8
2021,7,26 ,s/p,s/p,s/p,s/p,s/p,143.8
2021,7,27 ,s/p,s/p,s/p,s/p,s/p,143.8
2021,7,28 ,s/p,s/p,s/p,s/p,s/p,143.8
2021,7,29 ,0.4,1.8,,,2.2,146.0
2021,7,30 ,,,s/p,s/p,s/p,146.0
2021,7,31 ,s/p,s/p,s/p,s/p,s/p,146.0
