Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1989,8,1 ,0.0,s/p,s/p,,0.0,0.0
1989,8,2 ,s/p,s/p,s/p,12.8,12.8,12.8
1989,8,3 ,2.0,s/p,s/p,s/p,2.0,14.8
1989,8,4 ,s/p,s/p,s/p,s/p,s/p,14.8
1989,8,5 ,s/p,s/p,s/p,s/p,s/p,14.8
1989,8,6 ,s/p,s/p,s/p,11.2,11.2,26.0
1989,8,7 ,1.6,s/p,s/p,s/p,1.6,27.6
1989,8,8 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,9 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,10 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,11 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,12 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,13 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,14 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,15 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,16 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,17 ,s/p,s/p,s/p,s/p,s/p,27.6
1989,8,18 ,s/p,1.0,s/p,16.8,17.8,45.4
1989,8,19 ,4.4,s/p,s/p,0.1,4.5,49.9
1989,8,20 ,0.3,4.0,s/p,s/p,4.3,54.2
1989,8,21 ,s/p,s/p,s/p,s/p,s/p,54.2
1989,8,22 ,0.0,7.8,s/p,9.6,17.4,71.6
1989,8,23 ,0.5,10.5,s/p,19.0,30.0,101.6
1989,8,24 ,s/p,s/p,s/p,s/p,s/p,101.6
1989,8,25 ,s/p,s/p,s/p,0.9,0.9,102.5
1989,8,26 ,0.6,s/p,s/p,s/p,0.6,103.1
1989,8,27 ,s/p,s/p,s/p,s/p,s/p,103.1
1989,8,28 ,s/p,s/p,s/p,s/p,s/p,103.1
1989,8,29 ,s/p,s/p,s/p,1.9,1.9,105.0
1989,8,30 ,3.6,0.1,s/p,s/p,3.7,108.7
1989,8,31 ,s/p,s/p,s/p,s/p,s/p,108.7
