Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,8,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,8,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,8,5 ,s/p,s/p,s/p,0.1,0.1,0.1
2021,8,6 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,7 ,s/p,s/p,,s/p,s/p,0.1
2021,8,8 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,9 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,10 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,11 ,s/p,s/p,s/p,s/p,s/p,0.1
2021,8,12 ,0.1,s/p,s/p,s/p,0.1,0.2
2021,8,13 ,s/p,s/p,s/p,s/p,s/p,0.2
2021,8,14 ,s/p,s/p,,s/p,s/p,0.2
2021,8,15 ,s/p,5.5,4.3,16.6,26.4,26.6
2021,8,16 ,s/p,s/p,s/p,s/p,s/p,26.6
2021,8,17 ,s/p,2.6,4.8,0.7,8.1,34.7
2021,8,18 ,s/p,0.2,3.2,7.8,11.2,45.9
2021,8,19 ,s/p,2.1,2.2,0.1,4.4,50.3
2021,8,20 ,s/p,3.5,1.2,18.7,23.4,73.7
2021,8,21 ,3.4,1.8,,,5.2,78.9
2021,8,22 ,s/p,s/p,s/p,s/p,s/p,78.9
2021,8,23 ,s/p,s/p,s/p,s/p,s/p,78.9
2021,8,24 ,1.7,s/p,s/p,1.1,2.8,81.7
2021,8,25 ,0.6,s/p,2.2,0.1,2.9,84.6
2021,8,26 ,s/p,s/p,s/p,,s/p,84.6
2021,8,27 ,s/p,s/p,0.9,0.2,1.1,85.7
2021,8,28 ,s/p,s/p,,,s/p,85.7
2021,8,29 ,s/p,s/p,s/p,s/p,s/p,85.7
2021,8,30 ,0.1,,,s/p,0.1,85.8
2021,8,31 ,s/p,s/p,s/p,s/p,s/p,85.8
