Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,5,1 ,,,,,s/p,s/p
2011,5,2 ,,,,,s/p,s/p
2011,5,3 ,,,,,s/p,s/p
2011,5,4 ,,,,,s/p,s/p
2011,5,5 ,,,,,s/p,s/p
2011,5,6 ,,,,,s/p,s/p
2011,5,7 ,,,,,s/p,s/p
2011,5,8 ,,,,,s/p,s/p
2011,5,9 ,,,,,s/p,s/p
2011,5,10 ,,,,,s/p,s/p
2011,5,11 ,,,,,s/p,s/p
2011,5,12 ,,,,,s/p,s/p
2011,5,13 ,,,,,s/p,s/p
2011,5,14 ,,,,,16.2,16.2
2011,5,15 ,,,,,s/p,16.2
2011,5,16 ,,,,,11.3,27.5
2011,5,17 ,,,,,6.0,33.5
2011,5,18 ,,,,,24.2,57.7
2011,5,19 ,,,,,20.2,77.9
2011,5,20 ,,,,,s/p,77.9
2011,5,21 ,,,,,8.5,86.4
2011,5,22 ,,,,,s/p,86.4
2011,5,23 ,,,,,s/p,86.4
2011,5,24 ,,,,,s/p,86.4
2011,5,25 ,,,,,10.5,96.9
2011,5,26 ,,,,,s/p,96.9
2011,5,27 ,,,,,4.2,101.1
2011,5,28 ,,,,,6.3,107.4
2011,5,29 ,,,,,s/p,107.4
2011,5,30 ,,,,,s/p,107.4
2011,5,31 ,,,,,s/p,107.4
