Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1964,2,1,.,.,.,25.8,3
1964,2,2,.,.,.,25.3,3
1964,2,3,.,.,.,20.7,3
1964,2,4,.,.,.,22.1,3
1964,2,5,.,.,.,22.5,3
1964,2,6,.,.,.,21.9,3
1964,2,7,.,.,.,22.1,3
1964,2,8,.,.,.,22.9,3
1964,2,9,.,.,.,20.5,3
1964,2,10,.,.,.,23.3,3
1964,2,11,.,.,.,23.8,3
1964,2,12,.,.,.,22.9,3
1964,2,13,.,.,.,23.3,3
1964,2,14,.,.,.,22.9,3
1964,2,15,.,.,.,20.8,3
1964,2,16,.,.,.,19.6,3
1964,2,17,.,.,.,20.9,3
1964,2,18,.,.,.,21.7,3
1964,2,19,.,.,.,19.8,3
1964,2,20,.,.,.,21.2,3
1964,2,21,.,.,.,20.8,3
1964,2,22,.,.,.,22.0,3
1964,2,23,.,.,.,21.0,3
1964,2,24,.,.,.,17.0,3
1964,2,25,.,.,.,20.3,3
1964,2,26,.,.,.,19.5,3
1964,2,27,.,.,.,21.3,3
1964,2,28,.,.,.,21.8,3
1964,2,29,.,.,.,22.1,3
