Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,6,1 ,5.2,3.6,s/p,s/p,8.8,8.8
2021,6,2 ,s/p,2.2,1.8,9.2,13.2,22.0
2021,6,3 ,9.2,1.6,s/p,3.8,14.6,36.6
2021,6,4 ,1.4,3.2,0.8,s/p,5.4,42.0
2021,6,5 ,s/p,s/p,s/p,0.2,0.2,42.2
2021,6,6 ,s/p,s/p,s/p,s/p,s/p,42.2
2021,6,7 ,s/p,s/p,s/p,s/p,s/p,42.2
2021,6,8 ,27.6,11.8,4.4,1.8,45.6,87.8
2021,6,9 ,,19.0,0.2,s/p,19.2,107.0
2021,6,10 ,s/p,0.2,1.2,2.4,3.8,110.8
2021,6,11 ,,0.4,0.4,0.2,1.0,111.8
2021,6,12 ,s/p,s/p,s/p,11.4,11.4,123.2
2021,6,13 ,4.4,s/p,s/p,s/p,4.4,127.6
2021,6,14 ,0.2,s/p,s/p,s/p,0.2,127.8
2021,6,15 ,s/p,,s/p,s/p,s/p,127.8
2021,6,16 ,s/p,s/p,s/p,s/p,s/p,127.8
2021,6,17 ,s/p,s/p,s/p,s/p,s/p,127.8
2021,6,18 ,s/p,s/p,s/p,s/p,s/p,127.8
2021,6,19 ,s/p,s/p,s/p,s/p,s/p,127.8
2021,6,20 ,s/p,s/p,s/p,7.8,7.8,135.6
2021,6,21 ,8.6,2.8,5.8,5.8,23.0,158.6
2021,6,22 ,s/p,s/p,s/p,7.6,7.6,166.2
2021,6,23 ,1.4,,1.4,14.4,17.2,183.4
2021,6,24 ,18.0,5.2,s/p,0.8,24.0,207.4
2021,6,25 ,1.4,s/p,s/p,s/p,1.4,208.8
2021,6,26 ,s/p,s/p,s/p,s/p,s/p,208.8
2021,6,27 ,s/p,s/p,,,s/p,208.8
2021,6,28 ,s/p,s/p,s/p,s/p,s/p,208.8
2021,6,29 ,s/p,s/p,s/p,,s/p,208.8
2021,6,30 ,1.6,1.4,,s/p,3.0,211.8
