Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1957,9,1,.,.,.,10.7,6
1957,9,2,.,.,.,10.6,6
1957,9,3,.,.,.,11.0,6
1957,9,4,.,.,.,11.6,6
1957,9,5,.,.,.,11.6,6
1957,9,6,.,.,.,11.6,6
1957,9,7,.,.,.,9.9,6
1957,9,8,.,.,.,12.1,6
1957,9,9,.,.,.,13.5,6
1957,9,10,.,.,.,12.6,6
1957,9,11,.,.,.,11.6,6
1957,9,12,.,.,.,11.2,6
1957,9,13,.,.,.,11.4,6
1957,9,14,.,.,.,12.8,6
1957,9,15,.,.,.,12.2,6
1957,9,16,.,.,.,11.4,6
1957,9,17,.,.,.,12.5,6
1957,9,18,.,.,.,11.6,6
1957,9,19,.,.,.,10.6,6
1957,9,20,.,.,.,12.3,6
1957,9,21,.,.,.,11.0,6
1957,9,22,.,.,.,13.4,6
1957,9,23,.,.,.,12.9,6
1957,9,24,.,.,.,12.2,6
1957,9,25,.,.,.,12.3,6
1957,9,26,.,.,.,13.9,6
1957,9,27,.,.,.,12.3,6
1957,9,28,.,.,.,11.6,6
1957,9,29,.,.,.,11.4,6
1957,9,30,.,.,.,11.9,6
