Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1982,6,1 ,,,,,s/p,s/p
1982,6,2 ,,,,,s/p,s/p
1982,6,3 ,,,,,s/p,s/p
1982,6,4 ,,,,,s/p,s/p
1982,6,5 ,,,,,s/p,s/p
1982,6,6 ,,,,,s/p,s/p
1982,6,7 ,,,,,s/p,s/p
1982,6,8 ,,,,,s/p,s/p
1982,6,9 ,,,,,s/p,s/p
1982,6,10 ,,,,,9.0,9.0
1982,6,11 ,,,,,s/p,9.0
1982,6,12 ,,,,,s/p,9.0
1982,6,13 ,,,,,s/p,9.0
1982,6,14 ,,,,,17.0,26.0
1982,6,15 ,,,,,8.0,34.0
1982,6,16 ,,,,,s/p,34.0
1982,6,17 ,,,,,s/p,34.0
1982,6,18 ,,,,,s/p,34.0
1982,6,19 ,,,,,15.0,49.0
1982,6,20 ,,,,,3.5,52.5
1982,6,21 ,,,,,s/p,52.5
1982,6,22 ,,,,,s/p,52.5
1982,6,23 ,,,,,s/p,52.5
1982,6,24 ,,,,,3.0,55.5
1982,6,25 ,,,,,7.0,62.5
1982,6,26 ,,,,,s/p,62.5
1982,6,27 ,,,,,23.5,86.0
1982,6,28 ,,,,,9.0,95.0
1982,6,29 ,,,,,s/p,95.0
1982,6,30 ,,,,,s/p,95.0
