Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1952,12,1,14.6,20.5,17.6,18.3,14
1952,12,2,13.0,22.5,17.8,19.6,14
1952,12,3,12.6,23.5,18.1,19.1,14
1952,12,4,.,24.3,.,18.3,14
1952,12,5,13.0,22.0,17.5,19.0,14
1952,12,6,13.1,21.8,17.4,18.0,14
1952,12,7,14.5,19.4,16.9,17.3,14
1952,12,8,13.2,19.9,16.5,17.3,14
1952,12,9,14.4,25.1,19.8,17.6,14
1952,12,10,12.6,20.0,16.3,17.8,14
1952,12,11,11.6,20.4,16.0,17.3,14
1952,12,12,13.8,21.2,17.5,18.1,14
1952,12,13,13.8,21.0,17.4,18.3,14
1952,12,14,12.5,22.5,17.5,17.7,14
1952,12,15,13.8,20.0,16.9,17.6,14
1952,12,16,13.2,20.7,17.0,18.2,14
1952,12,17,12.5,22.4,17.4,19.1,14
1952,12,18,13.2,22.6,17.9,19.5,14
1952,12,19,11.5,21.5,16.5,18.6,14
1952,12,20,12.0,20.4,16.2,18.4,14
1952,12,21,11.2,21.2,16.2,18.4,14
1952,12,22,10.5,20.9,15.7,18.1,14
1952,12,23,10.6,21.6,16.1,18.6,14
1952,12,24,12.0,23.5,17.8,18.5,18
1952,12,25,12.6,21.2,16.9,18.4,14
1952,12,26,13.5,21.0,17.3,18.6,14
1952,12,27,15.5,23.2,19.4,20.3,14
1952,12,28,12.8,22.6,17.7,20.4,14
1952,12,29,13.6,24.6,19.1,21.4,14
1952,12,30,13.6,23.2,18.4,20.3,14
1952,12,31,.,.,.,21.4,14
