Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,s/p,0.5,s/p,0.6,1.1,1.1
2022,3,2 ,s/p,s/p,3.5,8.5,12.0,13.1
2022,3,3 ,s/p,s/p,2.7,s/p,2.7,15.8
2022,3,4 ,s/p,s/p,s/p,s/p,s/p,15.8
2022,3,5 ,s/p,s/p,s/p,s/p,s/p,15.8
2022,3,6 ,9.5,16.0,s/p,s/p,25.5,41.3
2022,3,7 ,s/p,s/p,s/p,0.5,0.5,41.8
2022,3,8 ,13.6,2.2,s/p,s/p,15.8,57.6
2022,3,9 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,10 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,11 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,12 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,13 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,14 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,15 ,s/p,s/p,s/p,s/p,s/p,57.6
2022,3,16 ,s/p,s/p,4.4,s/p,4.4,62.0
2022,3,17 ,s/p,s/p,s/p,s/p,s/p,62.0
2022,3,18 ,s/p,s/p,s/p,s/p,s/p,62.0
2022,3,19 ,s/p,s/p,s/p,s/p,s/p,62.0
2022,3,20 ,6.5,2.1,s/p,s/p,8.6,70.6
2022,3,21 ,s/p,s/p,s/p,s/p,s/p,70.6
2022,3,22 ,s/p,s/p,5.2,s/p,5.2,75.8
2022,3,23 ,s/p,s/p,s/p,s/p,s/p,75.8
2022,3,24 ,s/p,s/p,s/p,s/p,s/p,75.8
2022,3,25 ,s/p,s/p,s/p,s/p,s/p,75.8
2022,3,26 ,s/p,s/p,2.2,s/p,2.2,78.0
2022,3,27 ,s/p,s/p,s/p,s/p,s/p,78.0
2022,3,28 ,s/p,6.2,0.5,s/p,6.7,84.7
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,84.7
2022,3,30 ,s/p,s/p,s/p,s/p,s/p,84.7
2022,3,31 ,s/p,s/p,s/p,s/p,s/p,84.7
