Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1964,11,1,.,17.0,.,13.7,5
1964,11,2,.,15.5,.,14.0,5
1964,11,3,.,14.8,.,12.3,5
1964,11,4,.,18.2,.,13.9,5
1964,11,5,.,19.1,.,13.8,5
1964,11,6,.,17.0,.,13.0,5
1964,11,7,.,.,.,13.3,5
1964,11,8,.,17.4,.,13.7,5
1964,11,9,.,17.4,.,13.7,5
1964,11,10,.,15.6,.,13.4,5
1964,11,11,.,20.4,.,13.7,5
1964,11,12,.,16.0,.,13.0,5
1964,11,13,.,22.4,.,14.8,5
1964,11,14,.,16.4,.,13.5,5
1964,11,15,.,18.4,.,13.5,5
1964,11,16,.,17.5,.,13.5,5
1964,11,17,.,16.8,.,12.7,5
1964,11,18,.,19.0,.,15.0,5
1964,11,19,.,17.8,.,13.9,5
1964,11,20,.,18.8,.,13.9,5
1964,11,21,.,21.0,.,14.7,5
1964,11,22,.,18.0,.,12.7,5
1964,11,23,.,18.0,.,14.3,5
1964,11,24,.,18.0,.,13.6,5
1964,11,25,.,20.0,.,15.7,5
1964,11,26,.,20.4,.,14.4,5
1964,11,27,.,20.0,.,16.9,5
1964,11,28,.,19.4,.,16.4,5
1964,11,29,.,19.0,.,15.8,5
1964,11,30,.,20.4,.,17.0,5
