Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1961,9,1,12.7,13.8,13.3,13.0,5
1961,9,2,4.2,13.4,8.8,10.5,5
1961,9,3,1.8,14.4,8.1,9.6,5
1961,9,4,4.8,14.2,9.5,10.4,5
1961,9,5,2.1,14.4,8.2,9.6,5
1961,9,6,4.3,14.3,9.3,10.7,5
1961,9,7,2.2,14.5,8.4,9.8,5
1961,9,8,0.4,15.2,7.8,9.5,5
1961,9,9,4.3,14.1,9.2,10.5,5
1961,9,10,3.8,12.5,8.1,9.2,5
1961,9,11,8.8,15.4,12.1,12.3,5
1961,9,12,7.0,15.8,11.4,11.5,5
1961,9,13,12.0,14.0,13.0,13.1,5
1961,9,14,10.4,.,.,11.9,5
1961,9,15,7.8,14.3,11.1,11.6,5
1961,9,16,7.4,14.8,11.1,11.9,5
1961,9,17,5.3,15.0,10.2,10.8,5
1961,9,18,2.4,16.4,9.4,10.8,5
1961,9,19,6.2,13.8,10.0,12.2,5
1961,9,20,9.0,15.0,12.0,12.1,5
1961,9,21,9.8,13.8,11.8,11.7,5
1961,9,22,10.8,15.6,13.2,12.9,5
1961,9,23,10.0,15.4,12.7,13.4,5
1961,9,24,.,18.3,.,13.8,5
1961,9,25,6.8,18.2,12.5,12.5,5
1961,9,26,9.0,17.6,13.3,13.5,5
1961,9,27,11.0,15.6,13.3,13.8,5
1961,9,28,7.2,18.2,12.7,13.4,5
1961,9,29,5.0,18.2,11.6,12.6,5
1961,9,30,5.0,14.8,9.9,11.0,5
