Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1954,6,1,5.2,15.1,10.2,10.0,14
1954,6,2,5.1,13.4,9.2,10.1,14
1954,6,3,4.1,14.1,9.1,9.1,14
1954,6,4,4.3,12.5,8.4,9.8,14
1954,6,5,-2.2,11.5,4.6,6.2,14
1954,6,6,-3.0,9.5,3.3,5.3,14
1954,6,7,2.1,13.1,7.6,9.1,14
1954,6,8,2.5,12.1,7.3,8.9,14
1954,6,9,6.1,12.1,9.1,10.2,14
1954,6,10,5.6,13.0,9.3,10.6,14
1954,6,11,7.3,15.1,11.2,9.7,14
1954,6,12,7.7,14.0,10.8,11.6,14
1954,6,13,7.4,16.1,11.8,10.5,14
1954,6,14,5.1,12.8,9.0,10.7,14
1954,6,15,7.4,13.4,10.4,10.6,14
1954,6,16,3.0,14.3,8.7,10.2,14
1954,6,17,2.5,12.5,7.5,8.7,14
1954,6,18,3.2,11.2,7.2,9.4,14
1954,6,19,6.1,14.1,10.1,9.6,14
1954,6,20,2.0,11.2,6.6,8.7,14
1954,6,21,6.1,14.8,10.5,9.8,14
1954,6,22,5.1,12.4,8.7,9.9,14
1954,6,23,5.1,11.5,8.3,8.4,14
1954,6,24,3.8,10.5,7.1,8.0,14
1954,6,25,-1.1,9.1,4.0,4.6,14
1954,6,26,-2.3,9.8,3.8,5.1,14
1954,6,27,-2.6,7.8,2.6,3.8,14
1954,6,28,-3.8,7.8,2.0,3.7,14
1954,6,29,-3.9,8.2,2.1,3.7,14
1954,6,30,-3.8,7.3,1.8,3.2,14
