Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1990,3,1,7.6,25.8,16.7,20.2,11
1990,3,2,5.0,21.8,13.4,18.2,10
1990,3,3,4.8,21.0,12.9,17.5,7
1990,3,4,.,.,.,.,.
1990,3,5,8.9,19.3,14.1,16.2,10
1990,3,6,5.6,20.1,12.9,16.8,10
1990,3,7,5.8,22.0,13.9,18.2,10
1990,3,8,4.6,20.0,12.3,16.8,10
1990,3,9,4.5,22.3,13.4,19.6,10
1990,3,10,4.2,15.8,10.0,13.6,7
1990,3,11,.,.,.,.,.
1990,3,12,7.4,17.0,12.2,14.3,13
1990,3,13,11.2,17.6,14.4,14.6,14
1990,3,14,6.7,19.2,13.0,15.8,14
1990,3,15,4.6,19.2,11.9,15.2,14
1990,3,16,8.6,18.8,13.7,15.1,14
1990,3,17,8.6,19.0,13.8,14.7,14
1990,3,18,11.6,18.6,15.1,14.7,13
1990,3,19,7.6,18.4,13.0,14.7,13
1990,3,20,5.5,18.6,12.1,15.7,13
1990,3,21,14.0,17.2,15.6,16.1,13
1990,3,22,14.5,21.2,17.9,18.2,13
1990,3,23,7.2,22.2,14.7,18.0,13
1990,3,24,6.5,20.5,13.5,16.1,13
1990,3,25,4.4,21.0,12.7,17.8,13
1990,3,26,4.4,25.6,15.0,18.7,13
1990,3,27,4.4,18.2,11.3,14.2,13
1990,3,28,6.5,17.6,12.1,14.6,13
1990,3,29,10.2,15.0,12.6,13.6,13
1990,3,30,8.2,18.7,13.5,15.9,13
1990,3,31,9.4,22.0,15.7,18.5,13
