Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1975,10,1 ,,,,,s/p,s/p
1975,10,2 ,,,,,s/p,s/p
1975,10,3 ,,,,,s/p,s/p
1975,10,4 ,,,,,s/p,s/p
1975,10,5 ,,,,,s/p,s/p
1975,10,6 ,,,,,s/p,s/p
1975,10,7 ,,,,,s/p,s/p
1975,10,8 ,,,,,s/p,s/p
1975,10,9 ,,,,,s/p,s/p
1975,10,10 ,,,,,4.0,4.0
1975,10,11 ,,,,,2.0,6.0
1975,10,12 ,,,,,4.0,10.0
1975,10,13 ,,,,,s/p,10.0
1975,10,14 ,,,,,16.5,26.5
1975,10,15 ,,,,,s/p,26.5
1975,10,16 ,,,,,s/p,26.5
1975,10,17 ,,,,,s/p,26.5
1975,10,18 ,,,,,s/p,26.5
1975,10,19 ,,,,,s/p,26.5
1975,10,20 ,,,,,s/p,26.5
1975,10,21 ,,,,,13.0,39.5
1975,10,22 ,,,,,7.0,46.5
1975,10,23 ,,,,,25.0,71.5
1975,10,24 ,,,,,11.0,82.5
1975,10,25 ,,,,,2.0,84.5
1975,10,26 ,,,,,0.5,85.0
1975,10,27 ,,,,,s/p,85.0
1975,10,28 ,,,,,s/p,85.0
1975,10,29 ,,,,,s/p,85.0
1975,10,30 ,,,,,s/p,85.0
1975,10,31 ,,,,,s/p,85.0
