Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,6,1 ,0.1,s/p,s/p,s/p,0.1,0.1
2022,6,2 ,s/p,s/p,,,s/p,0.1
2022,6,3 ,8.8,7.2,,6.1,22.1,22.2
2022,6,4 ,5.8,3.9,6.5,8.0,24.2,46.4
2022,6,5 ,2.5,8.9,6.2,6.7,24.3,70.7
2022,6,6 ,4.3,s/p,5.4,9.7,19.4,90.1
2022,6,7 ,0.5,1.5,0.1,s/p,2.1,92.2
2022,6,8 ,s/p,5.0,6.9,0.1,12.0,104.2
2022,6,9 ,s/p,s/p,s/p,s/p,s/p,104.2
2022,6,10 ,0.1,s/p,s/p,s/p,0.1,104.3
2022,6,11 ,s/p,s/p,s/p,0.2,0.2,104.5
2022,6,12 ,s/p,s/p,s/p,s/p,s/p,104.5
2022,6,13 ,s/p,0.4,6.9,2.7,10.0,114.5
2022,6,14 ,7.9,1.1,4.6,3.6,17.2,131.7
2022,6,15 ,1.0,s/p,s/p,0.1,1.1,132.8
2022,6,16 ,0.3,1.2,3.0,4.3,8.8,141.6
2022,6,17 ,0.1,s/p,s/p,s/p,0.1,141.7
2022,6,18 ,s/p,s/p,1.6,s/p,1.6,143.3
2022,6,19 ,2.4,6.8,6.4,5.8,21.4,164.7
2022,6,20 ,5.0,8.9,1.1,1.3,16.3,181.0
2022,6,21 ,s/p,s/p,s/p,s/p,s/p,181.0
2022,6,22 ,s/p,1.1,0.1,1.2,2.4,183.4
2022,6,23 ,0.3,3.4,6.1,1.1,10.9,194.3
2022,6,24 ,0.4,s/p,s/p,s/p,0.4,194.7
2022,6,25 ,s/p,s/p,s/p,s/p,s/p,194.7
2022,6,26 ,s/p,s/p,s/p,s/p,s/p,194.7
2022,6,27 ,0.5,0.7,5.4,9.6,16.2,210.9
2022,6,28 ,23.5,34.3,31.8,14.2,103.8,314.7
2022,6,29 ,0.2,s/p,0.6,0.1,0.9,315.6
2022,6,30 ,s/p,5.9,7.8,4.4,18.1,333.7
