Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,6.7,1.1,0.4,s/p,8.2,8.2
2022,7,2 ,0.3,12.2,0.1,s/p,12.6,20.8
2022,7,3 ,s/p,s/p,13.5,1.3,14.8,35.6
2022,7,4 ,s/p,0.1,8.0,10.4,18.5,54.1
2022,7,5 ,s/p,s/p,0.5,7.6,8.1,62.2
2022,7,6 ,6.9,1.3,0.4,s/p,8.6,70.8
2022,7,7 ,s/p,s/p,s/p,s/p,s/p,70.8
2022,7,8 ,0.1,s/p,s/p,0.9,1.0,71.8
2022,7,9 ,12.0,4.3,8.3,3.3,27.9,99.7
2022,7,10 ,0.9,0.5,0.8,0.3,2.5,102.2
2022,7,11 ,1.8,3.3,10.8,13.5,29.4,131.6
2022,7,12 ,12.6,2.5,0.7,0.7,16.5,148.1
2022,7,13 ,1.4,2.5,0.1,s/p,4.0,152.1
2022,7,14 ,s/p,s/p,s/p,0.5,0.5,152.6
2022,7,15 ,s/p,s/p,s/p,s/p,s/p,152.6
2022,7,16 ,0.1,2.8,9.3,22.4,34.6,187.2
2022,7,17 ,15.2,3.5,s/p,s/p,18.7,205.9
2022,7,18 ,0.1,s/p,s/p,s/p,0.1,206.0
2022,7,19 ,s/p,s/p,s/p,s/p,s/p,206.0
2022,7,20 ,0.1,15.7,0.1,s/p,15.9,221.9
2022,7,21 ,s/p,6.2,18.2,9.9,34.3,256.2
2022,7,22 ,1.3,s/p,9.9,10.6,21.8,278.0
2022,7,23 ,3.3,s/p,3.4,6.5,13.2,291.2
2022,7,24 ,4.5,6.3,0.4,s/p,11.2,302.4
2022,7,25 ,s/p,12.6,2.3,0.4,15.3,317.7
2022,7,26 ,1.8,s/p,s/p,s/p,1.8,319.5
2022,7,27 ,s/p,s/p,s/p,s/p,s/p,319.5
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,319.5
2022,7,29 ,s/p,s/p,s/p,s/p,s/p,319.5
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,319.5
2022,7,31 ,s/p,s/p,s/p,s/p,s/p,319.5
