Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1986,11,1 ,,,,,s/p,s/p
1986,11,2 ,,,,,0.0,0.0
1986,11,3 ,,,,,0.1,0.1
1986,11,4 ,,,,,s/p,0.1
1986,11,5 ,,,,,s/p,0.1
1986,11,6 ,,,,,s/p,0.1
1986,11,7 ,,,,,0.7,0.8
1986,11,8 ,,,,,35.2,36.0
1986,11,9 ,,,,,19.5,55.5
1986,11,10 ,,,,,0.0,55.5
1986,11,11 ,,,,,s/p,55.5
1986,11,12 ,,,,,s/p,55.5
1986,11,13 ,,,,,s/p,55.5
1986,11,14 ,,,,,s/p,55.5
1986,11,15 ,,,,,s/p,55.5
1986,11,16 ,,,,,0.0,55.5
1986,11,17 ,,,,,s/p,55.5
1986,11,18 ,,,,,s/p,55.5
1986,11,19 ,,,,,s/p,55.5
1986,11,20 ,,,,,s/p,55.5
1986,11,21 ,,,,,s/p,55.5
1986,11,22 ,,,,,s/p,55.5
1986,11,23 ,,,,,1.5,57.0
1986,11,24 ,,,,,1.0,58.0
1986,11,25 ,,,,,s/p,58.0
1986,11,26 ,,,,,1.7,59.7
1986,11,27 ,,,,,0.1,59.8
1986,11,28 ,,,,,1.9,61.7
1986,11,29 ,,,,,0.0,61.7
1986,11,30 ,,,,,8.7,70.4
