Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1989,10,1 ,,,,,1.8,1.8
1989,10,2 ,,,,,2.0,3.8
1989,10,3 ,,,,,s/p,3.8
1989,10,4 ,,,,,0.1,3.9
1989,10,5 ,,,,,0.2,4.1
1989,10,6 ,,,,,s/p,4.1
1989,10,7 ,,,,,s/p,4.1
1989,10,8 ,,,,,s/p,4.1
1989,10,9 ,,,,,s/p,4.1
1989,10,10 ,,,,,s/p,4.1
1989,10,11 ,,,,,s/p,4.1
1989,10,12 ,,,,,3.0,7.1
1989,10,13 ,,,,,6.0,13.1
1989,10,14 ,,,,,0.0,13.1
1989,10,15 ,,,,,s/p,13.1
1989,10,16 ,,,,,0.0,13.1
1989,10,17 ,,,,,s/p,13.1
1989,10,18 ,,,,,0.2,13.3
1989,10,19 ,,,,,26.4,39.7
1989,10,20 ,,,,,s/p,39.7
1989,10,21 ,,,,,0.6,40.3
1989,10,22 ,,,,,s/p,40.3
1989,10,23 ,,,,,s/p,40.3
1989,10,24 ,,,,,s/p,40.3
1989,10,25 ,,,,,s/p,40.3
1989,10,26 ,,,,,1.7,42.0
1989,10,27 ,,,,,0.2,42.2
1989,10,28 ,,,,,0.0,42.2
1989,10,29 ,,,,,2.5,44.7
1989,10,30 ,,,,,0.5,45.2
1989,10,31 ,,,,,s/p,45.2
