Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1981,9,1 ,,,,,0.2,0.2
1981,9,2 ,,,,,s/p,0.2
1981,9,3 ,,,,,16.7,16.9
1981,9,4 ,,,,,s/p,16.9
1981,9,5 ,,,,,s/p,16.9
1981,9,6 ,,,,,0.1,17.0
1981,9,7 ,,,,,4.5,21.5
1981,9,8 ,,,,,0.1,21.6
1981,9,9 ,,,,,s/p,21.6
1981,9,10 ,,,,,s/p,21.6
1981,9,11 ,,,,,2.0,23.6
1981,9,12 ,,,,,28.8,52.4
1981,9,13 ,,,,,43.4,95.8
1981,9,14 ,,,,,25.3,121.1
1981,9,15 ,,,,,18.1,139.2
1981,9,16 ,,,,,0.2,139.4
1981,9,17 ,,,,,2.0,141.4
1981,9,18 ,,,,,s/p,141.4
1981,9,19 ,,,,,0.1,141.5
1981,9,20 ,,,,,0.7,142.2
1981,9,21 ,,,,,4.2,146.4
1981,9,22 ,,,,,10.6,157.0
1981,9,23 ,,,,,s/p,157.0
1981,9,24 ,,,,,5.5,162.5
1981,9,25 ,,,,,23.0,185.5
1981,9,26 ,,,,,15.7,201.2
1981,9,27 ,,,,,0.2,201.4
1981,9,28 ,,,,,s/p,201.4
1981,9,29 ,,,,,s/p,201.4
1981,9,30 ,,,,,s/p,201.4
