Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,9,1 ,,,,,,
2010,9,2 ,,,,,,
2010,9,3 ,,,,,,
2010,9,4 ,,,,,11.1,11.1
2010,9,5 ,,,,,,
2010,9,6 ,,,,,,
2010,9,7 ,,,,,,
2010,9,8 ,,,,,,
2010,9,9 ,,,,,3.9,15.0
2010,9,10 ,,,,,,
2010,9,11 ,,,,,13.5,28.5
2010,9,12 ,,,,,,
2010,9,13 ,,,,,13.7,42.2
2010,9,14 ,,,,,2.5,44.7
2010,9,15 ,,,,,4.1,48.8
2010,9,16 ,,,,,2.1,50.9
2010,9,17 ,,,,,1.5,52.4
2010,9,18 ,,,,,14.0,66.4
2010,9,19 ,,,,,9.9,76.3
2010,9,20 ,,,,,5.1,81.4
2010,9,21 ,,,,,0.5,81.9
2010,9,22 ,,,,,,
2010,9,23 ,,,,,,
2010,9,24 ,,,,,,
2010,9,25 ,,,,,,
2010,9,26 ,,,,,1.1,83.0
2010,9,27 ,,,,,15.0,98.0
2010,9,28 ,,,,,4.2,102.2
2010,9,29 ,,,,,,
2010,9,30 ,,,,,,
