Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,8,1 ,0.2,s/p,s/p,s/p,0.2,0.2
2021,8,2 ,0.1,s/p,s/p,s/p,0.1,0.3
2021,8,3 ,s/p,s/p,s/p,0.2,0.2,0.5
2021,8,4 ,s/p,s/p,s/p,s/p,s/p,0.5
2021,8,5 ,s/p,s/p,0.1,0.5,0.6,1.1
2021,8,6 ,3.8,,4.2,0.1,8.1,9.2
2021,8,7 ,s/p,s/p,s/p,s/p,s/p,9.2
2021,8,8 ,s/p,s/p,s/p,s/p,s/p,9.2
2021,8,9 ,s/p,,s/p,0.1,0.1,9.3
2021,8,10 ,s/p,s/p,s/p,0.1,0.1,9.4
2021,8,11 ,s/p,s/p,s/p,s/p,s/p,9.4
2021,8,12 ,s/p,s/p,s/p,s/p,s/p,9.4
2021,8,13 ,s/p,s/p,0.1,s/p,0.1,9.5
2021,8,14 ,s/p,s/p,s/p,s/p,s/p,9.5
2021,8,15 ,0.4,3.8,2.3,9.1,15.6,25.1
2021,8,16 ,1.4,s/p,0.1,1.5,3.0,28.1
2021,8,17 ,0.6,4.3,9.8,,14.7,42.8
2021,8,18 ,17.6,4.0,9.1,11.9,42.6,85.4
2021,8,19 ,0.5,2.0,6.1,3.2,11.8,97.2
2021,8,20 ,0.1,s/p,14.7,4.1,18.9,116.1
2021,8,21 ,11.4,12.0,6.7,1.0,31.1,147.2
2021,8,22 ,4.0,s/p,s/p,s/p,4.0,151.2
2021,8,23 ,0.1,s/p,s/p,s/p,0.1,151.3
2021,8,24 ,0.1,s/p,1.7,6.8,8.6,159.9
2021,8,25 ,1.7,3.7,4.4,11.5,21.3,181.2
2021,8,26 ,,1.2,s/p,s/p,1.2,182.4
2021,8,27 ,s/p,4.8,15.7,3.3,23.8,206.2
2021,8,28 ,2.2,5.5,s/p,s/p,7.7,213.9
2021,8,29 ,s/p,s/p,s/p,s/p,s/p,213.9
2021,8,30 ,1.7,s/p,s/p,s/p,1.7,215.6
2021,8,31 ,s/p,s/p,s/p,s/p,s/p,215.6
