Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,7,1 ,9.3,3.0,1.2,s/p,13.5,13.5
2022,7,2 ,0.9,12.8,0.8,s/p,14.5,28.0
2022,7,3 ,s/p,s/p,10.1,0.3,10.4,38.4
2022,7,4 ,0.3,3.3,5.3,14.6,23.5,61.9
2022,7,5 ,3.6,8.4,3.0,8.8,23.8,85.7
2022,7,6 ,7.8,7.4,3.9,s/p,19.1,104.8
2022,7,7 ,s/p,s/p,s/p,s/p,s/p,104.8
2022,7,8 ,0.1,s/p,s/p,2.2,2.3,107.1
2022,7,9 ,7.2,11.9,10.2,3.4,32.7,139.8
2022,7,10 ,0.4,4.7,0.1,1.0,6.2,146.0
2022,7,11 ,,0.9,4.1,16.7,21.7,167.7
2022,7,12 ,13.5,4.1,2.0,0.2,19.8,187.5
2022,7,13 ,0.8,0.8,0.1,s/p,1.7,189.2
2022,7,14 ,s/p,0.1,s/p,0.8,0.9,190.1
2022,7,15 ,s/p,s/p,s/p,s/p,s/p,190.1
2022,7,16 ,s/p,1.2,14.0,25.8,41.0,231.1
2022,7,17 ,24.6,3.7,s/p,s/p,28.3,259.4
2022,7,18 ,0.1,s/p,s/p,s/p,0.1,259.5
2022,7,19 ,0.1,s/p,s/p,s/p,0.1,259.6
2022,7,20 ,s/p,13.2,0.6,0.1,13.9,273.5
2022,7,21 ,s/p,7.9,21.2,10.9,40.0,313.5
2022,7,22 ,1.1,0.8,9.8,12.2,23.9,337.4
2022,7,23 ,8.2,s/p,0.3,11.7,20.2,357.6
2022,7,24 ,6.7,7.4,s/p,s/p,14.1,371.7
2022,7,25 ,s/p,5.1,4.1,0.6,9.8,381.5
2022,7,26 ,3.4,s/p,s/p,s/p,3.4,384.9
2022,7,27 ,s/p,s/p,s/p,s/p,s/p,384.9
2022,7,28 ,s/p,s/p,s/p,s/p,s/p,384.9
2022,7,29 ,0.2,s/p,s/p,s/p,0.2,385.1
2022,7,30 ,s/p,s/p,s/p,s/p,s/p,385.1
2022,7,31 ,s/p,s/p,s/p,s/p,s/p,385.1
